start date: 	2023-08-09
start time: 	19.17.53
stop date: 	2023-08-09
stop time: 	19.39.01
com rel. humid (%):	33.6
com temp (°C):	28.91
cn temp (°C):	30.97
nv temp (°C):	35.31
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1216
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-09_CCC\230809_006_1917.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-09_CCC\230809_006_1917_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	21.323870402
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.724760E-07	1	0	
+1.245780E-07	1	0	
+1.361940E-07	1	0	
+1.231800E-07	1	0	
+1.160100E-07	1	0	
+1.307640E-07	1	0	
+1.335180E-07	1	0	
+9.939600E-08	1	0	
+1.030740E-07	1	0	
+1.032360E-07	1	0	
+8.914200E-08	1	0	
+9.324000E-08	1	0	
+9.628800E-08	1	0	
+9.832200E-08	1	0	
+9.449400E-08	1	0	
+9.009000E-08	1	0	
+9.585000E-08	1	0	
+9.659400E-08	1	0	
+1.118400E-07	1	0	
+1.053300E-07	1	0	
+9.758400E-08	1	0	
+1.068300E-07	1	0	
+1.021680E-07	1	0	
+1.029600E-07	1	0	
+1.218420E-07	1	0	
+1.078260E-07	1	0	
+1.216320E-07	1	0	
+1.224000E-07	1	0	
-2.501154E-06	4	0	
-3.616302E-06	4	8	
-1.189758E-06	4	0	
+1.196280E-07	2	0	
+1.150500E-07	2	0	
+1.180980E-07	2	0	
+1.228740E-07	2	0	
+1.139280E-07	2	0	
+1.249740E-07	2	0	
+1.213080E-07	2	0	
+1.228200E-07	2	0	
+1.086180E-07	2	0	
+1.147620E-07	2	0	
+1.109040E-07	2	0	
+1.480140E-07	2	0	
+1.763880E-07	2	0	
+1.656900E-07	2	0	
+1.746780E-07	2	0	
+1.665480E-07	2	0	
+1.929840E-07	2	0	
+1.953360E-07	2	0	
+1.965660E-07	2	0	
+1.796160E-07	2	0	
+1.857300E-07	2	0	
+2.023620E-07	2	0	
+1.801740E-07	2	0	
+1.909140E-07	2	0	
+1.949340E-07	2	0	
+2.001240E-07	2	0	
+2.033160E-07	2	0	
+2.697288E-06	3	0	
+3.665904E-06	3	8	
+1.473894E-06	3	0	
+2.140560E-07	1	0	
+2.068020E-07	1	0	
+1.844340E-07	1	0	
+1.880160E-07	1	0	
+1.863840E-07	1	0	
+1.828380E-07	1	0	
+1.882620E-07	1	0	
+1.911600E-07	1	0	
+1.963380E-07	1	0	
+2.029200E-07	1	0	
+1.915500E-07	1	0	
+1.716360E-07	1	0	
+1.472700E-07	1	0	
+1.021140E-07	1	0	
+9.709800E-08	1	0	
+1.018740E-07	1	0	
+9.975600E-08	1	0	
+1.057860E-07	1	0	
+8.920200E-08	1	0	
+9.981600E-08	1	0	
+1.105140E-07	1	0	
+9.358200E-08	1	0	
+1.048860E-07	1	0	
+1.015860E-07	1	0	
+9.342600E-08	1	0	
+8.964600E-08	1	0	
+8.806800E-08	1	0	
-2.510484E-06	4	0	
-3.616422E-06	4	8	
-1.173732E-06	4	0	
+1.295280E-07	2	0	
+1.227720E-07	2	0	
+1.441200E-07	2	0	
+1.259220E-07	2	0	
+1.100280E-07	2	0	
+1.104060E-07	2	0	
+1.020300E-07	2	0	
+9.705000E-08	2	0	
+1.023600E-07	2	0	
+1.022100E-07	2	0	
+1.042500E-07	2	0	
+9.923400E-08	2	0	
+9.993000E-08	2	0	
+1.112100E-07	2	0	
+1.076340E-07	2	0	
+9.510600E-08	2	0	
+9.060600E-08	2	0	
+8.588400E-08	2	0	
+8.514000E-08	2	0	
+8.428200E-08	2	0	
+8.529000E-08	2	0	
+8.807400E-08	2	0	
+9.830400E-08	2	0	
+1.001580E-07	2	0	
+9.169800E-08	2	0	
+9.763800E-08	2	0	
+7.536600E-08	2	0	
+2.631744E-06	3	0	
+3.665802E-06	3	8	
+1.343784E-06	3	0	
+6.561000E-08	1	0	
+5.884800E-08	1	0	
+7.128000E-08	1	0	
+7.507800E-08	1	0	
+7.753800E-08	1	0	
+8.152200E-08	1	0	
+7.524600E-08	1	0	
+7.175400E-08	1	0	
+7.239600E-08	1	0	
+7.396800E-08	1	0	
+7.528800E-08	1	0	
+9.300600E-08	1	0	
+9.209400E-08	1	0	
+1.045140E-07	1	0	
+1.114440E-07	1	0	
+1.003440E-07	1	0	
+1.085580E-07	1	0	
+1.001100E-07	1	0	
+1.066440E-07	1	0	
+1.045140E-07	1	0	
+1.017600E-07	1	0	
+9.364200E-08	1	0	
+1.015980E-07	1	0	
+1.007460E-07	1	0	
+1.010040E-07	1	0	
+9.957000E-08	1	0	
+1.155180E-07	1	0	
-2.506278E-06	4	0	
-3.616398E-06	4	8	
-1.194288E-06	4	0	
+1.053900E-07	2	0	
+1.097940E-07	2	0	
+1.098360E-07	2	0	
+1.014480E-07	2	0	
+1.146720E-07	2	0	
