start date: 	2023-08-09
start time: 	17.40.26
stop date: 	2023-08-09
stop time: 	18.01.35
com rel. humid (%):	33.5
com temp (°C):	29.03
cn temp (°C):	31.09
nv temp (°C):	35.25
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-09_CCC\230809_003_1740.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-09_CCC\230809_003_1740_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.520586710
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.895960E-07	1	0	
+2.870160E-07	1	0	
+2.823600E-07	1	0	
+2.901360E-07	1	0	
+2.781960E-07	1	0	
+2.796900E-07	1	0	
+2.786220E-07	1	0	
+2.955420E-07	1	0	
+2.859060E-07	1	0	
+2.838660E-07	1	0	
+2.874780E-07	1	0	
+2.843400E-07	1	0	
+2.781120E-07	1	0	
+2.822220E-07	1	0	
+2.774580E-07	1	0	
+2.829960E-07	1	0	
+2.867160E-07	1	0	
+2.836800E-07	1	0	
+2.815320E-07	1	0	
+2.735100E-07	1	0	
+2.860080E-07	1	0	
+2.888820E-07	1	0	
+2.874420E-07	1	0	
+2.939820E-07	1	0	
+2.883300E-07	1	0	
+2.948820E-07	1	0	
+3.173100E-07	1	0	
+2.971200E-07	1	0	
-1.072908E-06	4	0	
-1.668084E-06	4	0	
-2.963520E-07	4	0	
+3.666360E-07	2	0	
+3.613860E-07	2	0	
+3.602160E-07	2	0	
+3.643980E-07	2	0	
+3.438060E-07	2	0	
+3.837600E-07	2	0	
+4.102920E-07	2	0	
+4.058100E-07	2	0	
+4.070700E-07	2	0	
+4.066140E-07	2	0	
+4.147080E-07	2	0	
+4.143780E-07	2	0	
+4.152000E-07	2	0	
+4.090020E-07	2	0	
+4.075500E-07	2	0	
+4.098240E-07	2	0	
+4.143420E-07	2	0	
+4.139160E-07	2	0	
+4.114740E-07	2	0	
+4.179720E-07	2	0	
+4.164600E-07	2	0	
+4.085160E-07	2	0	
+4.002780E-07	2	0	
+4.059180E-07	2	0	
+4.106460E-07	2	0	
+4.008960E-07	2	0	
+4.045920E-07	2	0	
+1.762158E-06	3	0	
+2.380116E-06	3	0	
+1.046646E-06	3	0	
+3.772740E-07	1	0	
+3.863520E-07	1	0	
+3.855660E-07	1	0	
+3.777900E-07	1	0	
+3.424920E-07	1	0	
+3.069420E-07	1	0	
+3.378240E-07	1	0	
+3.878700E-07	1	0	
+3.903900E-07	1	0	
+3.890580E-07	1	0	
+3.899820E-07	1	0	
+3.506220E-07	1	0	
+3.576000E-07	1	0	
+3.810780E-07	1	0	
+3.625500E-07	1	0	
+3.830340E-07	1	0	
+3.866040E-07	1	0	
+3.776940E-07	1	0	
+3.824280E-07	1	0	
+3.907200E-07	1	0	
+3.978720E-07	1	0	
+2.848320E-07	1	0	
+2.690400E-07	1	0	
+2.829720E-07	1	0	
+2.714580E-07	1	0	
+3.206160E-07	1	0	
+3.427740E-07	1	0	
-1.013598E-06	4	0	
-1.623906E-06	4	0	
-2.927040E-07	4	0	
+3.686700E-07	2	0	
+3.717960E-07	2	0	
+3.753540E-07	2	0	
+3.997800E-07	2	0	
+4.115580E-07	2	0	
+4.236720E-07	2	0	
+4.255980E-07	2	0	
+4.216080E-07	2	0	
+4.170000E-07	2	0	
+4.256940E-07	2	0	
+4.054020E-07	2	0	
+4.158120E-07	2	0	
+4.118820E-07	2	0	
+4.144440E-07	2	0	
+4.212000E-07	2	0	
+4.145280E-07	2	0	
+4.187160E-07	2	0	
+4.171440E-07	2	0	
+4.214400E-07	2	0	
+4.240080E-07	2	0	
+4.077480E-07	2	0	
+4.091760E-07	2	0	
+4.163040E-07	2	0	
+4.163580E-07	2	0	
+4.166760E-07	2	0	
+4.254540E-07	2	0	
+4.176060E-07	2	0	
+1.773174E-06	3	0	
+2.397294E-06	3	0	
+1.056288E-06	3	0	
+3.961440E-07	1	0	
+3.915360E-07	1	0	
+3.948300E-07	1	0	
+4.001940E-07	1	0	
+3.884100E-07	1	0	
+3.893520E-07	1	0	
+3.945600E-07	1	0	
+3.876540E-07	1	0	
+4.002300E-07	1	0	
+3.933660E-07	1	0	
+3.966000E-07	1	0	
+3.888960E-07	1	0	
+3.881460E-07	1	0	
+3.991860E-07	1	0	
+3.999540E-07	1	0	
+3.874440E-07	1	0	
+3.959700E-07	1	0	
+3.933300E-07	1	0	
+3.916560E-07	1	0	
+3.987540E-07	1	0	
+3.961860E-07	1	0	
+3.412800E-07	1	0	
+2.660040E-07	1	0	
+2.541240E-07	1	0	
+2.641680E-07	1	0	
+2.625240E-07	1	0	
+2.545020E-07	1	0	
-1.084230E-06	4	0	
-1.685484E-06	4	0	
-3.526200E-07	4	0	
+3.113700E-07	2	0	
+3.100620E-07	2	0	
+3.142740E-07	2	0	
+3.076140E-07	2	0	
+3.169860E-07	2	0	
+3.122340E-07	2	0	
+3.138960E-07	2	0	
+3.120780E-07	2	0	
+3.150360E-07	2	0	
+3.182220E-07	2	0	
+3.133380E-07	2	0	
+3.254940E-07	2	0	
+3.219360E-07	2	0	
+3.266280E-07	2	0	
+3.265560E-07	2	0	
+3.170940E-07	2	0	
+3.160560E-07	2	0	
+3.341340E-07	2	0	
+3.336960E-07	2	0	
+3.495060E-07	2	0	
+3.473460E-07	2	0	
+3.467040E-07	2	0	
+3.554160E-07	2	0	
+3.411480E-07	2	0	
+3.456360E-07	2	0	
+3.485820E-07	2	0	
+3.429420E-07	2	0	
+1.707768E-06	3	0	
+2.334624E-06	3	0	
+9.828060E-07	3	0	
+3.074100E-07	1	0	
+3.228420E-07	1	0	
+3.201360E-07	1	0	
+3.248220E-07	1	0	
+3.195240E-07	1	0	
+3.244020E-07	1	0	
+3.284760E-07	1	0	
+3.123840E-07	1	0	
+3.205980E-07	1	0	
+3.331680E-07	1	0	
+3.363000E-07	1	0	
+3.353100E-07	1	0	
+3.385380E-07	1	0	
+3.406260E-07	1	0	
+3.367680E-07	1	0	
+3.413040E-07	1	0	
+3.454260E-07	1	0	
+3.448200E-07	1	0	
+3.395760E-07	1	0	
+3.272220E-07	1	0	
+3.382320E-07	1	0	
+3.454020E-07	1	0	
+3.312900E-07	1	0	
+3.388320E-07	1	0	
+3.499860E-07	1	0	
+3.428100E-07	1	0	
+3.468780E-07	1	0	
-1.003902E-06	4	0	
-1.611552E-06	4	0	
-2.693640E-07	4	0	
+3.970320E-07	2	0	
+4.103580E-07	2	0	
+4.065300E-07	2	0	
+3.989520E-07	2	0	
+4.113600E-07	2	0	
+4.144200E-07	2	0	
+4.074600E-07	2	0	
+4.144080E-07	2	0	
+4.110300E-07	2	0	
+4.141140E-07	2	0	
+4.049820E-07	2	0	
+4.070640E-07	2	0	
+4.045980E-07	2	0	
+3.995100E-07	2	0	
+3.993540E-07	2	0	
+3.984720E-07	2	0	
+4.113660E-07	2	0	
+3.961320E-07	2	0	
+3.966660E-07	2	0	
+3.906780E-07	2	0	
+3.997200E-07	2	0	
+3.908160E-07	2	0	
+3.873060E-07	2	0	
+4.005660E-07	2	0	
+4.062900E-07	2	0	
+3.990840E-07	2	0	
+4.097640E-07	2	0	
+1.766112E-06	3	0	
+2.380566E-06	3	0	
+1.038726E-06	3	0	
+3.757680E-07	1	0	
+3.714780E-07	1	0	
+3.656460E-07	1	0	
+3.623160E-07	1	0	
+3.550980E-07	1	0	
+3.667020E-07	1	0	
+3.595560E-07	1	0	
+3.719340E-07	1	0	
+3.621300E-07	1	0	
+3.699300E-07	1	0	
+2.880120E-07	1	0	
+2.877120E-07	1	0	
+2.731440E-07	1	0	
+2.829840E-07	1	0	
+2.827200E-07	1	0	
+2.808540E-07	1	0	
+2.739480E-07	1	0	
+2.713620E-07	1	0	
+2.674260E-07	1	0	
+2.736300E-07	1	0	
+2.686740E-07	1	0	
+2.632320E-07	1	0	
+2.687160E-07	1	0	
+2.698560E-07	1	0	
+2.678940E-07	1	0	
+2.789940E-07	1	0	
+2.668560E-07	1	0	
-1.082004E-06	4	0	
-1.696824E-06	4	0	
-3.464340E-07	4	0	
+2.966280E-07	2	0	
+3.021540E-07	2	0	
+3.065700E-07	2	0	
