start date: 	2023-05-30
start time: 	20.00.54
stop date: 	2023-05-30
stop time: 	20.17.04
com rel. humid (%):	33.4
com temp (°C):	28.31
cn temp (°C):	30.50
nv temp (°C):	35.09
bvd averages: 	     15
remarks: 	CCC ground via instr gnd, CMag-9T, B=-9T, T=1.6K, I+=2, I-=13, V+=10, V-=14
R1 Info: 	NIST-QHREG13k-AF2
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-05-30_CCC\230530_007_2000.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-05-30_CCC\230530_007_2000_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.467513897
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.071260E-07	1	0	
+1.816620E-07	1	0	
+1.750800E-07	1	0	
+1.970700E-07	1	0	
+1.639320E-07	1	0	
+2.170560E-07	1	0	
+1.790700E-07	1	0	
+1.710720E-07	1	0	
+2.022540E-07	1	0	
+1.559280E-07	1	0	
+2.027400E-07	1	0	
+1.797720E-07	1	0	
+1.816320E-07	1	0	
+1.934820E-07	1	0	
+1.456320E-07	1	0	
+2.052120E-07	1	0	
+1.630260E-07	1	0	
+1.595400E-07	1	0	
+1.957440E-07	1	0	
+1.470300E-07	1	0	
+1.916640E-07	1	0	
+1.758660E-07	1	0	
+1.684080E-07	1	0	
+2.061780E-07	1	0	
+1.561980E-07	1	0	
+1.995240E-07	1	0	
+1.595220E-07	1	0	
+1.685160E-07	1	0	
+4.878300E-07	4	0	
+5.524080E-07	4	0	
+3.253740E-07	4	0	
+1.713960E-07	2	0	
+1.655340E-07	2	0	
+2.018520E-07	2	0	
+1.382280E-07	2	0	
+1.905900E-07	2	0	
+1.579260E-07	2	0	
+1.674120E-07	2	0	
+2.007240E-07	2	0	
+1.469700E-07	2	0	
+1.947780E-07	2	0	
+1.703160E-07	2	0	
+1.658280E-07	2	0	
+1.967460E-07	2	0	
+1.518180E-07	2	0	
+2.052960E-07	2	0	
+1.601100E-07	2	0	
+1.667400E-07	2	0	
+2.016360E-07	2	0	
+1.467060E-07	2	0	
+1.929960E-07	2	0	
+1.686960E-07	2	0	
+1.600440E-07	2	0	
+2.034000E-07	2	0	
+1.451580E-07	2	0	
+2.016780E-07	2	0	
