start date: 	2016-02-19						
33	4.080000E-8	4.274909E-8	2.056887E-8	3.180190E+1	3.180125E+1	6.856507E-3	1.000031801E+4
34	6.168000E-8	4.330588E-8	2.051337E-8	3.179494E+1	3.180106E+1	6.838007E-3	1.000031801E+4
35	4.320000E-9	4.219200E-8	2.125671E-8	3.181406E+1	3.180143E+1	7.085794E-3	1.000031801E+4
36	-2.880000E-9	4.094000E-8	2.225686E-8	3.181646E+1	3.180185E+1	7.419189E-3	1.000031802E+4
37	2.352000E-8	4.046919E-8	2.213163E-8	3.180766E+1	3.180201E+1	7.377445E-3	1.000031802E+4
38	3.288000E-8	4.026947E-8	2.186519E-8	3.180454E+1	3.180207E+1	7.288630E-3	1.000031802E+4
39	4.416000E-8	4.036923E-8	2.158457E-8	3.180078E+1	3.180204E+1	7.195085E-3	1.000031802E+4
40	4.560000E-8	4.050000E-8	2.132209E-8	3.180030E+1	3.180200E+1	7.107590E-3	1.000031802E+4
41	3.720000E-8	4.041951E-8	2.106019E-8	3.180310E+1	3.180202E+1	7.020285E-3	1.000031802E+4
42	3.936000E-8	4.039429E-8	2.080241E-8	3.180238E+1	3.180203E+1	6.934358E-3	1.000031802E+4
43	3.168000E-8	4.019163E-8	2.059619E-8	3.180494E+1	3.180210E+1	6.865615E-3	1.000031802E+4
44	7.920000E-9	3.945818E-8	2.092862E-8	3.181286E+1	3.180235E+1	6.976430E-3	1.000031802E+4
45	6.744000E-8	4.008000E-8	2.110574E-8	3.179302E+1	3.180214E+1	7.035470E-3	1.000031802E+4
46	3.720000E-8	4.001739E-8	2.087423E-8	3.180310E+1	3.180216E+1	6.958299E-3	1.000031802E+4
47	5.352000E-8	4.030468E-8	2.073982E-8	3.179766E+1	3.180206E+1	6.913494E-3	1.000031802E+4
48	2.256000E-8	3.993500E-8	2.067724E-8	3.180798E+1	3.180219E+1	6.892632E-3	1.000031802E+4
49	5.544000E-8	4.025143E-8	2.058026E-8	3.179702E+1	3.180208E+1	6.860305E-3	1.000031802E+4
50	2.688000E-8	3.998400E-8	2.045677E-8	3.180654E+1	3.180217E+1	6.819139E-3	1.000031802E+4
51	7.464000E-8	4.066353E-8	2.082449E-8	3.179062E+1	3.180194E+1	6.941718E-3	1.000031802E+4
52	4.920000E-8	4.082769E-8	2.065327E-8	3.179910E+1	3.180189E+1	6.884643E-3	1.000031802E+4
53	5.160000E-8	4.103094E-8	2.050717E-8	3.179830E+1	3.180182E+1	6.835942E-3	1.000031802E+4
54	2.952000E-8	4.081778E-8	2.037310E-8	3.180566E+1	3.180189E+1	6.791248E-3	1.000031802E+4
55	4.680000E-8	4.092655E-8	2.019969E-8	3.179990E+1	3.180186E+1	6.733444E-3	1.000031802E+4
56	2.160000E-8	4.058143E-8	2.018115E-8	3.180830E+1	3.180197E+1	6.727263E-3	1.000031802E+4
57	4.992000E-8	4.074526E-8	2.003836E-8	3.179886E+1	3.180192E+1	6.679665E-3	1.000031802E+4
58	4.128000E-8	4.075448E-8	1.986193E-8	3.180174E+1	3.180191E+1	6.620854E-3	1.000031802E+4
59	5.976000E-8	4.107661E-8	1.984482E-8	3.179558E+1	3.180181E+1	6.615149E-3	1.000031802E+4
60	3.912000E-8	4.104400E-8	1.967754E-8	3.180246E+1	3.180182E+1	6.559390E-3	1.000031802E+4
61	5.160000E-8	4.121705E-8	1.955963E-8	3.179830E+1	3.180176E+1	6.520083E-3	1.000031802E+4
62	5.136000E-8	4.138065E-8	1.944136E-8	3.179838E+1	3.180170E+1	6.480660E-3	1.000031802E+4
63	5.088000E-8	4.153143E-8	1.932104E-8	3.179854E+1	3.180165E+1	6.440552E-3	1.000031802E+4
64	3.864000E-8	4.148625E-8	1.917049E-8	3.180262E+1	3.180167E+1	6.390368E-3	1.000031802E+4
65	3.648000E-8	4.140923E-8	1.903027E-8	3.180334E+1	3.180169E+1	6.343625E-3	1.000031802E+4
66	2.976000E-8	4.123273E-8	1.893768E-8	3.180558E+1	3.180175E+1	6.312761E-3	1.000031802E+4
67	3.912000E-8	4.120119E-8	1.879544E-8	3.180246E+1	3.180176E+1	6.265345E-3	1.000031802E+4
68	8.880000E-8	4.190118E-8	1.952727E-8	3.178590E+1	3.180153E+1	6.509296E-3	1.000031802E+4
69	4.800000E-8	4.198957E-8	1.939705E-8	3.179950E+1	3.180150E+1	6.465890E-3	1.000031802E+4
70	6.048000E-8	4.225371E-8	1.938239E-8	3.179534E+1	3.180141E+1	6.461002E-3	1.000031801E+4
71	7.344000E-8	4.269296E-8	1.959614E-8	3.179102E+1	3.180127E+1	6.532253E-3	1.000031801E+4
72	6.552000E-8	4.301000E-8	1.964274E-8	3.179366E+1	3.180116E+1	6.547787E-3	1.000031801E+4
73	9.072000E-8	4.366356E-8	2.028940E-8	3.178526E+1	3.180094E+1	6.763348E-3	1.000031801E+4
74	1.024800E-7	4.445838E-8	2.127837E-8	3.178134E+1	3.180068E+1	7.093014E-3	1.000031801E+4
75	8.016000E-8	4.493440E-8	2.153242E-8	3.178878E+1	3.180052E+1	7.177701E-3	1.000031801E+4
76	1.209600E-7	4.593474E-8	2.309793E-8	3.177518E+1	3.180019E+1	7.699555E-3	1.000031800E+4
77	1.195200E-7	4.689039E-8	2.442983E-8	3.177566E+1	3.179987E+1	8.143534E-3	1.000031800E+4
78	1.567200E-7	4.829846E-8	2.727111E-8	3.176326E+1	3.179940E+1	9.090659E-3	1.000031799E+4
79	1.730400E-7	4.987747E-8	3.051469E-8	3.175782E+1	3.179887E+1	1.017189E-2	1.000031799E+4
80	2.222400E-7	5.203200E-8	3.592660E-8	3.174142E+1	3.179815E+1	1.197591E-2	1.000031798E+4
81	2.479200E-7	5.445037E-8	4.181287E-8	3.173286E+1	3.179735E+1	1.393807E-2	1.000031797E+4
82	3.153600E-7	5.763220E-8	5.056581E-8	3.171038E+1	3.179629E+1	1.685580E-2	1.000031796E+4
83	3.789600E-7	6.150361E-8	6.139799E-8	3.168917E+1	3.179500E+1	2.046665E-2	1.000031795E+4
84	5.076000E-7	6.681429E-8	7.806002E-8	3.164629E+1	3.179323E+1	2.602083E-2	1.000031793E+4
85	6.103200E-7	7.320847E-8	9.744795E-8	3.161205E+1	3.179109E+1	3.248368E-2	1.000031791E+4
86	7.363200E-7	8.091907E-8	1.204050E-7	3.157005E+1	3.178852E+1	4.013628E-2	1.000031789E+4
87	9.213600E-7	9.057931E-8	1.498254E-7	3.150837E+1	3.178530E+1	4.994339E-2	1.000031785E+4
88	1.118640E-6	1.022618E-7	1.849323E-7	3.144261E+1	3.178141E+1	6.164605E-2	1.000031781E+4
89	1.458240E-6	1.174975E-7	2.333894E-7	3.132940E+1	3.177633E+1	7.779892E-2	1.000031776E+4
90	1.788960E-6	1.360693E-7	2.913772E-7	3.121916E+1	3.177014E+1	9.712877E-2	1.000031770E+4
91	2.266560E-6	1.594813E-7	3.658365E-7	3.105995E+1	3.176234E+1	1.219493E-1	1.000031762E+4
92	2.845440E-6	1.886765E-7	4.591108E-7	3.086699E+1	3.175260E+1	1.530417E-1	1.000031753E+4
93	3.540000E-6	2.247123E-7	5.738110E-7	3.063546E+1	3.174059E+1	1.912762E-1	1.000031741E+4
94	4.442640E-6	2.695838E-7	7.176236E-7	3.033457E+1	3.172563E+1	2.392152E-1	1.000031726E+4
95	5.608320E-6	3.257811E-7	8.997373E-7	2.994600E+1	3.170690E+1	2.999216E-1	1.000031707E+4
96	6.964320E-6	3.949325E-7	1.122529E-6	2.949399E+1	3.168385E+1	3.741874E-1	1.000031684E+4
97	8.624640E-6	4.797748E-7	1.394694E-6	2.894054E+1	3.165557E+1	4.649119E-1	1.000031656E+4
98	1.054032E-5	5.824335E-7	1.719861E-6	2.830196E+1	3.162135E+1	5.733036E-1	1.000031621E+4
99	1.300992E-5	7.079636E-7	2.118434E-6	2.747874E+1	3.157950E+1	7.061648E-1	1.000031580E+4
100	1.597872E-5	8.606712E-7	2.602766E-6	2.648912E+1	3.152860E+1	8.676128E-1	1.000031529E+4
101	1.936608E-5	1.043893E-6	3.177616E-6	2.535997E+1	3.146752E+1	1.059234E+0	1.000031468E+4
102	2.328072E-5	1.261901E-6	3.852931E-6	2.405507E+1	3.139485E+1	1.284344E+0	1.000031395E+4
103	2.789088E-5	1.520435E-6	4.645862E-6	2.251833E+1	3.130867E+1	1.548659E+0	1.000031309E+4
104	3.307992E-5	1.823892E-6	5.563399E-6	2.078863E+1	3.120752E+1	1.854510E+0	1.000031208E+4
105	3.916920E-5	2.179561E-6	6.628453E-6	1.875885E+1	3.108896E+1	2.209533E+0	1.000031089E+4
106	4.389984E-5	2.573149E-6	7.741998E-6	1.718197E+1	3.095776E+1	2.580719E+0	1.000030958E+4
107	4.477056E-5	2.967517E-6	8.718623E-6	1.689173E+1	3.082630E+1	2.906265E+0	1.000030826E+4
108	4.489560E-5	3.355740E-6	9.569819E-6	1.685005E+1	3.069689E+1	3.190000E+0	1.000030697E+4
109	4.493616E-5	3.737212E-6	1.032450E-5	1.683653E+1	3.056973E+1	3.441563E+0	1.000030570E+4
110	4.494336E-5	4.111813E-6	1.100242E-5	1.683413E+1	3.044487E+1	3.667539E+0	1.000030445E+4
111	4.476096E-5	4.478022E-6	1.161201E-5	1.689493E+1	3.032279E+1	3.870740E+0	1.000030323E+4
112	4.484256E-5	4.838419E-6	1.217256E-5	1.686773E+1	3.020266E+1	4.057594E+0	1.000030203E+4
113	4.486176E-5	5.192608E-6	1.268953E-5	1.686133E+1	3.008459E+1	4.229918E+0	1.000030085E+4
114	4.298808E-5	5.524147E-6	1.311982E-5	1.748589E+1	2.997408E+1	4.373353E+0	1.000029974E+4
115	3.808752E-5	5.807307E-6	1.341046E-5	1.911942E+1	2.987969E+1	4.470234E+0	1.000029880E+4
116	3.558264E-5	6.063991E-6	1.363523E-5	1.995438E+1	2.979413E+1	4.545159E+0	1.000029794E+4
117	3.487656E-5	6.310252E-6	1.383518E-5	2.018974E+1	2.971204E+1	4.611810E+0	1.000029712E+4
118	3.464160E-5	6.550348E-6	1.402064E-5	2.026806E+1	2.963201E+1	4.673633E+0	1.000029632E+4
119	3.477696E-5	6.787547E-6	1.419887E-5	2.022294E+1	2.955294E+1	4.733042E+0	1.000029553E+4
120	3.479712E-5	7.020960E-6	1.436842E-5	2.021622E+1	2.947513E+1	4.789561E+0	1.000029475E+4
121	3.496680E-5	7.251917E-6	1.453222E-5	2.015966E+1	2.939814E+1	4.844161E+0	1.000029398E+4
122	3.484080E-5	7.478056E-6	1.468601E-5	2.020166E+1	2.932276E+1	4.895427E+0	1.000029323E+4
123	3.487272E-5	7.700777E-6	1.483282E-5	2.019102E+1	2.924852E+1	4.944363E+0	1.000029249E+4
124	3.498720E-5	7.920828E-6	1.497425E-5	2.015286E+1	2.917517E+1	4.991509E+0	1.000029175E+4
125	3.497136E-5	8.137233E-6	1.510873E-5	2.015814E+1	2.910303E+1	5.036336E+0	1.000029103E+4
126	3.485808E-5	8.349303E-6	1.523529E-5	2.019590E+1	2.903234E+1	5.078526E+0	1.000029032E+4
127	3.483048E-5	8.557816E-6	1.535557E-5	2.020510E+1	2.896284E+1	5.118620E+0	1.000028963E+4
128	3.498072E-5	8.764245E-6	1.547228E-5	2.015502E+1	2.889403E+1	5.157523E+0	1.000028894E+4
129	3.497664E-5	8.967442E-6	1.558357E-5	2.015638E+1	2.882629E+1	5.194619E+0	1.000028826E+4
130	3.481680E-5	9.166283E-6	1.568773E-5	2.020966E+1	2.876001E+1	5.229342E+0	1.000028760E+4
131	3.481080E-5	9.362043E-6	1.578708E-5	2.021166E+1	2.869476E+1	5.262459E+0	1.000028695E+4
132	3.469392E-5	9.553951E-6	1.588052E-5	2.025062E+1	2.863078E+1	5.293605E+0	1.000028631E+4
133	3.496416E-5	9.745005E-6	1.597295E-5	2.016054E+1	2.856710E+1	5.324416E+0	1.000028567E+4
134	3.493272E-5	9.932973E-6	1.606086E-5	2.017102E+1	2.850444E+1	5.353720E+0	1.000028504E+4
135	3.488232E-5	1.011778E-5	1.614426E-5	2.018782E+1	2.844284E+1	5.381521E+0	1.000028443E+4
136	3.480048E-5	1.029927E-5	1.622301E-5	2.021510E+1	2.838234E+1	5.407773E+0	1.000028382E+4
137	3.480024E-5	1.047811E-5	1.629824E-5	2.021518E+1	2.832272E+1	5.432849E+0	1.000028323E+4
138	3.481392E-5	1.065446E-5	1.637025E-5	2.021062E+1	2.826394E+1	5.456855E+0	1.000028264E+4
139	3.492816E-5	1.082909E-5	1.644026E-5	2.017254E+1	2.820573E+1	5.480192E+0	1.000028206E+4
140	3.487584E-5	1.100085E-5	1.650661E-5	2.018998E+1	2.814847E+1	5.502307E+0	1.000028148E+4
141	3.485016E-5	1.117000E-5	1.656973E-5	2.019854E+1	2.809209E+1	5.523348E+0	1.000028092E+4
142	3.483744E-5	1.133667E-5	1.662989E-5	2.020278E+1	2.803653E+1	5.543403E+0	1.000028037E+4
143	3.501120E-5	1.150222E-5	1.668908E-5	2.014486E+1	2.798135E+1	5.563131E+0	1.000027981E+4
144	3.503424E-5	1.166564E-5	1.674584E-5	2.013718E+1	2.792687E+1	5.582052E+0	1.000027927E+4
145	3.531072E-5	1.182871E-5	1.680272E-5	2.004502E+1	2.787252E+1	5.601014E+0	1.000027873E+4
146	2.246256E-5	1.190155E-5	1.676779E-5	2.432780E+1	2.784824E+1	5.589371E+0	1.000027848E+4
147	3.525624E-5	1.206042E-5	1.682093E-5	2.006318E+1	2.779528E+1	5.607083E+0	1.000027795E+4
148	3.505488E-5	1.221579E-5	1.686984E-5	2.013030E+1	2.774349E+1	5.623387E+0	1.000027743E+4
149	3.519696E-5	1.237003E-5	1.691783E-5	2.008294E+1	2.769207E+1	5.639385E+0	1.000027692E+4
150	3.518784E-5	1.252214E-5	1.696358E-5	2.008598E+1	2.764137E+1	5.654636E+0	1.000027641E+4
151	3.516768E-5	1.267211E-5	1.700708E-5	2.009270E+1	2.759138E+1	5.669137E+0	1.000027591E+4
152	3.515784E-5	1.282005E-5	1.704851E-5	2.009598E+1	2.754206E+1	5.682946E+0	1.000027542E+4
153	3.522384E-5	1.296648E-5	1.708860E-5	2.007398E+1	2.749325E+1	5.696309E+0	1.000027493E+4
154	3.460920E-5	1.310701E-5	1.712172E-5	2.027886E+1	2.744641E+1	5.707348E+0	1.000027446E+4
155	3.151224E-5	1.322576E-5	1.712995E-5	2.131119E+1	2.740682E+1	5.710092E+0	1.000027407E+4
156	2.809080E-5	1.332105E-5	1.711603E-5	2.245169E+1	2.737506E+1	5.705452E+0	1.000027375E+4
157	2.496192E-5	1.339519E-5	1.708636E-5	2.349466E+1	2.735034E+1	5.695562E+0	1.000027350E+4
158	2.171712E-5	1.344786E-5	1.704472E-5	2.457628E+1	2.733279E+1	5.681682E+0	1.000027333E+4
159	1.862280E-5	1.348041E-5	1.699565E-5	2.560774E+1	2.732194E+1	5.665326E+0	1.000027322E+4
160	1.571328E-5	1.349436E-5	1.694304E-5	2.657760E+1	2.731729E+1	5.647789E+0	1.000027317E+4
161	1.324560E-5	1.349282E-5	1.689002E-5	2.740018E+1	2.731780E+1	5.630115E+0	1.000027318E+4
162	1.105800E-5	1.347779E-5	1.683857E-5	2.812939E+1	2.732281E+1	5.612965E+0	1.000027323E+4
163	9.270720E-6	1.345198E-5	1.678975E-5	2.872517E+1	2.733141E+1	5.596693E+0	1.000027331E+4
164	7.642320E-6	1.341655E-5	1.674432E-5	2.926798E+1	2.734322E+1	5.581547E+0	1.000027343E+4
165	6.230400E-6	1.337300E-5	1.670256E-5	2.973864E+1	2.735774E+1	5.567628E+0	1.000027358E+4
166	5.086560E-6	1.332308E-5	1.666429E-5	3.011993E+1	2.737438E+1	5.554870E+0	1.000027374E+4
167	4.203120E-6	1.326847E-5	1.662900E-5	3.041442E+1	2.739258E+1	5.543107E+0	1.000027393E+4
168	3.422400E-6	1.320987E-5	1.659653E-5	3.067466E+1	2.741212E+1	5.532284E+0	1.000027412E+4
169	2.768880E-6	1.314808E-5	1.656654E-5	3.089251E+1	2.743271E+1	5.522288E+0	1.000027433E+4
170	2.254800E-6	1.308401E-5	1.653857E-5	3.106388E+1	2.745407E+1	5.512964E+0	1.000027454E+4
171	1.801920E-6	1.301803E-5	1.651241E-5	3.121484E+1	2.747607E+1	5.504244E+0	1.000027476E+4
172	1.516080E-6	1.295116E-5	1.648740E-5	3.131012E+1	2.749836E+1	5.495907E+0	1.000027498E+4
173	1.257600E-6	1.288356E-5	1.646343E-5	3.139629E+1	2.752089E+1	5.487915E+0	1.000027521E+4
174	9.984000E-7	1.281526E-5	1.644048E-5	3.148269E+1	2.754366E+1	5.480267E+0	1.000027544E+4
175	8.457600E-7	1.274686E-5	1.641813E-5	3.153357E+1	2.756646E+1	5.472814E+0	1.000027566E+4
176	6.914400E-7	1.267837E-5	1.639635E-5	3.158501E+1	2.758929E+1	5.465555E+0	1.000027589E+4
177	5.762400E-7	1.260999E-5	1.637499E-5	3.162341E+1	2.761208E+1	5.458435E+0	1.000027612E+4
178	4.785600E-7	1.254184E-5	1.635396E-5	3.165597E+1	2.763480E+1	5.451426E+0	1.000027635E+4
179	4.046400E-7	1.247403E-5	1.633317E-5	3.168061E+1	2.765740E+1	5.444496E+0	1.000027657E+4
180	3.508800E-7	1.240668E-5	1.631253E-5	3.169853E+1	2.767985E+1	5.437616E+0	1.000027680E+4
181	2.731200E-7	1.233965E-5	1.629214E-5	3.172446E+1	2.770220E+1	5.430818E+0	1.000027702E+4
182	3.072000E-7	1.227353E-5	1.627153E-5	3.171310E+1	2.772424E+1	5.423949E+0	1.000027724E+4
183	2.160000E-7	1.220764E-5	1.625123E-5	3.174350E+1	2.774620E+1	5.417181E+0	1.000027746E+4
184	1.788000E-7	1.214227E-5	1.623101E-5	3.175590E+1	2.776799E+1	5.410441E+0	1.000027768E+4
185	1.677600E-7	1.207754E-5	1.621077E-5	3.175958E+1	2.778957E+1	5.403694E+0	1.000027790E+4
186	1.166400E-7	1.201324E-5	1.619067E-5	3.177662E+1	2.781100E+1	5.396993E+0	1.000027811E+4
187	1.212000E-7	1.194964E-5	1.617049E-5	3.177510E+1	2.783220E+1	5.390266E+0	1.000027832E+4
188	9.984000E-8	1.188661E-5	1.615033E-5	3.178222E+1	2.785321E+1	5.383547E+0	1.000027853E+4
189	1.080000E-7	1.182429E-5	1.613009E-5	3.177950E+1	2.787399E+1	5.376801E+0	1.000027874E+4
190	1.272000E-7	1.176273E-5	1.610973E-5	3.177310E+1	2.789451E+1	5.370013E+0	1.000027895E+4
191	7.536000E-8	1.170154E-5	1.608952E-5	3.179038E+1	2.791491E+1	5.363276E+0	1.000027915E+4
192	1.012800E-7	1.164112E-5	1.606917E-5	3.178174E+1	2.793505E+1	5.356492E+0	1.000027935E+4
193	6.264000E-8	1.158113E-5	1.604892E-5	3.179462E+1	2.795504E+1	5.349743E+0	1.000027955E+4
194	6.432000E-8	1.152176E-5	1.602863E-5	3.179406E+1	2.797483E+1	5.342980E+0	1.000027975E+4
195	9.696000E-8	1.146317E-5	1.600819E-5	3.178318E+1	2.799436E+1	5.336165E+0	1.000027994E+4
196	4.008000E-8	1.140489E-5	1.598792E-5	3.180214E+1	2.801379E+1	5.329410E+0	1.000028014E+4
197	4.440000E-8	1.134723E-5	1.596761E-5	3.180070E+1	2.803301E+1	5.322640E+0	1.000028033E+4
198	5.088000E-8	1.129017E-5	1.594725E-5	3.179854E+1	2.805203E+1	5.315853E+0	1.000028052E+4
199	5.736000E-8	1.123373E-5	1.592685E-5	3.179638E+1	2.807085E+1	5.309052E+0	1.000028071E+4
200	5.568000E-8	1.117784E-5	1.590643E-5	3.179694E+1	2.808948E+1	5.302246E+0	1.000028089E+4
201	2.712000E-8	1.112236E-5	1.588610E-5	3.180646E+1	2.810797E+1	5.295468E+0	1.000028108E+4
202	5.160000E-8	1.106755E-5	1.586566E-5	3.179830E+1	2.812624E+1	5.288656E+0	1.000028126E+4
203	3.696000E-8	1.101322E-5	1.584527E-5	3.180318E+1	2.814435E+1	5.281857E+0	1.000028144E+4
204	4.944000E-8	1.095947E-5	1.582482E-5	3.179902E+1	2.816227E+1	5.275042E+0	1.000028162E+4
205	5.232000E-8	1.090627E-5	1.580435E-5	3.179806E+1	2.818000E+1	5.268220E+0	1.000028180E+4
206	2.208000E-8	1.085343E-5	1.578399E-5	3.180814E+1	2.819761E+1	5.261431E+0	1.000028198E+4
207	1.021142E-4	1.129430E-5	1.697526E-5	-2.222493E+0	2.805066E+1	5.658509E+0	1.000028051E+4
208	1.932096E-5	1.133289E-5	1.694335E-5	2.537501E+1	2.803779E+1	5.647872E+0	1.000028038E+4
209	-3.432000E-8	1.127851E-5	1.692085E-5	3.182694E+1	2.805592E+1	5.640372E+0	1.000028056E+4
