start date: 	2016-02-19
start time: 	12.49.23
stop date: 	2016-02-19
stop time: 	13.02.51
com rel. humid (%):	34.9
com temp (°C):	26.56
cn temp (°C):	27.97
nv temp (°C):	32.06
remarks: 	
R1 Info: 	QHR
R2 Info: 	1445
data filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-19_CCC\160219_008_1249.txt
config filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-19_CCC\160219_008_1249_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	3
number of samples per half cycle: 	100
ignored first samples: 	50
ignored last samples: 	0
amplifier gain: 	10000
delta N1/NA (mTurns): 	-41.137695312
delta (I2*R2) (V): 	3.0000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
1	1.276800E-7	1.276800E-7	NaN
2	1.461600E-7	1.369200E-7	9.240000E-9
3	1.140000E-7	1.292800E-7	9.318197E-9
4	1.408800E-7	1.321800E-7	7.198917E-9
5	7.872000E-8	1.214880E-7	1.205875E-8
6	1.116000E-7	1.198400E-7	9.982897E-9
7	1.471200E-7	1.237371E-7	9.293663E-9
8	1.648800E-7	1.288800E-7	9.551341E-9
9	1.370400E-7	1.297867E-7	8.472145E-9
10	1.348800E-7	1.302960E-7	7.594815E-9
11	1.233600E-7	1.296655E-7	6.898646E-9
12	1.152000E-7	1.284600E-7	6.411907E-9
13	1.392000E-7	1.292862E-7	5.955675E-9
14	1.461600E-7	1.304914E-7	5.644077E-9
15	1.399200E-7	1.311200E-7	5.291814E-9
16	9.864000E-8	1.290900E-7	5.350120E-9
17	1.200000E-7	1.285553E-7	5.053928E-9
18	1.231200E-7	1.282533E-7	4.774447E-9
19	1.428000E-7	1.290189E-7	4.580611E-9
20	1.228800E-7	1.287120E-7	4.356377E-9
21	1.524000E-7	1.298400E-7	4.294528E-9
22	1.418400E-7	1.303855E-7	4.130842E-9
23	1.665600E-7	1.319583E-7	4.248972E-9
24	1.423200E-7	1.323900E-7	4.090927E-9
25	1.363200E-7	1.325472E-7	3.927027E-9
26	1.478400E-7	1.331354E-7	3.818538E-9
27	1.406400E-7	1.334133E-7	3.684887E-9
28	1.564800E-7	1.342371E-7	3.645157E-9
29	1.579200E-7	1.350538E-7	3.610780E-9
30	1.140000E-7	1.343520E-7	3.558239E-9
31	1.579200E-7	1.351123E-7	3.524516E-9
32	1.384800E-7	1.352175E-7	3.414220E-9
33	1.442400E-7	1.354909E-7	3.320418E-9
34	1.956000E-7	1.372588E-7	3.674528E-9
35	1.514400E-7	1.376640E-7	3.590929E-9
36	1.521600E-7	1.380667E-7	3.512910E-9
37	1.639200E-7	1.387654E-7	3.487365E-9
38	1.641600E-7	1.394337E-7	3.459512E-9
39	1.771200E-7	1.404000E-7	3.505458E-9
40	1.603200E-7	1.408980E-7	3.452800E-9
41	1.893600E-7	1.420800E-7	3.568949E-9
42	1.701600E-7	1.427486E-7	3.546525E-9
43	2.056800E-7	1.442121E-7	3.759617E-9
44	1.646400E-7	1.446764E-7	3.702402E-9
45	2.145600E-7	1.462293E-7	3.938307E-9
46	1.893600E-7	1.471670E-7	3.964220E-9
47	2.018400E-7	1.483302E-7	4.049627E-9
48	2.349600E-7	1.501350E-7	4.355850E-9
49	2.234400E-7	1.516310E-7	4.520738E-9
50	2.337600E-7	1.532736E-7	4.724157E-9
51	2.395200E-7	1.549647E-7	4.929736E-9
52	2.263200E-7	1.563369E-7	5.024995E-9
53	2.455200E-7	1.580196E-7	5.208570E-9
54	2.959200E-7	1.605733E-7	5.713655E-9
55	2.995200E-7	1.630996E-7	6.151499E-9
56	2.774400E-7	1.651414E-7	6.376393E-9
57	3.151200E-7	1.677726E-7	6.793748E-9
58	3.616800E-7	1.711159E-7	7.465966E-9
59	3.715200E-7	1.745125E-7	8.086320E-9
60	4.000800E-7	1.782720E-7	8.794457E-9
61	4.264800E-7	1.823410E-7	9.558414E-9
62	4.483200E-7	1.866310E-7	1.033538E-8
63	5.037600E-7	1.916648E-7	1.134760E-8
64	5.352000E-7	1.970325E-7	1.239180E-8
65	5.784000E-7	2.028997E-7	1.353720E-8
66	6.295200E-7	2.093636E-7	1.481503E-8
67	7.111200E-7	2.168525E-7	1.640174E-8
68	7.965600E-7	2.253776E-7	1.826971E-8
69	8.582400E-7	2.345496E-7	2.020474E-8
70	9.741600E-7	2.451154E-7	2.254341E-8
71	1.056720E-6	2.565465E-7	2.499117E-8
72	1.237440E-6	2.701700E-7	2.815688E-8
73	1.380720E-6	2.853830E-7	3.166267E-8
74	1.595760E-6	3.030908E-7	3.590259E-8
75	1.826640E-6	3.234048E-7	4.083235E-8
76	2.134800E-6	3.472389E-7	4.681315E-8
77	2.436240E-6	3.743688E-7	5.357780E-8
78	2.836800E-6	4.059385E-7	6.159235E-8
79	3.277680E-6	4.422896E-7	7.084478E-8
