51	4.560000E-9	3.567059E-8	1.786038E-8	3.181398E+1	3.180361E+1	5.953651E-3	1.000031804E+4
52	6.168000E-8	3.617077E-8	1.804849E-8	3.179494E+1	3.180344E+1	6.016354E-3	1.000031803E+4
53	2.952000E-8	3.604528E-8	1.789743E-8	3.180566E+1	3.180348E+1	5.966001E-3	1.000031803E+4
54	4.272000E-8	3.616889E-8	1.775104E-8	3.180126E+1	3.180344E+1	5.917202E-3	1.000031803E+4
55	5.424000E-8	3.649745E-8	1.775392E-8	3.179742E+1	3.180333E+1	5.918163E-3	1.000031803E+4
56	3.960000E-8	3.655286E-8	1.759667E-8	3.180230E+1	3.180331E+1	5.865743E-3	1.000031803E+4
57	5.904000E-8	3.694737E-8	1.769138E-8	3.179582E+1	3.180318E+1	5.897314E-3	1.000031803E+4
58	3.216000E-8	3.686483E-8	1.754677E-8	3.180478E+1	3.180321E+1	5.849109E-3	1.000031803E+4
59	1.872000E-8	3.655729E-8	1.755451E-8	3.180926E+1	3.180331E+1	5.851690E-3	1.000031803E+4
60	2.856000E-8	3.642400E-8	1.743570E-8	3.180598E+1	3.180336E+1	5.812086E-3	1.000031803E+4
61	5.520000E-8	3.673180E-8	1.745613E-8	3.179710E+1	3.180325E+1	5.818894E-3	1.000031803E+4
62	-1.680000E-9	3.611226E-8	1.798663E-8	3.181606E+1	3.180346E+1	5.995734E-3	1.000031803E+4
63	2.928000E-8	3.600381E-8	1.786174E-8	3.180574E+1	3.180350E+1	5.954102E-3	1.000031803E+4
64	5.304000E-8	3.627000E-8	1.784692E-8	3.179782E+1	3.180341E+1	5.949162E-3	1.000031803E+4
65	2.112000E-8	3.603692E-8	1.780637E-8	3.180846E+1	3.180349E+1	5.935645E-3	1.000031803E+4
66	5.688000E-8	3.635273E-8	1.785416E-8	3.179654E+1	3.180338E+1	5.951577E-3	1.000031803E+4
67	4.200000E-8	3.643701E-8	1.773182E-8	3.180150E+1	3.180335E+1	5.910793E-3	1.000031803E+4
68	4.344000E-8	3.654000E-8	1.761947E-8	3.180102E+1	3.180332E+1	5.873343E-3	1.000031803E+4
69	4.848000E-8	3.671304E-8	1.754840E-8	3.179934E+1	3.180326E+1	5.849654E-3	1.000031803E+4
70	3.768000E-8	3.672686E-8	1.742116E-8	3.180294E+1	3.180326E+1	5.807238E-3	1.000031803E+4
71	5.496000E-8	3.698366E-8	1.743111E-8	3.179718E+1	3.180317E+1	5.810554E-3	1.000031803E+4
72	2.712000E-8	3.684667E-8	1.734691E-8	3.180646E+1	3.180322E+1	5.782488E-3	1.000031803E+4
73	2.544000E-8	3.669041E-8	1.727768E-8	3.180702E+1	3.180327E+1	5.759411E-3	1.000031803E+4
74	3.504000E-8	3.666811E-8	1.716001E-8	3.180382E+1	3.180328E+1	5.720184E-3	1.000031803E+4
75	4.584000E-8	3.679040E-8	1.707654E-8	3.180022E+1	3.180323E+1	5.692361E-3	1.000031803E+4
76	6.552000E-8	3.716842E-8	1.727948E-8	3.179366E+1	3.180311E+1	5.760010E-3	1.000031803E+4
77	1.032000E-8	3.681974E-8	1.743598E-8	3.181206E+1	3.180322E+1	5.812177E-3	1.000031803E+4
78	6.408000E-8	3.716923E-8	1.759524E-8	3.179414E+1	3.180311E+1	5.865265E-3	1.000031803E+4
79	2.952000E-8	3.707241E-8	1.750325E-8	3.180566E+1	3.180314E+1	5.834603E-3	1.000031803E+4
