6	1.255714E-8	1.381786E-8	5.010551E-10	2.135705E+1	1.000021358E+2	2.135831E+1	1.227356E-3	5.010658E-4
7	1.479643E-8	1.395765E-8	4.459471E-10	2.135929E+1	1.000021358E+2	2.135845E+1	1.179890E-3	4.459566E-4
8	1.178571E-8	1.368616E-8	4.720806E-10	2.135628E+1	1.000021358E+2	2.135818E+1	1.335274E-3	4.720906E-4
9	1.018929E-8	1.329762E-8	5.694734E-10	2.135468E+1	1.000021358E+2	2.135779E+1	1.708457E-3	5.694855E-4
10	1.680000E-8	1.364786E-8	6.181477E-10	2.136129E+1	1.000021358E+2	2.135814E+1	1.954796E-3	6.181609E-4
11	1.644643E-8	1.390227E-8	6.142963E-10	2.136094E+1	1.000021358E+2	2.135840E+1	2.037434E-3	6.143094E-4
12	1.600714E-8	1.407768E-8	5.875660E-10	2.136050E+1	1.000021359E+2	2.135857E+1	2.035432E-3	5.875785E-4
13	1.398214E-8	1.407033E-8	5.405320E-10	2.135848E+1	1.000021359E+2	2.135856E+1	1.948958E-3	5.405436E-4
14	1.697143E-8	1.427755E-8	5.416423E-10	2.136147E+1	1.000021359E+2	2.135877E+1	2.026683E-3	5.416538E-4
15	1.260000E-8	1.416571E-8	5.164949E-10	2.135709E+1	1.000021359E+2	2.135866E+1	2.000419E-3	5.165059E-4
16	1.093929E-8	1.396406E-8	5.235307E-10	2.135543E+1	1.000021358E+2	2.135846E+1	2.094168E-3	5.235419E-4
17	1.486071E-8	1.401681E-8	4.945919E-10	2.135935E+1	1.000021359E+2	2.135851E+1	2.039298E-3	4.946024E-4
18	1.257857E-8	1.393691E-8	4.731018E-10	2.135707E+1	1.000021358E+2	2.135843E+1	2.007244E-3	4.731119E-4
19	1.427143E-8	1.395451E-8	4.478557E-10	2.135877E+1	1.000021358E+2	2.135845E+1	1.952200E-3	4.478653E-4
20	9.450000E-9	1.372929E-8	4.808782E-10	2.135394E+1	1.000021358E+2	2.135822E+1	2.150599E-3	4.808885E-4
21	1.163571E-8	1.362959E-8	4.681448E-10	2.135613E+1	1.000021358E+2	2.135812E+1	2.145355E-3	4.681548E-4
22	1.300714E-8	1.360130E-8	4.472543E-10	2.135750E+1	1.000021358E+2	2.135810E+1	2.097854E-3	4.472639E-4
23	1.362857E-8	1.360248E-8	4.273680E-10	2.135812E+1	1.000021358E+2	2.135810E+1	2.049629E-3	4.273771E-4
24	1.327500E-8	1.358884E-8	4.094011E-10	2.135777E+1	1.000021358E+2	2.135808E+1	2.005691E-3	4.094099E-4
25	1.383214E-8	1.359857E-8	3.928044E-10	2.135833E+1	1.000021358E+2	2.135809E+1	1.964064E-3	3.928127E-4
26	6.439286E-9	1.332321E-8	4.671702E-10	DELETED				
27	1.301786E-8	1.357624E-8	3.780546E-10	2.135751E+1	1.000021358E+2	2.135807E+1	1.927749E-3	3.780626E-4
28	1.373571E-8	1.358214E-8	3.638311E-10	2.135823E+1	1.000021358E+2	2.135808E+1	1.890562E-3	3.638389E-4
29	1.089643E-8	1.348622E-8	3.634806E-10	2.135539E+1	1.000021358E+2	2.135798E+1	1.923400E-3	3.634884E-4
30	1.340357E-8	1.348337E-8	3.507345E-10	2.135790E+1	1.000021358E+2	2.135798E+1	1.888804E-3	3.507420E-4
31	1.621071E-8	1.357429E-8	3.508256E-10	2.136070E+1	1.000021358E+2	2.135807E+1	1.921592E-3	3.508331E-4
32	1.220357E-8	1.353007E-8	3.421887E-10	2.135670E+1	1.000021358E+2	2.135802E+1	1.905267E-3	3.421960E-4
33	1.702500E-8	1.363929E-8	3.488597E-10	2.136152E+1	1.000021358E+2	2.135813E+1	1.973491E-3	3.488671E-4
34	1.144286E-8	1.357273E-8	3.446116E-10	2.135594E+1	1.000021358E+2	2.135807E+1	1.979685E-3	3.446189E-4
35	1.534286E-8	1.362479E-8	3.383518E-10	2.135984E+1	1.000021358E+2	2.135812E+1	1.972955E-3	3.383591E-4
36	1.308214E-8	1.360929E-8	3.289081E-10	2.135758E+1	1.000021358E+2	2.135810E+1	1.945888E-3	3.289151E-4
37	1.192500E-8	1.356250E-8	3.230470E-10	2.135642E+1	1.000021358E+2	2.135806E+1	1.938324E-3	3.230539E-4
38	1.252500E-8	1.353446E-8	3.154435E-10	2.135702E+1	1.000021358E+2	2.135803E+1	1.918809E-3	3.154503E-4
39	1.178571E-8	1.348844E-8	3.104599E-10	2.135628E+1	1.000021358E+2	2.135798E+1	1.913844E-3	3.104665E-4
40	1.141071E-8	1.343516E-8	3.070517E-10	2.135590E+1	1.000021358E+2	2.135793E+1	1.917578E-3	3.070582E-4
41	1.377857E-8	1.344375E-8	2.994001E-10	2.135827E+1	1.000021358E+2	2.135794E+1	1.893613E-3	2.994065E-4
42	1.458214E-8	1.347152E-8	2.933234E-10	2.135908E+1	1.000021358E+2	2.135797E+1	1.878226E-3	2.933297E-4
43	1.142143E-8	1.342270E-8	2.903862E-10	2.135592E+1	1.000021358E+2	2.135792E+1	1.881958E-3	2.903924E-4
44	1.216071E-8	1.339335E-8	2.850674E-10	2.135665E+1	1.000021358E+2	2.135789E+1	1.869352E-3	2.850735E-4
45	1.431429E-8	1.341429E-8	2.792986E-10	2.135881E+1	1.000021358E+2	2.135791E+1	1.852697E-3	2.793046E-4
46	1.311429E-8	1.340762E-8	2.731028E-10	2.135761E+1	1.000021358E+2	2.135790E+1	1.832068E-3	2.731086E-4
47	1.372500E-8	1.341452E-8	2.671889E-10	2.135822E+1	1.000021358E+2	2.135791E+1	1.812202E-3	2.671946E-4
48	1.700357E-8	1.349088E-8	2.723662E-10	2.136150E+1	1.000021358E+2	2.135799E+1	1.867288E-3	2.723720E-4
49	1.278214E-8	1.347612E-8	2.670400E-10	2.135728E+1	1.000021358E+2	2.135797E+1	1.850147E-3	2.670457E-4
50	1.315714E-8	1.346961E-8	2.616144E-10	2.135765E+1	1.000021358E+2	2.135796E+1	1.831340E-3	2.616200E-4
51	1.347857E-8	1.346979E-8	2.563288E-10	2.135797E+1	1.000021358E+2	2.135796E+1	1.812557E-3	2.563343E-4
52	1.419643E-8	1.348403E-8	2.516562E-10	2.135869E+1	1.000021358E+2	2.135798E+1	1.797223E-3	2.516615E-4
53	1.081071E-8	1.343262E-8	2.520675E-10	2.135530E+1	1.000021358E+2	2.135793E+1	1.817723E-3	2.520729E-4
54	1.323214E-8	1.342884E-8	2.472947E-10	2.135773E+1	1.000021358E+2	2.135792E+1	1.800371E-3	2.473000E-4
55	1.221429E-8	1.340635E-8	2.437120E-10	2.135671E+1	1.000021358E+2	2.135790E+1	1.790949E-3	2.437172E-4
56	1.271786E-8	1.339383E-8	2.395671E-10	2.135721E+1	1.000021358E+2	2.135789E+1	1.776715E-3	2.395723E-4
57	1.561071E-8	1.343342E-8	2.385578E-10	2.136010E+1	1.000021358E+2	2.135793E+1	1.785241E-3	2.385629E-4
58	1.068214E-8	1.338515E-8	2.392547E-10	2.135518E+1	1.000021358E+2	2.135788E+1	1.806372E-3	2.392598E-4
59	1.597500E-8	1.342980E-8	2.392964E-10	2.136047E+1	1.000021358E+2	2.135792E+1	1.822466E-3	2.393015E-4
60	1.325357E-8	1.342682E-8	2.352245E-10	2.135775E+1	1.000021358E+2	2.135792E+1	1.806832E-3	2.352295E-4
61	1.203214E-8	1.340357E-8	2.324361E-10	2.135653E+1	1.000021358E+2	2.135790E+1	1.800480E-3	2.324410E-4
62	1.224643E-8	1.338460E-8	2.293796E-10	2.135674E+1	1.000021358E+2	2.135788E+1	1.791550E-3	2.293845E-4
63	1.198929E-8	1.336210E-8	2.267691E-10	2.135648E+1	1.000021358E+2	2.135786E+1	1.785620E-3	2.267739E-4
64	1.204286E-8	1.334116E-8	2.241210E-10	2.135654E+1	1.000021358E+2	2.135784E+1	1.778943E-3	2.241257E-4
65	1.418571E-8	1.335435E-8	2.209856E-10	2.135868E+1	1.000021358E+2	2.135785E+1	1.767923E-3	2.209904E-4
66	1.222500E-8	1.333698E-8	2.182520E-10	2.135672E+1	1.000021358E+2	2.135783E+1	1.759641E-3	2.182566E-4
67	1.332857E-8	1.333685E-8	2.149197E-10	2.135782E+1	1.000021358E+2	2.135783E+1	1.746053E-3	2.149243E-4
68	1.230000E-8	1.332137E-8	2.122526E-10	2.135679E+1	1.000021358E+2	2.135782E+1	1.737399E-3	2.122571E-4
69	9.589286E-9	1.326649E-8	2.161905E-10	2.135408E+1	1.000021358E+2	2.135776E+1	1.782791E-3	2.161951E-4
70	1.156071E-8	1.324177E-8	2.144639E-10	2.135605E+1	1.000021358E+2	2.135774E+1	1.781509E-3	2.144685E-4
71	1.393929E-8	1.325173E-8	2.116126E-10	2.135843E+1	1.000021358E+2	2.135775E+1	1.770516E-3	2.116172E-4
72	1.339286E-8	1.325372E-8	2.086204E-10	2.135789E+1	1.000021358E+2	2.135775E+1	1.757904E-3	2.086248E-4
73	1.331786E-8	1.325461E-8	2.057044E-10	2.135781E+1	1.000021358E+2	2.135775E+1	1.745497E-3	2.057088E-4
74	1.030714E-8	1.321424E-8	2.068459E-10	2.135480E+1	1.000021358E+2	2.135771E+1	1.767330E-3	2.068504E-4
75	1.123929E-8	1.318755E-8	2.057697E-10	2.135573E+1	1.000021358E+2	2.135768E+1	1.770135E-3	2.057741E-4
76	1.298571E-8	1.318486E-8	2.030254E-10	2.135748E+1	1.000021358E+2	2.135768E+1	1.758289E-3	2.030297E-4
77	1.108929E-8	1.315728E-8	2.022248E-10	2.135558E+1	1.000021358E+2	2.135765E+1	1.762993E-3	2.022291E-4
78	1.135714E-8	1.313391E-8	2.009458E-10	2.135585E+1	1.000021358E+2	2.135763E+1	1.763330E-3	2.009501E-4
79	8.400000E-9	1.307321E-8	2.074301E-10	2.135289E+1	1.000021358E+2	2.135757E+1	1.832013E-3	2.074346E-4
80	1.000714E-8	1.303440E-8	2.084329E-10	2.135450E+1	1.000021358E+2	2.135753E+1	1.852631E-3	2.084373E-4
81	1.193571E-8	1.302067E-8	2.062687E-10	2.135643E+1	1.000021358E+2	2.135751E+1	1.844963E-3	2.062731E-4
82	1.234286E-8	1.301230E-8	2.038780E-10	2.135684E+1	1.000021358E+2	2.135751E+1	1.834942E-3	2.038824E-4
83	6.235714E-9	1.285146E-8	2.288124E-10	DELETED				
84	1.611429E-8	1.305013E-8	2.048987E-10	2.136061E+1	1.000021358E+2	2.135754E+1	1.855477E-3	2.049031E-4
85	1.191429E-8	1.303645E-8	2.028771E-10	2.135641E+1	1.000021358E+2	2.135753E+1	1.848338E-3	2.028814E-4
86	9.825000E-9	1.299821E-8	2.040607E-10	2.135432E+1	1.000021357E+2	2.135749E+1	1.870287E-3	2.040651E-4
87	1.220357E-8	1.298887E-8	2.018623E-10	2.135670E+1	1.000021357E+2	2.135748E+1	1.861118E-3	2.018666E-4
88	1.451786E-8	1.300664E-8	2.002919E-10	2.135901E+1	1.000021358E+2	2.135750E+1	1.857471E-3	2.002962E-4
89	1.380000E-8	1.301576E-8	1.981862E-10	2.135829E+1	1.000021358E+2	2.135751E+1	1.848598E-3	1.981905E-4
90	1.476429E-8	1.303563E-8	1.969262E-10	2.135926E+1	1.000021358E+2	2.135753E+1	1.847370E-3	1.969304E-4
91	1.497857E-8	1.305746E-8	1.959210E-10	2.135947E+1	1.000021358E+2	2.135755E+1	1.848354E-3	1.959252E-4
92	1.267500E-8	1.305321E-8	1.937785E-10	2.135717E+1	1.000021358E+2	2.135755E+1	1.838383E-3	1.937826E-4
93	1.148571E-8	1.303599E-8	1.924098E-10	2.135598E+1	1.000021358E+2	2.135753E+1	1.835512E-3	1.924139E-4
94	1.287857E-8	1.303428E-8	1.903146E-10	2.135737E+1	1.000021358E+2	2.135753E+1	1.825472E-3	1.903186E-4
95	1.091786E-8	1.301152E-8	1.896276E-10	2.135541E+1	1.000021358E+2	2.135751E+1	1.828741E-3	1.896316E-4
96	1.281429E-8	1.300942E-8	1.876111E-10	2.135731E+1	1.000021358E+2	2.135750E+1	1.818996E-3	1.876151E-4
97	1.405714E-8	1.302045E-8	1.859531E-10	2.135855E+1	1.000021358E+2	2.135751E+1	1.812485E-3	1.859571E-4
98	1.323214E-8	1.302266E-8	1.840191E-10	2.135773E+1	1.000021358E+2	2.135752E+1	1.803050E-3	1.840230E-4
99	7.628571E-9	1.296705E-8	1.904132E-10	2.135212E+1	1.000021357E+2	2.135746E+1	1.875393E-3	1.904173E-4
100	9.139286E-9	1.292799E-8	1.924652E-10	2.135363E+1	1.000021357E+2	2.135742E+1	1.905349E-3	1.924693E-4
