start date: 	2018-03-09
start time: 	11.22.54
stop date: 	2018-03-09
stop time: 	11.58.19
com rel. humid (%):	33.6
com temp (°C):	28.47
cn temp (°C):	30.69
nv temp (°C):	35.28
remarks: 	QHR Red
R1 Info: 	GaAs 8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2018-03-09_CCC\180309_001_1122.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2018-03-09_CCC\180309_001_1122_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	42
number of samples per half cycle: 	15
ignored first samples: 	7
ignored last samples: 	0
amplifier gain: 	100000
delta N1/NA (mTurns): 	-99.914550781
delta (I2*R2) (V): 	1.0000

data(V)	phase	error
6.674571E-7	1	0	
6.637714E-7	1	0	
6.305143E-7	1	0	
6.568286E-7	1	0	
6.526286E-7	1	0	
6.579429E-7	1	0	
6.767143E-7	1	0	
6.688286E-7	1	0	
6.729429E-7	1	0	
6.762857E-7	1	0	
6.558000E-7	1	0	
6.754286E-7	1	0	
6.667714E-7	1	0	
6.646286E-7	1	0	
4.320429E-6	4	0	
6.769714E-7	2	0	
6.755143E-7	2	0	
6.756000E-7	2	0	
6.902571E-7	2	0	
6.681429E-7	2	0	
6.840000E-7	2	0	
6.856286E-7	2	0	
6.802286E-7	2	0	
6.647143E-7	2	0	
6.730286E-7	2	0	
6.847714E-7	2	0	
6.782571E-7	2	0	
6.739714E-7	2	0	
6.926571E-7	2	0	
-2.976857E-6	3	0	
6.832286E-7	1	0	
6.664286E-7	1	0	
6.682286E-7	1	0	
6.780857E-7	1	0	
6.780857E-7	1	0	
6.873429E-7	1	0	
6.883714E-7	1	0	
6.787714E-7	1	0	
6.731143E-7	1	0	
6.901714E-7	1	0	
6.721714E-7	1	0	
6.727714E-7	1	0	
6.866571E-7	1	0	
6.803143E-7	1	0	
4.367914E-6	4	0	
6.798857E-7	2	0	
7.109143E-7	2	0	
6.879429E-7	2	0	
6.981429E-7	2	0	
6.840000E-7	2	0	
6.808286E-7	2	0	
7.033714E-7	2	0	
7.022571E-7	2	0	
7.005429E-7	2	0	
6.991714E-7	2	0	
6.762857E-7	2	0	
7.033714E-7	2	0	
6.983143E-7	2	0	
7.094571E-7	2	0	
-2.938200E-6	3	0	
6.900857E-7	1	0	
6.972857E-7	1	0	
6.907714E-7	1	0	
6.881143E-7	1	0	
6.961714E-7	1	0	
6.847714E-7	1	0	
6.887143E-7	1	0	
6.948000E-7	1	0	
7.030286E-7	1	0	
6.989143E-7	1	0	
6.945429E-7	1	0	
6.895714E-7	1	0	
7.171714E-7	1	0	
6.980571E-7	1	0	
4.372971E-6	4	0	
6.919714E-7	2	0	
7.279714E-7	2	0	
7.038000E-7	2	0	
7.124571E-7	2	0	
7.064571E-7	2	0	
7.135714E-7	2	0	
7.182857E-7	2	0	
7.235143E-7	2	0	
7.044000E-7	2	0	
7.109143E-7	2	0	
7.342286E-7	2	0	
7.163143E-7	2	0	
6.906857E-7	2	0	
7.146000E-7	2	0	
-2.932886E-6	3	0	
6.997714E-7	1	0	
6.804000E-7	1	0	
6.988286E-7	1	0	
7.150286E-7	1	0	
6.954857E-7	1	0	
7.078286E-7	1	0	
6.954000E-7	1	0	
7.040571E-7	1	0	
6.983143E-7	1	0	
6.930000E-7	1	0	
7.023429E-7	1	0	
7.029429E-7	1	0	
7.124571E-7	1	0	
7.000286E-7	1	0	
4.363714E-6	4	0	
6.894000E-7	2	0	
6.987429E-7	2	0	
6.876857E-7	2	0	
6.977143E-7	2	0	
7.291714E-7	2	0	
7.063714E-7	2	0	
7.116857E-7	2	0	
7.181143E-7	2	0	
6.954000E-7	2	0	
7.157143E-7	2	0	
7.197429E-7	2	0	
7.164857E-7	2	0	
7.156286E-7	2	0	
7.253143E-7	2	0	
-2.939143E-6	3	0	
7.116857E-7	1	0	
7.047429E-7	1	0	
7.218857E-7	1	0	
6.894857E-7	1	0	
7.028571E-7	1	0	
6.791143E-7	1	0	
7.013143E-7	1	0	
6.972857E-7	1	0	
6.931714E-7	1	0	
6.844286E-7	1	0	
6.846857E-7	1	0	
6.888857E-7	1	0	
7.038857E-7	1	0	
6.893143E-7	1	0	
4.359171E-6	4	0	
7.006286E-7	2	0	
7.021714E-7	2	0	
6.935143E-7	2	0	
7.137429E-7	2	0	
7.101429E-7	2	0	
7.104000E-7	2	0	
7.114286E-7	2	0	
7.006286E-7	2	0	
7.054286E-7	2	0	
7.135714E-7	2	0	
7.284000E-7	2	0	
7.137429E-7	2	0	
6.904286E-7	2	0	
7.098857E-7	2	0	
-2.954486E-6	3	0	
6.932571E-7	1	0	
6.966000E-7	1	0	
6.978000E-7	1	0	
7.017429E-7	1	0	
7.150286E-7	1	0	
6.833143E-7	1	0	
7.080857E-7	1	0	
6.912857E-7	1	0	
6.948857E-7	1	0	
6.911143E-7	1	0	
