28	5.357143E-10	2.770408E-9	6.623267E-10	1.348439E+0	1.000001350E+2	1.349557E+0	1.752266E-3	3.311472E-4
29	6.085714E-9	2.884729E-9	6.492244E-10	1.351214E+0	1.000001350E+2	1.349614E+0	1.748005E-3	3.245964E-4
30	-1.082143E-9	2.752500E-9	6.409972E-10	1.347630E+0	1.000001350E+2	1.349548E+0	1.755358E-3	3.204830E-4
31	1.564286E-9	2.714170E-9	6.211588E-10	1.348954E+0	1.000001350E+2	1.349529E+0	1.729149E-3	3.105643E-4
32	1.896429E-9	2.688616E-9	6.019771E-10	1.349120E+0	1.000001350E+2	1.349516E+0	1.702566E-3	3.009739E-4
33	-2.785714E-10	2.598701E-9	5.903380E-10	1.348032E+0	1.000001349E+2	1.349471E+0	1.695534E-3	2.951546E-4
34	2.989286E-9	2.610189E-9	5.728271E-10	1.349666E+0	1.000001349E+2	1.349477E+0	1.669982E-3	2.863996E-4
35	-1.060714E-9	2.505306E-9	5.660221E-10	1.347641E+0	1.000001349E+2	1.349424E+0	1.674235E-3	2.829973E-4
36	6.792857E-9	2.624405E-9	5.628202E-10	1.351568E+0	1.000001349E+2	1.349484E+0	1.688378E-3	2.813964E-4
37	7.392857E-10	2.573456E-9	5.497635E-10	1.348541E+0	1.000001349E+2	1.349458E+0	1.671959E-3	2.748684E-4
38	3.428571E-10	2.514756E-9	5.383105E-10	1.348343E+0	1.000001349E+2	1.349429E+0	1.659104E-3	2.691422E-4
39	2.357143E-9	2.510714E-9	5.243416E-10	1.349350E+0	1.000001349E+2	1.349427E+0	1.637176E-3	2.621580E-4
40	1.714286E-10	2.452232E-9	5.144002E-10	1.348257E+0	1.000001349E+2	1.349398E+0	1.626597E-3	2.571876E-4
41	-6.428571E-10	2.376742E-9	5.073447E-10	1.347850E+0	1.000001349E+2	1.349360E+0	1.624216E-3	2.536600E-4
42	1.221429E-9	2.349235E-9	4.958812E-10	1.348782E+0	1.000001349E+2	1.349346E+0	1.606761E-3	2.479285E-4
43	-6.010714E-9	2.154817E-9	5.217846E-10	1.345166E+0	1.000001349E+2	1.349249E+0	1.710702E-3	2.608796E-4
44	2.357143E-10	2.111201E-9	5.116504E-10	1.348289E+0	1.000001349E+2	1.349227E+0	1.696870E-3	2.558128E-4
45	-1.660714E-9	2.027381E-9	5.071263E-10	1.347341E+0	1.000001349E+2	1.349185E+0	1.700870E-3	2.535508E-4
46	-1.071429E-11	1.983075E-9	4.979543E-10	1.348166E+0	1.000001349E+2	1.349163E+0	1.688563E-3	2.489650E-4
47	-4.028571E-9	1.855167E-9	5.037533E-10	1.346157E+0	1.000001349E+2	1.349099E+0	1.726695E-3	2.518644E-4
48	2.442857E-9	1.867411E-9	4.932987E-10	1.349393E+0	1.000001349E+2	1.349105E+0	1.708754E-3	2.466374E-4
49	-1.714286E-10	1.825802E-9	4.849150E-10	1.348086E+0	1.000001349E+2	1.349084E+0	1.697120E-3	2.424457E-4
50	-2.057143E-9	1.748143E-9	4.814226E-10	1.347143E+0	1.000001349E+2	1.349046E+0	1.702003E-3	2.406996E-4
51	-1.660714E-9	1.681303E-9	4.765988E-10	1.347341E+0	1.000001349E+2	1.349012E+0	1.701715E-3	2.382878E-4
52	-1.703571E-9	1.616209E-9	4.718551E-10	1.347320E+0	1.000001349E+2	1.348980E+0	1.701215E-3	2.359161E-4
53	-9.107143E-10	1.568531E-9	4.653156E-10	1.347716E+0	1.000001349E+2	1.348956E+0	1.693692E-3	2.326465E-4
54	7.178571E-10	1.552778E-9	4.568890E-10	1.348530E+0	1.000001349E+2	1.348948E+0	1.678636E-3	2.284334E-4
55	-4.403571E-9	1.444481E-9	4.613947E-10	1.345970E+0	1.000001349E+2	1.348894E+0	1.710814E-3	2.306861E-4
56	3.439286E-9	1.480102E-9	4.544787E-10	1.349891E+0	1.000001349E+2	1.348911E+0	1.700421E-3	2.272283E-4
57	-4.178571E-9	1.380827E-9	4.573391E-10	1.346082E+0	1.000001349E+2	1.348862E+0	1.726333E-3	2.286584E-4
58	1.392857E-10	1.359421E-9	4.498943E-10	1.348241E+0	1.000001349E+2	1.348851E+0	1.713063E-3	2.249362E-4
59	-2.228571E-9	1.298608E-9	4.463653E-10	1.347057E+0	1.000001349E+2	1.348821E+0	1.714215E-3	2.231718E-4
60	5.410714E-9	1.367143E-9	4.441820E-10	1.350877E+0	1.000001349E+2	1.348855E+0	1.720226E-3	2.220802E-4
61	-1.789286E-9	1.315398E-9	4.398936E-10	1.347277E+0	1.000001349E+2	1.348829E+0	1.717756E-3	2.199361E-4
62	3.921429E-9	1.357431E-9	4.347769E-10	1.350132E+0	1.000001349E+2	1.348850E+0	1.711635E-3	2.173779E-4
63	1.135714E-9	1.353912E-9	4.278345E-10	1.348739E+0	1.000001349E+2	1.348848E+0	1.697833E-3	2.139068E-4
64	3.675000E-9	1.390179E-9	4.226554E-10	1.350009E+0	1.000001349E+2	1.348867E+0	1.690539E-3	2.113174E-4
65	-1.317857E-9	1.348517E-9	4.181827E-10	1.347513E+0	1.000001349E+2	1.348846E+0	1.685666E-3	2.090812E-4
66	-3.867857E-9	1.269481E-9	4.193139E-10	1.346238E+0	1.000001349E+2	1.348806E+0	1.703178E-3	2.096468E-4
67	-2.121429E-9	1.218870E-9	4.160975E-10	1.347111E+0	1.000001349E+2	1.348781E+0	1.702869E-3	2.080386E-4
68	-6.503571E-9	1.105305E-9	4.253727E-10	1.344920E+0	1.000001349E+2	1.348724E+0	1.753771E-3	2.126760E-4
69	-1.403571E-9	1.068944E-9	4.207366E-10	1.347470E+0	1.000001349E+2	1.348706E+0	1.747365E-3	2.103581E-4
70	-1.339286E-9	1.034541E-9	4.161072E-10	1.347502E+0	1.000001349E+2	1.348689E+0	1.740617E-3	2.080435E-4
71	-3.396429E-9	9.721328E-10	4.149249E-10	1.346473E+0	1.000001349E+2	1.348658E+0	1.748024E-3	2.074523E-4
72	-7.607143E-10	9.480655E-10	4.098287E-10	1.347791E+0	1.000001349E+2	1.348645E+0	1.738671E-3	2.049044E-4
73	1.275000E-9	9.525441E-10	4.042005E-10	1.348809E+0	1.000001349E+2	1.348648E+0	1.726661E-3	2.020904E-4
74	-1.928571E-9	9.136101E-10	4.005974E-10	1.347207E+0	1.000001349E+2	1.348628E+0	1.722951E-3	2.002889E-4
75	-1.660714E-9	8.792858E-10	3.967077E-10	1.347341E+0	1.000001349E+2	1.348611E+0	1.717711E-3	1.983442E-4
76	-4.221429E-9	8.121711E-10	3.971648E-10	1.346061E+0	1.000001349E+2	1.348578E+0	1.731117E-3	1.985727E-4
77	-3.814286E-9	7.520872E-10	3.965511E-10	1.346264E+0	1.000001349E+2	1.348548E+0	1.739776E-3	1.982659E-4
78	7.928571E-10	7.526099E-10	3.914345E-10	1.348568E+0	1.000001349E+2	1.348548E+0	1.728444E-3	1.957077E-4
79	-3.964286E-9	6.929024E-10	3.910331E-10	1.346189E+0	1.000001349E+2	1.348518E+0	1.737705E-3	1.955071E-4
80	-5.464286E-10	6.774108E-10	3.864249E-10	1.347898E+0	1.000001349E+2	1.348510E+0	1.728061E-3	1.932031E-4
81	-4.767857E-9	6.101852E-10	3.875003E-10	1.345788E+0	1.000001348E+2	1.348477E+0	1.743667E-3	1.937407E-4
82	-4.692857E-9	5.455140E-10	3.881707E-10	1.345825E+0	1.000001348E+2	1.348444E+0	1.757432E-3	1.940759E-4
83	-1.092857E-9	5.257746E-10	3.839732E-10	1.347625E+0	1.000001348E+2	1.348434E+0	1.748996E-3	1.919772E-4
84	-6.375000E-9	4.436225E-10	3.881675E-10	1.344984E+0	1.000001348E+2	1.348393E+0	1.778720E-3	1.940743E-4
85	4.103571E-9	4.866807E-10	3.859828E-10	1.350223E+0	1.000001348E+2	1.348415E+0	1.779206E-3	1.929820E-4
86	-2.303571E-9	4.542359E-10	3.828455E-10	1.347020E+0	1.000001348E+2	1.348399E+0	1.775095E-3	1.914134E-4
87	1.285714E-9	4.637931E-10	3.785401E-10	1.348814E+0	1.000001348E+2	1.348403E+0	1.765307E-3	1.892608E-4
88	-2.164286E-9	4.339286E-10	3.754035E-10	1.347089E+0	1.000001348E+2	1.348388E+0	1.760713E-3	1.876926E-4
89	-2.089286E-9	4.055779E-10	3.722428E-10	1.347127E+0	1.000001348E+2	1.348374E+0	1.755780E-3	1.861123E-4
90	-4.725000E-9	3.485715E-10	3.724717E-10	1.345809E+0	1.000001348E+2	1.348346E+0	1.766703E-3	1.862268E-4
91	-6.707143E-9	2.710361E-10	3.764277E-10	1.344818E+0	1.000001348E+2	1.348307E+0	1.795358E-3	1.882047E-4
92	1.907143E-9	2.888199E-10	3.727381E-10	1.349125E+0	1.000001348E+2	1.348316E+0	1.787502E-3	1.863600E-4
93	2.721429E-9	3.149770E-10	3.696350E-10	1.349532E+0	1.000001348E+2	1.348329E+0	1.782229E-3	1.848085E-4
94	-1.746429E-9	2.930471E-10	3.663385E-10	1.347298E+0	1.000001348E+2	1.348318E+0	1.775806E-3	1.831604E-4
95	-4.392857E-9	2.437218E-10	3.658026E-10	1.345975E+0	1.000001348E+2	1.348293E+0	1.782615E-3	1.828924E-4
96	-2.464286E-10	2.386161E-10	3.620081E-10	1.348048E+0	1.000001348E+2	1.348291E+0	1.773384E-3	1.809953E-4
97	-3.053571E-9	2.046760E-10	3.598608E-10	1.346645E+0	1.000001348E+2	1.348274E+0	1.772023E-3	1.799216E-4
98	1.307143E-9	2.159257E-10	3.563474E-10	1.348825E+0	1.000001348E+2	1.348279E+0	1.763744E-3	1.781650E-4
99	-2.753571E-9	1.859308E-10	3.540026E-10	1.346795E+0	1.000001348E+2	1.348264E+0	1.761055E-3	1.769927E-4
100	1.028571E-9	1.943572E-10	3.505460E-10	1.348686E+0	1.000001348E+2	1.348269E+0	1.752645E-3	1.752645E-4
