start date: 	2018-03-09
start time: 	16.04.08
stop date: 	2018-03-09
stop time: 	16.39.36
com rel. humid (%):	33.6
com temp (°C):	28.63
cn temp (°C):	31.59
nv temp (°C):	35.31
remarks: 	QHR Red, Squid Feedin on I1, low resistor on I1, Ramp time = 2.02s
R1 Info: 	1216
R2 Info: 	GaAs 8
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2018-03-09_CCC\180309_004_1604.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2018-03-09_CCC\180309_004_1604_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	42
number of samples per half cycle: 	15
ignored first samples: 	7
ignored last samples: 	0
amplifier gain: 	100000
delta N1/NA (mTurns): 	0.157356262
delta (I2*R2) (V): 	2.0001

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
41	-6.428571E-10	2.376742E-9	5.073447E-10
42	1.221429E-9	2.349235E-9	4.958812E-10
43	-6.010714E-9	2.154817E-9	5.217846E-10
44	2.357143E-10	2.111201E-9	5.116504E-10
45	-1.660714E-9	2.027381E-9	5.071263E-10
46	-1.071429E-11	1.983075E-9	4.979543E-10
47	-4.028571E-9	1.855167E-9	5.037533E-10
48	2.442857E-9	1.867411E-9	4.932987E-10
49	-1.714286E-10	1.825802E-9	4.849150E-10
50	-2.057143E-9	1.748143E-9	4.814226E-10
51	-1.660714E-9	1.681303E-9	4.765988E-10
52	-1.703571E-9	1.616209E-9	4.718551E-10
53	-9.107143E-10	1.568531E-9	4.653156E-10
54	7.178571E-10	1.552778E-9	4.568890E-10
55	-4.403571E-9	1.444481E-9	4.613947E-10
56	3.439286E-9	1.480102E-9	4.544787E-10
57	-4.178571E-9	1.380827E-9	4.573391E-10
58	1.392857E-10	1.359421E-9	4.498943E-10
59	-2.228571E-9	1.298608E-9	4.463653E-10
60	5.410714E-9	1.367143E-9	4.441820E-10
61	-1.789286E-9	1.315398E-9	4.398936E-10
62	3.921429E-9	1.357431E-9	4.347769E-10
63	1.135714E-9	1.353912E-9	4.278345E-10
64	3.675000E-9	1.390179E-9	4.226554E-10
65	-1.317857E-9	1.348516E-9	4.181827E-10
66	-3.867857E-9	1.269481E-9	4.193139E-10
67	-2.121429E-9	1.218870E-9	4.160975E-10
68	-6.503571E-9	1.105305E-9	4.253727E-10
69	-1.403571E-9	1.068944E-9	4.207366E-10
70	-1.339286E-9	1.034541E-9	4.161072E-10
71	-3.396429E-9	9.721328E-10	4.149249E-10
72	-7.607143E-10	9.480655E-10	4.098287E-10
73	1.275000E-9	9.525440E-10	4.042005E-10
74	-1.928571E-9	9.136100E-10	4.005974E-10
75	-1.660714E-9	8.792857E-10	3.967077E-10
76	-4.221429E-9	8.121711E-10	3.971648E-10
77	-3.814286E-9	7.520872E-10	3.965511E-10
78	7.928571E-10	7.526099E-10	3.914345E-10
79	-3.964286E-9	6.929024E-10	3.910331E-10
80	-5.464286E-10	6.774107E-10	3.864249E-10
81	-4.767857E-9	6.101852E-10	3.875003E-10
82	-4.692857E-9	5.455139E-10	3.881707E-10
83	-1.092857E-9	5.257745E-10	3.839732E-10
84	-6.375000E-9	4.436224E-10	3.881675E-10
85	4.103571E-9	4.866807E-10	3.859828E-10
86	-2.303571E-9	4.542359E-10	3.828455E-10
87	1.285714E-9	4.637931E-10	3.785401E-10
88	-2.164286E-9	4.339286E-10	3.754035E-10
89	-2.089286E-9	4.055778E-10	3.722428E-10
90	-4.725000E-9	3.485714E-10	3.724717E-10
91	-6.707143E-9	2.710361E-10	3.764277E-10
92	1.907143E-9	2.888199E-10	3.727381E-10
93	2.721429E-9	3.149770E-10	3.696350E-10
94	-1.746429E-9	2.930471E-10	3.663385E-10
95	-4.392857E-9	2.437218E-10	3.658026E-10
96	-2.464286E-10	2.386161E-10	3.620081E-10
97	-3.053571E-9	2.046760E-10	3.598608E-10
98	1.307143E-9	2.159257E-10	3.563474E-10
99	-2.753571E-9	1.859307E-10	3.540026E-10
100	1.028571E-9	1.943571E-10	3.505460E-10
