tau (s)	adev [BVD]	adev err [BVD]
72.85714285714286	7.504143268307597e-09	5.306230592015683e-09
74.28571428571429	8.397542856359532e-09	5.937959499036475e-09
75.71428571428572	8.975284755461642e-09	6.34648471366717e-09
77.14285714285715	9.198779809925189e-09	6.504519582240001e-09
80.0	9.860611015355344e-09	6.972504915600531e-09
81.42857142857143	1.0354260522485571e-08	7.321567829621712e-09
82.85714285714286	1.0427879522712428e-08	7.373624323906296e-09
84.28571428571429	1.1086013153133791e-08	7.838995076904163e-09
85.71428571428572	1.1703498890947889e-08	8.27562342939849e-09
87.14285714285715	1.2481254884608837e-08	8.825579966624628e-09
88.57142857142858	1.3278514828927482e-08	9.38932787962075e-09
91.42857142857143	1.5504298232499384e-08	1.0963194417738916e-08
92.85714285714286	1.7243470611346634e-08	1.2192975000474146e-08
94.28571428571429	1.9197866025648175e-08	1.3574941251046658e-08
95.71428571428572	2.1209453100765865e-08	1.499734811280959e-08

tau (s)	adev [BV <I+>]	adev err [BV <I+>]
1.4285714285714286	4.175488162378879e-09	2.9599250800451817e-10
2.857142857142857	5.460842979714498e-09	5.488353697805865e-10
5.714285714285714	8.935197624805423e-09	1.2764568035436318e-09
7.142857142857143	1.0220921765096117e-08	1.6366573324310738e-09
10.0	1.3134806255745739e-08	2.527794642502794e-09
11.428571428571429	1.4291511552308946e-08	2.9172425796873386e-09
12.857142857142858	1.5493578652180675e-08	3.3809760456842774e-09
14.285714285714286	1.7032446080770196e-08	3.9075111172306675e-09
15.714285714285715	1.7235447291881114e-08	4.180209981717159e-09
18.571428571428573	1.8127576378218163e-08	4.844798575704915e-09
20.0	1.8180238730618338e-08	5.042290995647752e-09
21.42857142857143	1.5955360282971263e-08	4.6059157771954615e-09
22.857142857142858	1.885413423447965e-08	5.684735363887603e-09
25.714285714285715	1.7553525433679192e-08	5.5509121336121166e-09
27.142857142857146	1.630748406948319e-08	5.4358280231610625e-09
28.571428571428573	1.9236688423945786e-08	6.412229474648595e-09
30.000000000000004	1.3821393967147771e-08	4.886600699810513e-09
31.42857142857143	1.0139938555786922e-08	3.5850096568059297e-09
32.85714285714286	1.8241261787594513e-08	6.894548898571514e-09
35.714285714285715	1.4861997541596091e-08	5.617307068673797e-09
37.142857142857146	1.2480347234530095e-08	5.095080422892312e-09
40.0	1.6815788161604098e-08	6.865016769777339e-09
41.42857142857143	1.635649787971071e-08	7.314848226572865e-09
42.85714285714286	1.1457481603040118e-08	5.123941543070192e-09
45.714285714285715	9.118331400940096e-09	4.077841770774589e-09
47.142857142857146	1.1152275803314848e-08	4.9874493600076144e-09
50.0	1.631741959286196e-08	8.15870979643098e-09
51.42857142857143	1.5817665567793457e-08	7.908832783896729e-09
52.85714285714286	1.3445111098832906e-08	6.722555549416453e-09
54.28571428571429	1.1431211654100991e-08	5.715605827050496e-09
55.714285714285715	1.098292256683551e-08	5.491461283417755e-09
57.142857142857146	1.1616599482675377e-08	5.808299741337689e-09
60.00000000000001	1.2186879663606245e-08	7.036098254364642e-09
61.42857142857143	1.3251584728666432e-08	7.650806010284698e-09
62.85714285714286	1.4509607147281309e-08	8.377125592318582e-09
64.28571428571429	1.57066925164907e-08	9.068263152474586e-09
65.71428571428572	1.643665401701541e-08	9.48970662130059e-09
67.14285714285715	1.6711133598989416e-08	9.64817748184034e-09
70.0	1.6321595921125906e-08	9.42327779866634e-09
71.42857142857143	1.6169410115061133e-08	9.335413282568004e-09
72.85714285714286	8.535109889256393e-09	6.035234080865558e-09
74.28571428571429	9.4234956023065e-09	6.663417642872535e-09
75.71428571428572	9.810533600502158e-09	6.937094835973551e-09
77.14285714285715	1.0026193018586871e-08	7.089589072927996e-09
80.0	1.0963356641882672e-08	7.752263826041813e-09
81.42857142857143	1.1305113382605178e-08	7.993922334922909e-09
82.85714285714286	1.1559894156230074e-08	8.174079547669027e-09
84.28571428571429	1.207217147728207e-08	8.536314315232973e-09
85.71428571428572	1.27621092341618e-08	9.024173981719265e-09
87.14285714285715	1.359806659538314e-08	9.615285100621686e-09
88.57142857142858	1.4581578611560212e-08	1.0310733116638948e-08
91.42857142857143	1.6993318408945893e-08	1.2016090681827832e-08
92.85714285714286	1.886184912798855e-08	1.333734142411827e-08
94.28571428571429	2.088775911537554e-08	1.4769876114273165e-08

tau (s)	adev [BV I-]	adev err [BV I-]
0.7	4.592703854331084e-09	1.616708325844053e-10
1.4	4.147318880176434e-09	2.0659266868409118e-10
2.8	4.767519390444263e-09	3.362748900570718e-10
3.5	4.081642475500068e-09	3.226821704267057e-10
4.2	4.518872705554435e-09	3.9183595739966837e-10
5.6	5.617656652990909e-09	5.617656652990909e-10
6.3	5.685840322795863e-09	6.061126149518466e-10
7.0	6.143158569236786e-09	6.911593379718331e-10
7.7	6.5538819232864915e-09	7.723823918419684e-10
9.1	7.495135099399383e-09	9.596537128026332e-10
10.5	8.318007503362146e-09	1.1535000985794778e-09
11.2	8.814303908914427e-09	1.2591862727020612e-09
11.9	9.196697879016073e-09	1.3559791254477233e-09
12.6	9.367346777113598e-09	1.4285069913195558e-09
13.299999999999999	9.838333359243457e-09	1.5364895314272175e-09
14.0	1.0252857584180123e-08	1.6417711561812487e-09
14.7	1.0444059698920086e-08	1.716992837859157e-09
15.4	1.0680695938329925e-08	1.8053671231482243e-09
16.099999999999998	1.1023531993079362e-08	1.890520140086291e-09
17.5	1.1910798284129488e-08	2.1392425232010692e-09
18.2	1.2098233495842625e-08	2.208825130545863e-09
18.9	1.2272930719505042e-08	2.3193658958382396e-09
19.599999999999998	1.2567770872947053e-08	2.418668632203173e-09
21.0	1.2847729715342336e-08	2.5695459430684672e-09
21.7	1.3882940288755656e-08	2.776588057751131e-09
22.4	1.3933404849204925e-08	2.844144355014405e-09
23.099999999999998	1.4071379418370322e-08	2.9340854343962696e-09
23.8	1.4239702288823382e-08	3.0359147286677705e-09
24.5	1.4730109416820928e-08	3.1404698796627447e-09
25.2	1.4760139697541243e-08	3.2209265443859687e-09
25.9	1.4576414176590475e-08	3.2593852967047924e-09
26.599999999999998	1.5378030282253193e-08	3.4386321071168415e-09
27.3	1.542352873864314e-08	3.538400164449515e-09
28.0	1.661819884848083e-08	3.812476284431154e-09
28.7	1.573940586751027e-08	3.7098135402546158e-09
29.4	1.6052236963623866e-08	3.783548536730597e-09
30.099999999999998	1.5501887279048575e-08	3.7597599204668255e-09
30.8	1.640097554207012e-08	3.977820854301587e-09
31.5	1.5881853448305765e-08	3.970463362076441e-09
32.9	1.681035487528511e-08	4.202588718821277e-09
34.3	1.6990646144398692e-08	4.386965970570626e-09
35.0	1.7849094909751462e-08	4.608616488689532e-09
36.4	1.8214265022469222e-08	4.867967090427157e-09
37.8	1.6239883854741917e-08	4.504133380450136e-09
38.5	1.598044897136351e-08	4.4321790900913e-09
39.9	1.86599062214141e-08	5.175326821281388e-09
41.3	1.617926814325213e-08	4.670552408898877e-09
42.0	1.5336051493000226e-08	4.427136728894822e-09
43.4	1.837862156192704e-08	5.305451053056419e-09
44.8	1.882195513014015e-08	5.675032998870893e-09
45.5	1.8436415248134904e-08	5.558788350659139e-09
46.199999999999996	1.8104738420410167e-08	5.4587840243665654e-09
46.9	1.8373468961846565e-08	5.539809331244164e-09
47.6	1.7813806609463447e-08	5.633220268366607e-09
48.3	1.7626139567670923e-08	5.573874738985569e-09
49.0	1.7509976618745708e-08	5.5371407891530206e-09
49.699999999999996	1.749330340092161e-08	5.531868254728194e-09
50.4	1.7448335537043882e-08	5.517648167591591e-09
51.1	1.7400603050076086e-08	5.502553829871336e-09
51.8	1.6559059457512682e-08	5.5196864858375604e-09
52.5	1.6160227663932042e-08	5.386742554644014e-09
53.199999999999996	1.599779190491017e-08	5.332597301636724e-09
53.9	1.6470160613553162e-08	5.490053537851054e-09
54.6	1.7247278067819613e-08	5.749092689273204e-09
55.3	1.8263070924546953e-08	6.087690308182318e-09
56.0	1.882738277186947e-08	6.275794257289824e-09
56.699999999999996	1.9048284726596285e-08	6.734585650074186e-09
57.4	1.7797647084796553e-08	6.292418471412315e-09
58.1	1.6322108478027382e-08	5.770736794037799e-09
58.8	1.4440016453471037e-08	5.105316777347345e-09
60.199999999999996	1.0185192713780009e-08	3.6010094178028293e-09
60.9	8.511817492258093e-09	3.0093819344989852e-09
61.6	8.674946717686264e-09	3.06705682525397e-09
62.3	1.0281918631829779e-08	3.6352071940875725e-09
63.699999999999996	1.4648400203695377e-08	5.536574863417979e-09
65.1	1.812171180952912e-08	6.849363254113763e-09
65.8	1.9004013379901748e-08	7.182841902194867e-09
66.5	1.9512339613557565e-08	7.3749711592153534e-09
67.2	1.969119325566671e-08	7.442571481800917e-09
68.6	1.797523765505713e-08	6.794001227509285e-09
69.3	1.639543812187536e-08	6.196893129490015e-09
70.0	1.53250980861742e-08	5.792342621955547e-09
70.7	1.4293153850505018e-08	5.402304362745936e-09
72.1	1.3613089954237948e-08	5.55752070174843e-09
72.8	1.3092795902965457e-08	5.345111544777918e-09
73.5	1.2659422091088707e-08	5.168187426947427e-09
74.2	1.2707335830414245e-08	5.1877481291168095e-09
75.6	1.3769347331441817e-08	5.6213125088642766e-09
76.3	1.4331211829673137e-08	5.850692729739549e-09
77.0	1.4996380052379958e-08	6.122246519530495e-09
77.7	1.5596053819581407e-08	6.367062309826511e-09
79.1	1.6366454848793454e-08	6.68157721297393e-09
79.8	1.628329367318921e-08	6.647626805200532e-09
80.5	1.5830539725742048e-08	6.462790780154462e-09
81.2	1.657343791620624e-08	7.411866760301923e-09
82.6	1.4681685854638877e-08	6.565849519053925e-09
83.3	1.337365109109909e-08	5.9808785894123596e-09
84.0	1.2032289962148021e-08	5.381003656070269e-09
84.7	1.0756300276626698e-08	4.8103637209874174e-09
86.1	8.800659337986216e-09	3.935774505311095e-09
86.8	8.058714897229151e-09	3.6039668642989226e-09
87.5	7.843409731336728e-09	3.5076794669304568e-09
88.2	7.837948623317e-09	3.5052371851775406e-09
89.6	8.423371992128908e-09	3.767046474833612e-09
90.3	8.85789997668208e-09	3.961373297150986e-09
91.0	9.352890979448925e-09	4.182740003238477e-09
91.7	9.840801182511201e-09	4.400940079431072e-09
92.39999999999999	1.0389361866376666e-08	4.646263875212462e-09
93.1	1.0915080532899318e-08	4.881372410289501e-09
93.8	1.1533587600580628e-08	5.157977179869395e-09
94.5	1.3326173542790232e-08	6.663086771395116e-09
95.2	1.3948458885014865e-08	6.974229442507432e-09
95.89999999999999	1.4468393317005186e-08	7.234196658502593e-09
96.6	1.5000886077000754e-08	7.500443038500377e-09
97.3	1.5141100295279446e-08	7.570550147639723e-09
98.0	1.552112389322133e-08	7.760561946610665e-09
98.7	1.5696488710789164e-08	7.848244355394582e-09
99.39999999999999	1.5895781447794607e-08	7.947890723897303e-09
100.1	1.5765876589944403e-08	7.882938294972201e-09
100.8	1.5541361507717497e-08	7.770680753858748e-09
101.5	1.519688622027367e-08	7.598443110136836e-09
102.2	1.4825389651309301e-08	7.4126948256546504e-09
102.89999999999999	1.415010599268633e-08	7.075052996343165e-09
103.6	1.3545236892670732e-08	6.772618446335366e-09
104.3	1.2809647857818359e-08	6.404823928909179e-09
105.0	1.2337909073982053e-08	6.1689545369910265e-09
105.7	1.1806392068420045e-08	5.9031960342100225e-09
106.39999999999999	1.1329725122501125e-08	5.664862561250563e-09
107.1	1.1009552172990224e-08	5.504776086495112e-09
107.8	1.0727607148524409e-08	5.3638035742622045e-09
108.5	1.0574779475763546e-08	5.287389737881773e-09
109.2	1.0506341555608561e-08	5.253170777804281e-09
109.89999999999999	1.052546255649344e-08	5.26273127824672e-09
110.6	1.0657607517579154e-08	5.328803758789577e-09
111.3	1.0823936075181312e-08	5.411968037590656e-09
112.0	1.1015380056293002e-08	5.507690028146501e-09
112.7	1.1190284879613746e-08	5.595142439806873e-09
113.39999999999999	9.331000114453334e-09	5.387255427888062e-09
114.1	9.674772763258498e-09	5.5857326592157535e-09
114.8	9.955031871328316e-09	5.747540330702707e-09
116.2	1.0769933219965974e-08	6.218023843701649e-09
116.89999999999999	1.1167676144468451e-08	6.447660828231422e-09
117.6	1.1511970733368745e-08	6.646439401813539e-09
118.3	1.1823136476576698e-08	6.826091027417241e-09
119.7	1.2274579541122987e-08	7.08673180225683e-09
120.39999999999999	1.2508703586226476e-08	7.2219033827210936e-09
121.1	1.2700778648501468e-08	7.3327979716301745e-09
121.8	1.289083169709947e-08	7.44252515039854e-09
123.2	1.3517533330146127e-08	7.804351506939605e-09
123.89999999999999	1.3906375538980309e-08	8.028849660882308e-09
124.6	1.4267622553546577e-08	8.237415721986093e-09
125.3	1.4591972095646663e-08	8.424679017429109e-09
126.7	1.5043561995519995e-08	8.685404567684293e-09
127.39999999999999	1.519825886405064e-08	8.774718846373254e-09
128.1	1.5408034487745313e-08	8.895832859182795e-09
129.5	1.5711196925013352e-08	9.07086377394768e-09
130.2	1.5771910345410164e-08	9.105916683557202e-09
130.9	1.5934163658596235e-08	9.199593677602089e-09
131.6	1.5892426710112134e-08	9.175496839159639e-09
133.0	1.5915830364668718e-08	9.189008945417905e-09
133.7	1.5859117080135627e-08	9.156265515326096e-09
135.1	1.5811311363640884e-08	9.128664872039055e-09
136.5	1.5817361283750397e-08	9.132157795042856e-09
137.2	1.5647860962030174e-08	9.034296738669958e-09
138.6	1.5562622399553224e-08	8.985084231678554e-09
140.0	1.5430528653914633e-08	8.908819872075848e-09
140.7	1.535981349958985e-08	8.867992458690648e-09
142.1	7.199993119128567e-09	5.091163959032291e-09
143.5	7.723759202425548e-09	5.461522508287104e-09
144.2	7.970984410155239e-09	5.636337129153022e-09
145.6	8.397542856359539e-09	5.93795949903648e-09
147.0	8.691663832577568e-09	6.145934435809455e-09
147.7	8.848861449589555e-09	6.257089936784996e-09
149.1	9.016804102618461e-09	6.3758433255921956e-09
150.5	9.148397336703716e-09	6.468893793772148e-09
151.2	9.198779809925197e-09	6.504519582240007e-09
152.6	9.27205912183734e-09	6.556335880613768e-09
154.0	9.48592013683718e-09	6.707558454551593e-09
154.7	9.501933935739669e-09	6.7188819203481e-09
156.1	9.714934411881404e-09	6.869496001423884e-09
157.5	1.0031133759038827e-08	7.093082704005657e-09
158.2	1.0137612726557378e-08	7.168374703991767e-09
159.6	1.035426052248557e-08	7.3215678296217105e-09
161.0	1.0408314717526312e-08	7.359789917486599e-09
161.7	1.0404713092971227e-08	7.357243184340411e-09
163.1	1.0575430102080962e-08	7.47795833914579e-09
164.5	1.091172786367253e-08	7.715756766865045e-09
165.2	1.1086013153133791e-08	7.838995076904163e-09
166.6	1.139350412944179e-08	8.056424031405221e-09
168.0	1.1703498890947894e-08	8.275623429398493e-09
168.7	1.193732974014882e-08	8.440966808519077e-09
170.1	1.2281580217611341e-08	8.684388655559533e-09
171.5	1.2666626591321304e-08	8.956657557481137e-09
172.2	1.2853253923425762e-08	9.088623009566953e-09
173.6	1.3278514828927486e-08	9.389327879620754e-09
175.0	1.3868085009008041e-08	9.806216951941088e-09
175.7	1.4103807393025686e-08	9.972897848157424e-09
177.1	1.4581367067211844e-08	1.0310583532195694e-08
178.5	1.5207536172434677e-08	1.0753351952668272e-08
179.2	1.550429823249939e-08	1.096319441773892e-08
179.9	1.5893549359397666e-08	1.1238436529153198e-08
180.6	1.632735555026276e-08	1.154518382843461e-08
181.29999999999998	1.6762463126636763e-08	1.1852851346234312e-08
182.0	1.7243470611346644e-08	1.2192975000474154e-08
182.7	1.7706917208379053e-08	1.25206812319536e-08
183.4	1.817863765173671e-08	1.2854237956276123e-08
184.1	1.869123185218702e-08	1.3216696791411433e-08
184.79999999999998	1.9197866025648182e-08	1.3574941251046662e-08
185.5	1.9690060653152e-08	1.3922975409818201e-08
186.2	2.017399637752279e-08	1.426516964217921e-08
186.9	2.070649555921534e-08	1.4641703424530299e-08
187.6	2.1209453100765875e-08	1.4997348112809595e-08
188.29999999999998	2.1571180603744478e-08	1.5253128083107444e-08

tau (s)	adev [BV I+]	adev err [BV I+]
0.7	4.2989003570214794e-09	1.5208416202854313e-10
1.4	3.7187353847959365e-09	1.8616962690053436e-10
2.8	4.175488162378881e-09	2.959925080045183e-10
3.5	3.826404084304204e-09	3.034535826655832e-10
4.2	4.266197780791178e-09	3.7132485476176416e-10
5.6	5.460842979714509e-09	5.488353697805876e-10
6.3	5.6295821286584554e-09	6.035545566033565e-10
7.0	6.158690571172731e-09	6.929068247173624e-10
7.7	6.6416029764488304e-09	7.882132593455175e-10
9.1	7.501707838072579e-09	9.68466317498958e-10
10.5	8.424410249983303e-09	1.1682555046868925e-09
11.2	8.935197624805426e-09	1.2764568035436324e-09
11.9	9.39084877479548e-09	1.3846051133106646e-09
12.6	9.511714555204781e-09	1.4505228710805558e-09
13.299999999999999	9.900063394711247e-09	1.5461301432877393e-09
14.0	1.0220921765096124e-08	1.6366573324310748e-09
14.7	1.062340298368346e-08	1.746476692254272e-09
15.4	1.1024096037827245e-08	1.8634123341810954e-09
16.099999999999998	1.1400275614667583e-08	1.984533256250235e-09
17.5	1.2152157909701776e-08	2.182591991649049e-09
18.2	1.2425290430528123e-08	2.3073185084450064e-09
18.9	1.2714243756751325e-08	2.402766220615686e-09
19.599999999999998	1.3134806255745737e-08	2.5277946425027938e-09
21.0	1.3432462736695407e-08	2.6864925473390814e-09
21.7	1.408457823458843e-08	2.87500249308763e-09
22.4	1.4291511552308961e-08	2.9172425796873415e-09
23.099999999999998	1.4815864995144137e-08	3.0893214082112047e-09
23.8	1.4790966298128663e-08	3.1534446103527225e-09
24.5	1.4524062153974787e-08	3.1694102008968013e-09
25.2	1.5493578652180688e-08	3.3809760456842803e-09
25.9	1.511729541968291e-08	3.3803300194357194e-09
26.599999999999998	1.615588730084722e-08	3.6125662241519977e-09
27.3	1.6176770208874503e-08	3.7112056091243844e-09
28.0	1.703244608077021e-08	3.907511117230671e-09
28.7	1.5953700721791134e-08	3.760323321799744e-09
29.4	1.6328390573391874e-08	3.848638566769298e-09
30.099999999999998	1.6054606965604223e-08	3.893814135115486e-09
30.8	1.723544729188112e-08	4.18020998171716e-09
31.5	1.6032413934795348e-08	4.008103483698837e-09
32.9	1.7533890023380867e-08	4.383472505845217e-09
34.3	1.7536521469735795e-08	4.527910373513036e-09
35.0	1.824250243705236e-08	4.7101938754568e-09
36.4	1.8127576378218196e-08	4.844798575704923e-09
37.8	1.5757391221885345e-08	4.370314001388752e-09
38.5	1.6140889643929458e-08	4.4766773263687195e-09
39.9	1.893833483569919e-08	5.252549024770717e-09
41.3	1.6028321592774488e-08	4.626977893123121e-09
42.0	1.5955360282971263e-08	4.6059157771954615e-09
43.4	1.808696863441511e-08	5.453426232298337e-09
44.8	1.8854134234479678e-08	5.6847353638876115e-09
45.5	1.8194000371939857e-08	5.485697515391918e-09
46.199999999999996	1.8069575615139664e-08	5.44818203967033e-09
46.9	1.8042342379894333e-08	5.705489624504904e-09
47.6	1.7545938413495012e-08	5.548512907168549e-09
48.3	1.7430663867868308e-08	5.51205989512641e-09
49.0	1.756379619193316e-08	5.5541600325500685e-09
49.699999999999996	1.7612826717796764e-08	5.569664846210546e-09
50.4	1.755352543367923e-08	5.550912133612129e-09
51.1	1.7014015012332536e-08	5.671338337444179e-09
51.8	1.6343933875944073e-08	5.447977958648024e-09
52.5	1.5980838028689248e-08	5.326946009563083e-09
53.199999999999996	1.6307484069483175e-08	5.435828023161058e-09
53.9	1.6955116371430256e-08	5.651705457143419e-09
54.6	1.804922034997675e-08	6.016406783325584e-09
55.3	1.8763017417888313e-08	6.254339139296104e-09
56.0	1.923668842394581e-08	6.412229474648603e-09
56.699999999999996	1.861913665349725e-08	6.582858893763453e-09
57.4	1.7158088768458193e-08	6.066300460188763e-09
58.1	1.5507586393864133e-08	5.482759749468783e-09
58.8	1.3821393967147768e-08	4.886600699810512e-09
60.199999999999996	9.627221319662356e-09	3.4037367395584775e-09
60.9	9.106998168598971e-09	3.2198100806349006e-09
61.6	1.0139938555786909e-08	3.585009656805925e-09
62.3	1.2628475033745897e-08	4.7731149110399505e-09
63.699999999999996	1.6621546934995793e-08	6.282354227883821e-09
65.1	1.946829148694641e-08	7.358322532253724e-09
65.8	2.0107452379779813e-08	7.599902642281609e-09
66.5	2.043893584340493e-08	7.725191614921949e-09
67.2	2.0146165352766634e-08	7.614534770715192e-09
68.6	1.7468512947028e-08	6.602477290278301e-09
69.3	1.5964518571836704e-08	6.03402084885028e-09
70.0	1.4861997541596099e-08	5.6173070686738e-09
70.7	1.492847156212676e-08	6.094522994476645e-09
72.1	1.2835459479728447e-08	5.2400543899173235e-09
72.8	1.2480347234530097e-08	5.095080422892313e-09
73.5	1.2308820344920616e-08	5.025054863440659e-09
74.2	1.2665732446433487e-08	5.170763618729153e-09
75.6	1.4109679429881368e-08	5.760252506242202e-09
76.3	1.489854331567684e-08	6.082304839026883e-09
77.0	1.559432246046932e-08	6.366355485428822e-09
77.7	1.628673493195364e-08	6.649031693208154e-09
79.1	1.6707449092851784e-08	6.8207875301687605e-09
79.8	1.6350130715296298e-08	6.674912913380412e-09
80.5	1.71512153848999e-08	7.670256699475279e-09
81.2	1.6356497879710728e-08	7.314848226572873e-09
82.6	1.4222615846374292e-08	6.360547170071724e-09
83.3	1.2829524603808993e-08	5.737537826624593e-09
84.0	1.145748160304011e-08	5.123941543070189e-09
84.7	1.0288906102722184e-08	4.601338691959847e-09
86.1	8.518023349604827e-09	3.80937584872937e-09
86.8	8.169776256374257e-09	3.6536350140433177e-09
87.5	8.100074798369584e-09	3.6224635743974587e-09
88.2	8.283370648055036e-09	3.704435970375509e-09
89.6	9.118331400940085e-09	4.077841770774583e-09
90.3	9.582998137737267e-09	4.285647052846884e-09
91.0	1.0092357323469245e-08	4.513439405699013e-09
91.7	1.0599030511679065e-08	4.7400305439417536e-09
92.39999999999999	1.1152275803314832e-08	4.987449360007608e-09
93.1	1.1746151209755017e-08	5.253038515800721e-09
93.8	1.3677281899506702e-08	6.838640949753351e-09
94.5	1.4307464261175548e-08	7.153732130587774e-09
95.2	1.4880644774307959e-08	7.4403223871539795e-09
95.89999999999999	1.5306552088865905e-08	7.653276044432952e-09
96.6	1.5724871289630418e-08	7.862435644815209e-09
97.3	1.604012668252911e-08	8.020063341264555e-09
98.0	1.631741959286195e-08	8.158709796430974e-09
98.7	1.644179119249351e-08	8.220895596246755e-09
99.39999999999999	1.6416141126162326e-08	8.208070563081163e-09
100.1	1.6157171587169087e-08	8.078585793584544e-09
100.8	1.581766556779346e-08	7.90883278389673e-09
101.5	1.527221339333541e-08	7.636106696667705e-09
102.2	1.4702093617027908e-08	7.351046808513954e-09
102.89999999999999	1.405231604140143e-08	7.026158020700715e-09
103.6	1.3445111098832889e-08	6.7225555494164446e-09
104.3	1.2877719139325519e-08	6.4388595696627595e-09
105.0	1.23043724215238e-08	6.1521862107619e-09
105.7	1.1866316313010107e-08	5.9331581565050534e-09
106.39999999999999	1.1431211654100978e-08	5.715605827050489e-09
107.1	1.1178149223018887e-08	5.589074611509443e-09
107.8	1.098032416590812e-08	5.49016208295406e-09
108.5	1.096375238052977e-08	5.481876190264885e-09
109.2	1.0982922566835504e-08	5.491461283417752e-09
109.89999999999999	1.1099226463575912e-08	5.549613231787956e-09
110.6	1.1253822056001478e-08	5.626911028000739e-09
111.3	1.1458357869897623e-08	5.729178934948811e-09
112.0	1.1616599482675366e-08	5.808299741337683e-09
112.7	9.4903811623788e-09	5.479274118811554e-09
113.39999999999999	9.942649143040418e-09	5.740391159192388e-09
