f (Hz)	psd [BVD]
0.023809523809523808	8.605427454992032e-16

f (Hz)	psd [BV I-]
0.0	2.095042631944997e-14
0.0070721357850070735	8.641743365165256e-14
0.014144271570014147	4.9926920100843113e-14
0.02121640735502122	1.4867564660595073e-14
0.028288543140028294	7.521971856082379e-15
0.03536067892503537	3.032080362743385e-16
0.04243281471004244	6.860230959808823e-16
0.049504950495049514	2.928914959211806e-15
0.05657708628005659	2.3030028239264657e-15
0.06364922206506365	4.564069882067813e-16
0.07072135785007073	1.654858830585312e-16
0.07779349363507782	3.1265034420774216e-16
0.08486562942008488	4.715083343067824e-16
0.09193776520509195	7.84137737956578e-16
0.09900990099009903	8.791855629155354e-16
0.10608203677510611	5.535524662527184e-16
0.11315417256011318	2.7444581812587486e-16
0.12022630834512024	8.952907917692392e-18
0.1272984441301273	4.542733593023065e-17
0.1343705799151344	7.902466728691148e-20
0.14144271570014147	2.086913075437529e-17
0.14851485148514854	1.116201354540646e-16
0.15558698727015563	6.080620978947529e-17
0.1626591230551627	2.340973003265076e-16
0.16973125884016976	5.997110240407317e-16
0.17680339462517683	1.4255508244858435e-16
0.1838755304101839	2.2805115892769784e-16
0.190947666195191	8.612150784447806e-17
0.19801980198019806	3.4257652760901716e-17
0.20509193776520512	2.6572770173405925e-17
0.21216407355021222	3.1533327045037227e-17
0.21923620933521928	1.1429198607874795e-16
0.22630834512022635	1.4882591678025905e-16
0.23338048090523342	1.4526224259123959e-16
0.24045261669024048	3.059190319855166e-17
0.24752475247524758	9.37270148761038e-17
0.2545968882602546	3.3820861247312005e-17
0.2616690240452617	3.4569091769683825e-17
0.2687411598302688	7.744036739682342e-17
0.27581329561527584	3.011678827883447e-17
0.28288543140028294	1.6855295589474187e-16
0.28995756718529003	1.1060172406220927e-16
0.29702970297029707	4.897245211686514e-17
0.30410183875530417	1.0631045013018684e-16
0.31117397454031126	2.1132760508208483e-17
0.3182461103253183	3.531156966512181e-18
0.3253182461103254	3.4416502596158966e-17
0.33239038189533243	2.414550971294958e-16
0.3394625176803395	2.652772965209418e-16
0.3465346534653466	6.21088922977293e-17
0.35360678925035366	1.6083765872696945e-16
0.36067892503536075	1.2692223985969933e-16
0.3677510608203678	2.9158712557534436e-17
0.3748231966053749	5.819555382122043e-17
0.381895332390382	1.0625366837603789e-16
0.388967468175389	1.25016767421354e-16
0.3960396039603961	4.58514722925397e-17
0.4031117397454032	4.8056185610013665e-17
0.41018387553041025	4.159321053784421e-17
0.41725601131541734	3.3334944019670536e-17
0.42432814710042444	3.44679008382568e-17
0.4314002828854315	1.7222838832800625e-17
0.43847241867043857	4.981532048824581e-17
0.4455445544554456	3.5848330594171443e-17
0.4526166902404527	1.0458838043187151e-19
0.4596888260254598	1.3330909486725292e-19
0.46676096181046683	1.0770082114178663e-17
0.47383309759547393	4.146725071126519e-18
0.48090523338048097	5.146857704802788e-17
0.48797736916548806	3.965733467366955e-18
0.49504950495049516	4.2950353559841194e-17
0.5021216407355023	5.4978804783475894e-17
0.5091937765205092	2.81195655999531e-17
0.5162659123055163	2.341896227478068e-18
0.5233380480905234	2.1778305801734847e-17
0.5304101838755305	8.253446871506416e-18
0.5374823196605376	3.60100811218833e-17
0.5445544554455447	3.729953558896644e-17
0.5516265912305517	9.465277833622121e-18
0.5586987270155588	3.768475963158824e-17
0.5657708628005659	9.974869034437838e-17
0.572842998585573	6.845781245181122e-17
0.5799151343705801	7.664894832045021e-17
0.586987270155587	2.4537145134820005e-17
0.5940594059405941	8.868398654703179e-18
0.6011315417256012	8.58258719655394e-18
0.6082036775106083	3.327720089427857e-17
0.6152758132956154	1.5490812261231343e-16
0.6223479490806225	1.52291980635038e-16
0.6294200848656295	4.210313304776261e-17
0.6364922206506366	1.1161541596070682e-18
0.6435643564356437	3.764862281144783e-18
0.6506364922206508	3.8750538469049956e-19
0.6577086280056579	2.7563432634692573e-17
0.6647807637906649	2.2867316582531124e-17
0.671852899575672	9.29238803054528e-17
0.678925035360679	7.310133968670599e-17
0.6859971711456861	1.771245978592545e-17
0.6930693069306932	6.303722609243468e-17
0.7001414427157002	3.6300729580396217e-17
0.7072135785007073	4.481385386267046e-17
0.7142857142857144	1.744264515488258e-17

f (Hz)	psd [BV I+]
0.0	1.9680813412547173e-14
0.007142857142857143	8.318783154570825e-14
0.014285714285714285	4.8792846367709126e-14
0.02142857142857143	1.586973609136215e-14
0.02857142857142857	7.271446487683832e-15
0.03571428571428571	1.7116418543718892e-16
0.04285714285714286	8.720325756609179e-16
0.049999999999999996	3.2205923632212063e-15
0.05714285714285714	2.039578318720183e-15
0.06428571428571428	4.850693034151519e-16
0.07142857142857142	1.656480529865706e-16
0.07857142857142857	5.644398255204856e-16
0.08571428571428572	5.172367406402729e-16
0.09285714285714286	3.954709843722525e-16
0.09999999999999999	4.843793797636527e-16
0.10714285714285714	2.4882771736152307e-16
0.11428571428571428	2.09860199815745e-17
0.12142857142857143	1.9844509725137515e-16
0.12857142857142856	2.1661929342179285e-16
0.1357142857142857	1.9485440346527677e-17
0.14285714285714285	9.89768563942834e-17
0.15	2.3442432976541133e-16
0.15714285714285714	3.883868523022543e-16
0.16428571428571428	9.77680574259047e-17
0.17142857142857143	6.303650416854621e-17
0.17857142857142858	5.031447736773355e-17
0.18571428571428572	5.676928918923731e-17
0.19285714285714284	8.749643911175415e-17
0.19999999999999998	3.8897663327093255e-17
0.20714285714285713	2.8892853209341073e-17
0.21428571428571427	1.1716725514088547e-16
0.22142857142857142	1.2007833903752696e-16
0.22857142857142856	2.2043096580830052e-17
0.2357142857142857	8.921386942697647e-18
0.24285714285714285	4.9419202729314814e-17
0.25	1.471870749847346e-16
0.2571428571428571	1.3378039214917194e-16
0.2642857142857143	1.737801353458597e-16
0.2714285714285714	3.270947212631919e-17
0.2785714285714286	3.927765201292669e-17
0.2857142857142857	4.8424349420846074e-17
0.29285714285714287	8.112969028706409e-18
0.3	7.172800882727224e-17
0.3071428571428571	1.0783672688982714e-16
0.3142857142857143	5.7900709440417095e-18
0.3214285714285714	9.644036700400419e-17
0.32857142857142857	9.375315079301608e-17
0.3357142857142857	1.2705843496016881e-17
0.34285714285714286	1.8117237543987935e-17
0.35	7.319722903012459e-17
0.35714285714285715	7.133728500779176e-17
0.36428571428571427	3.035571547803231e-17
0.37142857142857144	1.7770444566645352e-18
0.37857142857142856	2.044673601517682e-17
0.3857142857142857	2.4773566900882664e-17
0.39285714285714285	5.836336669424925e-17
0.39999999999999997	3.488053591491024e-17
0.40714285714285714	6.05641092237638e-18
0.41428571428571426	8.059872857275388e-17
0.42142857142857143	1.3393304227238128e-17
0.42857142857142855	4.773735402645884e-17
0.4357142857142857	6.202777638944236e-17
0.44285714285714284	1.3318523918076673e-17
0.45	2.210001573988812e-17
0.45714285714285713	4.6055820590377065e-17
0.46428571428571425	2.845312562862447e-19
0.4714285714285714	1.735657546798385e-17
0.47857142857142854	1.7511247759445496e-17
0.4857142857142857	1.3056003081767199e-17
0.4928571428571428	7.895624415946466e-18
0.5	3.3816788193432444e-17
0.5071428571428571	2.6414056616937433e-17
0.5142857142857142	4.3314370978894777e-17
0.5214285714285715	1.3791524405063325e-17
0.5285714285714286	2.902217729647634e-17
0.5357142857142857	5.3618324370152514e-17
0.5428571428571428	6.056757854491995e-17
0.5499999999999999	1.8609434180948817e-17
0.5571428571428572	3.328492758070266e-17
0.5642857142857143	9.406572596931827e-17
0.5714285714285714	9.763248560492878e-18
0.5785714285714285	3.021029068321226e-17
0.5857142857142857	6.388716653384792e-17
0.5928571428571429	5.688788833798924e-17
0.6	7.83682291682065e-17
0.6071428571428571	1.0595432719464339e-16
0.6142857142857142	3.820058265969119e-18
0.6214285714285714	2.0495404472914296e-17
0.6285714285714286	8.209401505530798e-18
0.6357142857142857	6.143676029318627e-17
0.6428571428571428	1.896423160635722e-17
0.65	7.948382327191955e-18
0.6571428571428571	3.304034157833612e-17
0.6642857142857143	5.44868104631567e-17
0.6714285714285714	2.7869978609042304e-17
0.6785714285714286	1.9896886686786515e-17
0.6857142857142857	1.0224014343860455e-17
0.6928571428571428	3.7125221004640774e-17
0.7	2.4018913248864205e-17
0.7071428571428571	1.9257342034302262e-16
0.7142857142857143	2.1050231236679866e-16

