start date: 	2023-08-08
start time: 	19.53.54
stop date: 	2023-08-08
stop time: 	20.15.04
com rel. humid (%):	33.3
com temp (°C):	29.22
cn temp (°C):	31.25
nv temp (°C):	35.47
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_011_1953.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_011_1953_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.703630773
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.223300E-07	1	0	
+2.170740E-07	1	0	
+2.336160E-07	1	0	
+2.304840E-07	1	0	
+2.190540E-07	1	0	
+2.137200E-07	1	0	
+2.383020E-07	1	0	
+2.195520E-07	1	0	
+2.281320E-07	1	0	
+2.075460E-07	1	0	
+2.077920E-07	1	0	
+2.228580E-07	1	0	
+2.055720E-07	1	0	
+2.150700E-07	1	0	
+2.170920E-07	1	0	
+2.092620E-07	1	0	
+2.224020E-07	1	0	
+2.237340E-07	1	0	
+2.205840E-07	1	0	
+2.124600E-07	1	0	
+2.185440E-07	1	0	
+2.294220E-07	1	0	
+2.273400E-07	1	0	
+2.030400E-07	1	0	
+2.113680E-07	1	0	
+2.159700E-07	1	0	
+2.263980E-07	1	0	
+2.105820E-07	1	0	
-2.444334E-06	4	0	
-3.615360E-06	4	8	
-1.084380E-06	4	0	
+2.045820E-07	2	0	
+2.049960E-07	2	0	
+2.265780E-07	2	0	
+2.102880E-07	2	0	
+2.196360E-07	2	0	
+2.204460E-07	2	0	
+2.238180E-07	2	0	
+2.366400E-07	2	0	
+2.290320E-07	2	0	
+2.104980E-07	2	0	
+2.119440E-07	2	0	
+2.244960E-07	2	0	
+2.239380E-07	2	0	
+2.192640E-07	2	0	
+2.087820E-07	2	0	
+2.183100E-07	2	0	
+2.190240E-07	2	0	
+2.278740E-07	2	0	
+2.130960E-07	2	0	
+2.427720E-07	2	0	
+2.244720E-07	2	0	
+2.285160E-07	2	0	
+2.404140E-07	2	0	
+2.260500E-07	2	0	
+2.353620E-07	2	0	
+2.216040E-07	2	0	
+2.304000E-07	2	0	
+2.697516E-06	3	0	
+3.665874E-06	3	8	
+1.472940E-06	3	0	
+2.421720E-07	1	0	
+2.422140E-07	1	0	
+2.445060E-07	1	0	
+2.352780E-07	1	0	
+2.289120E-07	1	0	
+2.290560E-07	1	0	
+2.245740E-07	1	0	
+2.313300E-07	1	0	
+2.286000E-07	1	0	
+2.126460E-07	1	0	
+2.296860E-07	1	0	
+2.322720E-07	1	0	
+2.243520E-07	1	0	
+2.223060E-07	1	0	
+2.455740E-07	1	0	
+2.296680E-07	1	0	
+2.118300E-07	1	0	
+2.191980E-07	1	0	
+2.303700E-07	1	0	
+2.286960E-07	1	0	
+2.420640E-07	1	0	
+2.346780E-07	1	0	
+2.148000E-07	1	0	
+2.122200E-07	1	0	
+2.163300E-07	1	0	
+2.288340E-07	1	0	
