start date: 	2023-08-08
start time: 	13.59.06
stop date: 	2023-08-08
stop time: 	14.20.15
com rel. humid (%):	33.6
com temp (°C):	29.17
cn temp (°C):	31.09
nv temp (°C):	35.31
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.3e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_001_1359.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_001_1359_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.668291789
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.802900E-07	1	0	
+2.715420E-07	1	0	
+2.700360E-07	1	0	
+2.632020E-07	1	0	
+2.688600E-07	1	0	
+2.522100E-07	1	0	
+2.520360E-07	1	0	
+2.564100E-07	1	0	
+2.566980E-07	1	0	
+2.529360E-07	1	0	
+2.658540E-07	1	0	
+2.583000E-07	1	0	
+2.493420E-07	1	0	
+2.741100E-07	1	0	
+2.455800E-07	1	0	
+2.696880E-07	1	0	
+2.769780E-07	1	0	
+2.713800E-07	1	0	
+2.693880E-07	1	0	
+2.704620E-07	1	0	
+2.817780E-07	1	0	
+2.620920E-07	1	0	
+2.685600E-07	1	0	
+2.698020E-07	1	0	
+2.787420E-07	1	0	
+2.784540E-07	1	0	
+2.591460E-07	1	0	
+2.685120E-07	1	0	
+2.993082E-06	4	0	
+3.665958E-06	4	8	
+1.693746E-06	4	0	
+2.591880E-07	2	0	
+2.582220E-07	2	0	
+2.587860E-07	2	0	
+2.592060E-07	2	0	
+2.590080E-07	2	0	
+2.718660E-07	2	0	
+2.485200E-07	2	0	
+2.565120E-07	2	0	
+2.599920E-07	2	0	
+2.724540E-07	2	0	
+2.702700E-07	2	0	
+2.593980E-07	2	0	
+2.617320E-07	2	0	
+2.624820E-07	2	0	
+2.661600E-07	2	0	
+2.768460E-07	2	0	
+2.615640E-07	2	0	
+2.669100E-07	2	0	
+2.815200E-07	2	0	
+2.924700E-07	2	0	
+3.143400E-07	2	0	
+3.304740E-07	2	0	
+2.975760E-07	2	0	
+3.201420E-07	2	0	
+3.045780E-07	2	0	
+2.748480E-07	2	0	
+2.951340E-07	2	0	
-2.777514E-06	3	0	
-3.617178E-06	3	8	
-1.283598E-06	3	0	
+2.919420E-07	1	0	
+3.078840E-07	1	0	
+2.749140E-07	1	0	
+2.765460E-07	1	0	
+2.733840E-07	1	0	
+2.614020E-07	1	0	
+2.736960E-07	1	0	
+2.722920E-07	1	0	
+2.556000E-07	1	0	
+2.672880E-07	1	0	
+2.578920E-07	1	0	
+2.749020E-07	1	0	
+2.651460E-07	1	0	
+2.526780E-07	1	0	
+2.622360E-07	1	0	
+2.509200E-07	1	0	
+2.731740E-07	1	0	
+2.634360E-07	1	0	
+2.540940E-07	1	0	
+2.636700E-07	1	0	
+2.676360E-07	1	0	
+2.737500E-07	1	0	
+2.897700E-07	1	0	
+2.728320E-07	1	0	
+2.731380E-07	1	0	
+2.753760E-07	1	0	
+2.714940E-07	1	0	
+2.992056E-06	4	0	
+3.665976E-06	4	8	
+1.687854E-06	4	0	
+2.679780E-07	2	0	
+2.665080E-07	2	0	
+2.740800E-07	2	0	
+2.842980E-07	2	0	
+2.588700E-07	2	0	
+2.704800E-07	2	0	
+2.631600E-07	2	0	
+2.579520E-07	2	0	
+2.575920E-07	2	0	
+2.621220E-07	2	0	
+2.535660E-07	2	0	
+2.739120E-07	2	0	
+2.463900E-07	2	0	
+2.559060E-07	2	0	
+2.611020E-07	2	0	
+2.533980E-07	2	0	
+2.596320E-07	2	0	
+2.569800E-07	2	0	
+2.715660E-07	2	0	
+2.605860E-07	2	0	
+2.669280E-07	2	0	
+2.483760E-07	2	0	
+2.668560E-07	2	0	
+2.787180E-07	2	0	
+2.777160E-07	2	0	
+2.640720E-07	2	0	
+2.842080E-07	2	0	
-2.779620E-06	3	0	
-3.617178E-06	3	8	
-1.292382E-06	3	0	
+2.850660E-07	1	0	
+2.706300E-07	1	0	
+2.648520E-07	1	0	
+2.590980E-07	1	0	
+2.646960E-07	1	0	
+2.595000E-07	1	0	
+2.612520E-07	1	0	
+2.725320E-07	1	0	
+2.571660E-07	1	0	
+2.828100E-07	1	0	
+2.732580E-07	1	0	
+2.586060E-07	1	0	
+2.784600E-07	1	0	
+2.649900E-07	1	0	
+2.798280E-07	1	0	
+2.569680E-07	1	0	
+2.613720E-07	1	0	
+2.698080E-07	1	0	
+2.567760E-07	1	0	
+2.544960E-07	1	0	
+2.785920E-07	1	0	
+2.395920E-07	1	0	
+2.551560E-07	1	0	
+2.733960E-07	1	0	
+2.586360E-07	1	0	
+2.589900E-07	1	0	
+2.701620E-07	1	0	
+2.998950E-06	4	0	
+3.665970E-06	4	8	
+1.703112E-06	4	0	
+2.668560E-07	2	0	
+2.897820E-07	2	0	
+2.903820E-07	2	0	
+2.969940E-07	2	0	
+2.588760E-07	2	0	
+2.684460E-07	2	0	
+2.806560E-07	2	0	
+2.660040E-07	2	0	
+2.675580E-07	2	0	
+2.692320E-07	2	0	
+2.553480E-07	2	0	
+2.926560E-07	2	0	
+2.436180E-07	2	0	
+2.401260E-07	2	0	
+2.618100E-07	2	0	
+2.594760E-07	2	0	
+2.661960E-07	2	0	
+2.515320E-07	2	0	
+2.485260E-07	2	0	
+2.563320E-07	2	0	
+2.475120E-07	2	0	
+2.607960E-07	2	0	
+2.524740E-07	2	0	
+2.372100E-07	2	0	
+2.607180E-07	2	0	
+2.456940E-07	2	0	
+2.537400E-07	2	0	
-2.787216E-06	3	0	
-3.617172E-06	3	8	
-1.292886E-06	3	0	
+2.842920E-07	1	0	
+2.756040E-07	1	0	
+2.771040E-07	1	0	
+2.487180E-07	1	0	
+2.580840E-07	1	0	
+2.811180E-07	1	0	
+3.021360E-07	1	0	
+2.934120E-07	1	0	
+2.627700E-07	1	0	
+2.545200E-07	1	0	
+2.804940E-07	1	0	
