start date: 	2023-08-08
start time: 	16.15.34
stop date: 	2023-08-08
stop time: 	16.36.42
com rel. humid (%):	33.6
com temp (°C):	29.21
cn temp (°C):	31.22
nv temp (°C):	35.41
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1216
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_005_1615.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_005_1615_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	21.308611613
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.213700E-07	1	0	
+1.991280E-07	1	0	
+2.067480E-07	1	0	
+2.036220E-07	1	0	
+2.168700E-07	1	0	
+2.295240E-07	1	0	
+2.095260E-07	1	0	
+2.007840E-07	1	0	
+2.030520E-07	1	0	
+2.119320E-07	1	0	
+2.136240E-07	1	0	
+1.909500E-07	1	0	
+1.985940E-07	1	0	
+2.157000E-07	1	0	
+2.209560E-07	1	0	
+2.377800E-07	1	0	
+2.454600E-07	1	0	
+2.212680E-07	1	0	
+2.370900E-07	1	0	
+2.392740E-07	1	0	
+2.506560E-07	1	0	
+2.357280E-07	1	0	
+2.481540E-07	1	0	
+2.505180E-07	1	0	
+2.332800E-07	1	0	
+2.344020E-07	1	0	
+2.547540E-07	1	0	
+2.357820E-07	1	0	
+2.982024E-06	4	0	
+3.665970E-06	4	8	
+1.659756E-06	4	0	
+2.138940E-07	2	0	
+2.295480E-07	2	0	
+2.253960E-07	2	0	
+2.288880E-07	2	0	
+2.309760E-07	2	0	
+2.517420E-07	2	0	
+2.361060E-07	2	0	
+2.159700E-07	2	0	
+2.303100E-07	2	0	
+2.377080E-07	2	0	
+2.423520E-07	2	0	
+2.283060E-07	2	0	
+2.419500E-07	2	0	
+2.474400E-07	2	0	
+2.310300E-07	2	0	
+2.683200E-07	2	0	
+2.635980E-07	2	0	
+2.623740E-07	2	0	
+2.588760E-07	2	0	
