start date: 	2023-08-08
start time: 	20.56.59
stop date: 	2023-08-08
stop time: 	21.18.07
com rel. humid (%):	33.3
com temp (°C):	29.24
cn temp (°C):	31.31
nv temp (°C):	35.37
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_014_2056.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_014_2056_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.668291789
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.455900E-07	1	0	
+1.432140E-07	1	0	
+1.342200E-07	1	0	
+1.411860E-07	1	0	
+1.253520E-07	1	0	
+1.280280E-07	1	0	
+1.272120E-07	1	0	
+1.357560E-07	1	0	
+1.231260E-07	1	0	
+1.264020E-07	1	0	
+1.316160E-07	1	0	
+1.333800E-07	1	0	
+1.429920E-07	1	0	
+1.111800E-07	1	0	
+1.307220E-07	1	0	
+1.397100E-07	1	0	
+1.306500E-07	1	0	
+1.464900E-07	1	0	
+1.419060E-07	1	0	
+1.343640E-07	1	0	
+1.367580E-07	1	0	
+1.279680E-07	1	0	
+1.180380E-07	1	0	
+1.259040E-07	1	0	
+1.522560E-07	1	0	
+1.307760E-07	1	0	
+1.465680E-07	1	0	
+1.328520E-07	1	0	
-1.224108E-06	4	0	
-1.846836E-06	4	0	
-5.301960E-07	4	0	
+1.416240E-07	2	0	
+1.387380E-07	2	0	
+1.243980E-07	2	0	
+1.395060E-07	2	0	
+1.211400E-07	2	0	
+1.254180E-07	2	0	
+1.303380E-07	2	0	
+1.328520E-07	2	0	
+1.468620E-07	2	0	
+1.397640E-07	2	0	
+1.374420E-07	2	0	
+1.402740E-07	2	0	
+1.256460E-07	2	0	
+1.367760E-07	2	0	
+1.344840E-07	2	0	
+1.409700E-07	2	0	
+1.320120E-07	2	0	
+1.274580E-07	2	0	
+1.294860E-07	2	0	
+1.331820E-07	2	0	
+1.172040E-07	2	0	
+1.427040E-07	2	0	
+1.373100E-07	2	0	
+1.151340E-07	2	0	
+1.345800E-07	2	0	
+1.409940E-07	2	0	
+1.425720E-07	2	0	
+1.511052E-06	3	0	
+2.139240E-06	3	0	
+8.067960E-07	3	0	
+1.535160E-07	1	0	
+1.315920E-07	1	0	
+1.477680E-07	1	0	
+1.576860E-07	1	0	
+1.371660E-07	1	0	
+1.396740E-07	1	0	
+1.455420E-07	1	0	
+1.350600E-07	1	0	
+1.396980E-07	1	0	
+1.434720E-07	1	0	
+1.443180E-07	1	0	
+1.461840E-07	1	0	
+1.509480E-07	1	0	
+1.428060E-07	1	0	
+1.254060E-07	1	0	
+1.359180E-07	1	0	
+1.422780E-07	1	0	
+1.497840E-07	1	0	
+1.454520E-07	1	0	
+1.335540E-07	1	0	
+1.487760E-07	1	0	
+1.445160E-07	1	0	
+1.546260E-07	1	0	
+1.293960E-07	1	0	
+1.342500E-07	1	0	
+1.476180E-07	1	0	
+1.341600E-07	1	0	
-1.216542E-06	4	0	
-1.826544E-06	4	0	
-5.116680E-07	4	0	
+1.378680E-07	2	0	
+1.500360E-07	2	0	
+1.473840E-07	2	0	
+1.527540E-07	2	0	
+1.541340E-07	2	0	
+1.518300E-07	2	0	
+1.530300E-07	2	0	
+1.652100E-07	2	0	
+1.562880E-07	2	0	
+1.580340E-07	2	0	
+1.520100E-07	2	0	
+1.479840E-07	2	0	
+1.462920E-07	2	0	
+1.495680E-07	2	0	
+1.558200E-07	2	0	
+1.481220E-07	2	0	
+1.376640E-07	2	0	
+1.666080E-07	2	0	
+1.469940E-07	2	0	
+1.445940E-07	2	0	
+1.627440E-07	2	0	
+1.371660E-07	2	0	
+1.500960E-07	2	0	
+1.579800E-07	2	0	
+1.369980E-07	2	0	
+1.290420E-07	2	0	
+1.533060E-07	2	0	
+1.514466E-06	3	0	
+2.133654E-06	3	0	
+8.178960E-07	3	0	
+1.555620E-07	1	0	
+1.549200E-07	1	0	
+1.591920E-07	1	0	
+1.468800E-07	1	0	
+1.555200E-07	1	0	
+1.481100E-07	1	0	
+1.538880E-07	1	0	
+1.596480E-07	1	0	
+1.583400E-07	1	0	
+1.537440E-07	1	0	
+1.623480E-07	1	0	
+1.415580E-07	1	0	
+1.417860E-07	1	0	
+1.494420E-07	1	0	
+1.497360E-07	1	0	
+1.458780E-07	1	0	
+1.366560E-07	1	0	
+1.537140E-07	1	0	
+1.479960E-07	1	0	
+1.366440E-07	1	0	
+1.500240E-07	1	0	
+1.437360E-07	1	0	
+1.443000E-07	1	0	
+1.538400E-07	1	0	
+1.544700E-07	1	0	
+1.480620E-07	1	0	
+1.442940E-07	1	0	
-1.204878E-06	4	0	
-1.816680E-06	4	0	
-4.981200E-07	4	0	
+1.372860E-07	2	0	
+1.293960E-07	2	0	
+1.605300E-07	2	0	
+1.339260E-07	2	0	
+1.395720E-07	2	0	
+1.527600E-07	2	0	
+1.590840E-07	2	0	
+1.373700E-07	2	0	
+1.436100E-07	2	0	
+1.487520E-07	2	0	
+1.589880E-07	2	0	
+1.503420E-07	2	0	
+1.399920E-07	2	0	
+1.479000E-07	2	0	
+1.381560E-07	2	0	
+1.381860E-07	2	0	
+1.492680E-07	2	0	
+1.501800E-07	2	0	
+1.505400E-07	2	0	
+1.359960E-07	2	0	
+1.543440E-07	2	0	
+1.462980E-07	2	0	
+1.404780E-07	2	0	
+1.421700E-07	2	0	
+1.328280E-07	2	0	
+1.374660E-07	2	0	
+1.339320E-07	2	0	
+1.511580E-06	3	0	
+2.136618E-06	3	0	
+8.124000E-07	3	0	
+1.669800E-07	1	0	
+1.436580E-07	1	0	
+1.428540E-07	1	0	
+1.451400E-07	1	0	
+1.478520E-07	1	0	
+1.379220E-07	1	0	
+1.475100E-07	1	0	
+1.491000E-07	1	0	
+1.407660E-07	1	0	
+1.359060E-07	1	0	
+1.320000E-07	1	0	
+1.500720E-07	1	0	
+1.442880E-07	1	0	
+1.387800E-07	1	0	
+1.392720E-07	1	0	
+1.503660E-07	1	0	
+1.575840E-07	1	0	
+1.574400E-07	1	0	
+1.421700E-07	1	0	
+1.467600E-07	1	0	
+1.421280E-07	1	0	
+1.457700E-07	1	0	
+1.475640E-07	1	0	
+1.325040E-07	1	0	
+1.437060E-07	1	0	
+1.396800E-07	1	0	
+1.386660E-07	1	0	
-1.225362E-06	4	0	
-1.842666E-06	4	0	
-5.132400E-07	4	0	
+1.430220E-07	2	0	
+1.466940E-07	2	0	
+1.439640E-07	2	0	
+1.374900E-07	2	0	
+1.319940E-07	2	0	
+1.285380E-07	2	0	
+1.419720E-07	2	0	
+1.523160E-07	2	0	
+1.419960E-07	2	0	
+1.239240E-07	2	0	
+1.391520E-07	2	0	
+1.391280E-07	2	0	
+1.545540E-07	2	0	
+1.401360E-07	2	0	
+1.355340E-07	2	0	
+1.433160E-07	2	0	
+1.461540E-07	2	0	
+1.498020E-07	2	0	
+1.391280E-07	2	0	
+1.336560E-07	2	0	
+1.429080E-07	2	0	
+1.531800E-07	2	0	
+1.650960E-07	2	0	
+1.288020E-07	2	0	
+1.410120E-07	2	0	
+1.460520E-07	2	0	
+1.404480E-07	2	0	
+1.492734E-06	3	0	
+2.123136E-06	3	0	
+8.056800E-07	3	0	
+1.404540E-07	1	0	
+1.323660E-07	1	0	
+1.337040E-07	1	0	
+1.275660E-07	1	0	
+1.234740E-07	1	0	
+1.236300E-07	1	0	
+1.511640E-07	1	0	
+1.457820E-07	1	0	
+1.281960E-07	1	0	
+1.217100E-07	1	0	
+1.344360E-07	1	0	
+1.379940E-07	1	0	
+1.405800E-07	1	0	
+1.306140E-07	1	0	
+1.349460E-07	1	0	
+1.392180E-07	1	0	
+1.344180E-07	1	0	
+1.349820E-07	1	0	
+1.285740E-07	1	0	
+1.372380E-07	1	0	
+1.356840E-07	1	0	
+1.382160E-07	1	0	
+1.546680E-07	1	0	
+1.355940E-07	1	0	
+1.404300E-07	1	0	
+1.434420E-07	1	0	
+1.356960E-07	1	0	
-1.228776E-06	4	0	
-1.841604E-06	4	0	
-5.354040E-07	4	0	
+1.316280E-07	2	0	
+1.331580E-07	2	0	
+1.220220E-07	2	0	
+1.340760E-07	2	0	
+1.213080E-07	2	0	
+1.234440E-07	2	0	
+1.256820E-07	2	0	
+1.399200E-07	2	0	
+1.396140E-07	2	0	
+1.304220E-07	2	0	
+1.161180E-07	2	0	
+1.163400E-07	2	0	
+1.228980E-07	2	0	
+1.145100E-07	2	0	
+1.242420E-07	2	0	
+1.316820E-07	2	0	
+1.264380E-07	2	0	
+1.287120E-07	2	0	
+1.351380E-07	2	0	
+1.251300E-07	2	0	
+1.342680E-07	2	0	
+1.373220E-07	2	0	
+1.367160E-07	2	0	
+1.262640E-07	2	0	
+1.315140E-07	2	0	
+1.334460E-07	2	0	
+1.437420E-07	2	0	
+1.487154E-06	3	0	
+2.136210E-06	3	0	
+8.072940E-07	3	0	
+1.357260E-07	1	0	
+1.342560E-07	1	0	
+1.388760E-07	1	0	
+1.381800E-07	1	0	
+1.338000E-07	1	0	
+1.394280E-07	1	0	
+1.236120E-07	1	0	
+1.322040E-07	1	0	
+1.420920E-07	1	0	
+1.214460E-07	1	0	
+1.299960E-07	1	0	
+1.432020E-07	1	0	
+1.199460E-07	1	0	
+1.308780E-07	1	0	
+1.280040E-07	1	0	
+1.340880E-07	1	0	
+1.339080E-07	1	0	
+1.147980E-07	1	0	
+1.218780E-07	1	0	
+1.293000E-07	1	0	
+1.386000E-07	1	0	
+1.407240E-07	1	0	
+1.305420E-07	1	0	
+1.316700E-07	1	0	
+1.241880E-07	1	0	
+1.360680E-07	1	0	
+1.333800E-07	1	0	
-1.224600E-06	4	0	
-1.843896E-06	4	0	
-5.303100E-07	4	0	
+1.450680E-07	2	0	
+1.352040E-07	2	0	
+1.423020E-07	2	0	
+1.421040E-07	2	0	
+1.247220E-07	2	0	
+1.381860E-07	2	0	
+1.406220E-07	2	0	
+1.278300E-07	2	0	
+1.483980E-07	2	0	
+1.289520E-07	2	0	
+1.557360E-07	2	0	
+1.476180E-07	2	0	
+1.327800E-07	2	0	
+1.326960E-07	2	0	
+1.374180E-07	2	0	
+1.473420E-07	2	0	
+1.181520E-07	2	0	
+1.102980E-07	2	0	
+1.364220E-07	2	0	
+1.415520E-07	2	0	
+1.226640E-07	2	0	
+1.336560E-07	2	0	
+1.463160E-07	2	0	
+1.360080E-07	2	0	
+1.397100E-07	2	0	
+1.374360E-07	2	0	
+1.375200E-07	2	0	
+1.503696E-06	3	0	
+2.134716E-06	3	0	
+7.942980E-07	3	0	
+1.426920E-07	1	0	
+1.345980E-07	1	0	
+1.358880E-07	1	0	
+1.300140E-07	1	0	
+1.330500E-07	1	0	
+1.395000E-07	1	0	
+1.388040E-07	1	0	
+1.380240E-07	1	0	
+1.301040E-07	1	0	
+1.292640E-07	1	0	
+1.355760E-07	1	0	
+1.468860E-07	1	0	
+1.264620E-07	1	0	
+1.410960E-07	1	0	
+1.187100E-07	1	0	
+1.247940E-07	1	0	
+1.260540E-07	1	0	
+1.364880E-07	1	0	
+1.300140E-07	1	0	
+1.262580E-07	1	0	
+1.301820E-07	1	0	
+1.251360E-07	1	0	
+1.362060E-07	1	0	
+1.316760E-07	1	0	
+1.312020E-07	1	0	
+1.164600E-07	1	0	
+1.240620E-07	1	0	
-1.231650E-06	4	0	
-1.854924E-06	4	0	
-5.148840E-07	4	0	
+1.362660E-07	2	0	
+1.517100E-07	2	0	
+1.202340E-07	2	0	
+1.290360E-07	2	0	
+1.367220E-07	2	0	
+1.253280E-07	2	0	
+1.113060E-07	2	0	
+1.233480E-07	2	0	
+1.157100E-07	2	0	
+1.279620E-07	2	0	
+1.215300E-07	2	0	
+1.182900E-07	2	0	
+1.261620E-07	2	0	
+1.336320E-07	2	0	
+1.390080E-07	2	0	
+1.218600E-07	2	0	
+1.081440E-07	2	0	
+1.211640E-07	2	0	
+1.244520E-07	2	0	
+1.314780E-07	2	0	
+1.205820E-07	2	0	
+1.176180E-07	2	0	
+1.143480E-07	2	0	
+1.194780E-07	2	0	
+1.256940E-07	2	0	
+1.294200E-07	2	0	
+1.453620E-07	2	0	
+1.488666E-06	3	0	
+2.121852E-06	3	0	
+7.817400E-07	3	0	
+1.334820E-07	1	0	
+1.256640E-07	1	0	
+1.246740E-07	1	0	
+1.224000E-07	1	0	
+1.355400E-07	1	0	
+1.328880E-07	1	0	
+1.226580E-07	1	0	
+1.261200E-07	1	0	
+1.445100E-07	1	0	
+1.283640E-07	1	0	
+1.318200E-07	1	0	
+1.342260E-07	1	0	
+1.393020E-07	1	0	
+1.287720E-07	1	0	
+1.183140E-07	1	0	
+1.298100E-07	1	0	
+1.254180E-07	1	0	
+1.359060E-07	1	0	
+1.359960E-07	1	0	
+1.289460E-07	1	0	
+1.197780E-07	1	0	
+1.141140E-07	1	0	
+1.399920E-07	1	0	
+1.330560E-07	1	0	
+1.295220E-07	1	0	
+1.169940E-07	1	0	
+1.374840E-07	1	0	
-1.220352E-06	4	0	
-1.865352E-06	4	0	
-5.445000E-07	4	0	
+1.249920E-07	2	0	
+1.302180E-07	2	0	
+1.173540E-07	2	0	
+1.365420E-07	2	0	
+1.359600E-07	2	0	
+1.315740E-07	2	0	
+1.356360E-07	2	0	
+1.198860E-07	2	0	
+1.346100E-07	2	0	
+1.410060E-07	2	0	
+1.410360E-07	2	0	
+1.282560E-07	2	0	
+1.353900E-07	2	0	
+1.374480E-07	2	0	
+1.369800E-07	2	0	
+1.394640E-07	2	0	
+1.377660E-07	2	0	
+1.438560E-07	2	0	
+1.300920E-07	2	0	
+1.387860E-07	2	0	
+1.261020E-07	2	0	
+1.367760E-07	2	0	
+1.315500E-07	2	0	
+1.342620E-07	2	0	
+1.366740E-07	2	0	
+1.281000E-07	2	0	
+1.224600E-07	2	0	
+1.488390E-06	3	0	
+2.118108E-06	3	0	
+7.955460E-07	3	0	
+1.307400E-07	1	0	
+1.284420E-07	1	0	
+1.217580E-07	1	0	
+1.409520E-07	1	0	
+1.336440E-07	1	0	
+1.380720E-07	1	0	
+1.273680E-07	1	0	
+1.486980E-07	1	0	
+1.489020E-07	1	0	
+1.366980E-07	1	0	
+1.381620E-07	1	0	
+1.276440E-07	1	0	
+1.413840E-07	1	0	
+1.442640E-07	1	0	
+1.376880E-07	1	0	
+1.387440E-07	1	0	
+1.435500E-07	1	0	
+1.391160E-07	1	0	
+1.397400E-07	1	0	
+1.462680E-07	1	0	
+1.402200E-07	1	0	
+1.475520E-07	1	0	
+1.370820E-07	1	0	
+1.436100E-07	1	0	
+1.412520E-07	1	0	
+1.283160E-07	1	0	
+1.341840E-07	1	0	
-1.219524E-06	4	0	
-1.850484E-06	4	0	
-5.253480E-07	4	0	
+1.355580E-07	2	0	
+1.229520E-07	2	0	
+1.255320E-07	2	0	
+1.335780E-07	2	0	
+1.458240E-07	2	0	
+1.310700E-07	2	0	
+1.467060E-07	2	0	
+1.477320E-07	2	0	
+1.484820E-07	2	0	
+1.486320E-07	2	0	
+1.363740E-07	2	0	
+1.374480E-07	2	0	
+1.464120E-07	2	0	
+1.419600E-07	2	0	
+1.299660E-07	2	0	
+1.291260E-07	2	0	
+1.422660E-07	2	0	
+1.405080E-07	2	0	
+1.321980E-07	2	0	
+1.336500E-07	2	0	
+1.442760E-07	2	0	
+1.389960E-07	2	0	
+1.581900E-07	2	0	
+1.365840E-07	2	0	
+1.413960E-07	2	0	
+1.359960E-07	2	0	
+1.381620E-07	2	0	
+1.484160E-06	3	0	
+2.130270E-06	3	0	
+7.899660E-07	3	0	
+1.422420E-07	1	0	
+1.508100E-07	1	0	
+1.451100E-07	1	0	
+1.391940E-07	1	0	
+1.531380E-07	1	0	
+1.498800E-07	1	0	
+1.477080E-07	1	0	
+1.304100E-07	1	0	
+1.406700E-07	1	0	
+1.520940E-07	1	0	
+1.599660E-07	1	0	
+1.620300E-07	1	0	
+1.461240E-07	1	0	
+1.443780E-07	1	0	
+1.497840E-07	1	0	
+1.491240E-07	1	0	
+1.371000E-07	1	0	
+1.440840E-07	1	0	
+1.449360E-07	1	0	
+1.425240E-07	1	0	
+1.418160E-07	1	0	
+1.473960E-07	1	0	
+1.501920E-07	1	0	
+1.421280E-07	1	0	
+1.474500E-07	1	0	
+1.526400E-07	1	0	
+1.514580E-07	1	0	
-1.203732E-06	4	0	
-1.830318E-06	4	0	
-5.190540E-07	4	0	
+1.379100E-07	2	0	
+1.491840E-07	2	0	
+1.362480E-07	2	0	
+1.356660E-07	2	0	
+1.558140E-07	2	0	
+1.582500E-07	2	0	
+1.437420E-07	2	0	
+1.381800E-07	2	0	
+1.354500E-07	2	0	
+1.347120E-07	2	0	
+1.399920E-07	2	0	
+1.350660E-07	2	0	
+1.488360E-07	2	0	
+1.549800E-07	2	0	
+1.445640E-07	2	0	
+1.442340E-07	2	0	
+1.453380E-07	2	0	
+1.381200E-07	2	0	
+1.527360E-07	2	0	
+1.515720E-07	2	0	
+1.541340E-07	2	0	
+1.550640E-07	2	0	
+1.387920E-07	2	0	
+1.488480E-07	2	0	
+1.519560E-07	2	0	
+1.434600E-07	2	0	
+1.546800E-07	2	0	
+1.523610E-06	3	0	
+2.147238E-06	3	0	
+8.119440E-07	3	0	
+1.513020E-07	1	0	
+1.511460E-07	1	0	
+1.488180E-07	1	0	
+1.452900E-07	1	0	
+1.480980E-07	1	0	
+1.323840E-07	1	0	
+1.630740E-07	1	0	
+1.536900E-07	1	0	
+1.537560E-07	1	0	
+1.464420E-07	1	0	
+1.545780E-07	1	0	
+1.479420E-07	1	0	
+1.504020E-07	1	0	
+1.574820E-07	1	0	
+1.605840E-07	1	0	
+1.578780E-07	1	0	
+1.477620E-07	1	0	
+1.460520E-07	1	0	
+1.457340E-07	1	0	
+1.459980E-07	1	0	
+1.585560E-07	1	0	
+1.486980E-07	1	0	
+1.564440E-07	1	0	
+1.468740E-07	1	0	
+1.500780E-07	1	0	
+1.307460E-07	1	0	
+1.417020E-07	1	0	
-1.207872E-06	4	0	
-1.831176E-06	4	0	
-5.146560E-07	4	0	
+1.507800E-07	2	0	
+1.601940E-07	2	0	
+1.392120E-07	2	0	
+1.545600E-07	2	0	
+1.465680E-07	2	0	
+1.516500E-07	2	0	
+1.472880E-07	2	0	
+1.564200E-07	2	0	
+1.431180E-07	2	0	
+1.535880E-07	2	0	
+1.520280E-07	2	0	
+1.595940E-07	2	0	
+1.520100E-07	2	0	
+1.523220E-07	2	0	
+1.634280E-07	2	0	
+1.507200E-07	2	0	
+1.620660E-07	2	0	
+1.540560E-07	2	0	
+1.493520E-07	2	0	
+1.603800E-07	2	0	
+1.552020E-07	2	0	
+1.544100E-07	2	0	
+1.519020E-07	2	0	
+1.450740E-07	2	0	
+1.492320E-07	2	0	
+1.490640E-07	2	0	
+1.353300E-07	2	0	
+1.525434E-06	3	0	
+2.134230E-06	3	0	
+8.004060E-07	3	0	
+1.574280E-07	1	0	
+1.489560E-07	1	0	
+1.460580E-07	1	0	
+1.517280E-07	1	0	
+1.447500E-07	1	0	
+1.457400E-07	1	0	
+1.381200E-07	1	0	
+1.464660E-07	1	0	
+1.370580E-07	1	0	
+1.326840E-07	1	0	
+1.471320E-07	1	0	
+1.403880E-07	1	0	
+1.388340E-07	1	0	
+1.367940E-07	1	0	
+1.384380E-07	1	0	
+1.621260E-07	1	0	
+1.519200E-07	1	0	
+1.314600E-07	1	0	
+1.434420E-07	1	0	
+1.499400E-07	1	0	
+1.299060E-07	1	0	
+1.420200E-07	1	0	
+1.511820E-07	1	0	
+1.510920E-07	1	0	
+1.520760E-07	1	0	
+1.545180E-07	1	0	
+1.431900E-07	1	0	
-1.210608E-06	4	0	
-1.818006E-06	4	0	
-5.138580E-07	4	0	
+1.530960E-07	2	0	
+1.486020E-07	2	0	
+1.494960E-07	2	0	
+1.574280E-07	2	0	
+1.384140E-07	2	0	
+1.416060E-07	2	0	
+1.316220E-07	2	0	
+1.416900E-07	2	0	
+1.571520E-07	2	0	
+1.508820E-07	2	0	
+1.386240E-07	2	0	
+1.372320E-07	2	0	
+1.405200E-07	2	0	
+1.342020E-07	2	0	
+1.427640E-07	2	0	
+1.371360E-07	2	0	
+1.363800E-07	2	0	
+1.387500E-07	2	0	
+1.385160E-07	2	0	
+1.354380E-07	2	0	
+1.369680E-07	2	0	
+1.255980E-07	2	0	
+1.387860E-07	2	0	
+1.363140E-07	2	0	
+1.500120E-07	2	0	
+1.454820E-07	2	0	
+1.417800E-07	2	0	
+1.501722E-06	3	0	
+2.140434E-06	3	0	
+8.210520E-07	3	0	
+1.272900E-07	1	0	
+1.382580E-07	1	0	
+1.579320E-07	1	0	
+1.507200E-07	1	0	
+1.483320E-07	1	0	
+1.364820E-07	1	0	
+1.481640E-07	1	0	
+1.310760E-07	1	0	
+1.460760E-07	1	0	
+1.345800E-07	1	0	
+1.379760E-07	1	0	
+1.287660E-07	1	0	
+1.276860E-07	1	0	
+1.339320E-07	1	0	
+1.324800E-07	1	0	
+1.284180E-07	1	0	
+1.263420E-07	1	0	
+1.294860E-07	1	0	
+1.474020E-07	1	0	
+1.442520E-07	1	0	
+1.505040E-07	1	0	
+1.429680E-07	1	0	
+1.358040E-07	1	0	
+1.194120E-07	1	0	
+1.363440E-07	1	0	
+1.374780E-07	1	0	
+1.394160E-07	1	0	
-1.221822E-06	4	0	
-1.847970E-06	4	0	
-5.266380E-07	4	0	
+1.307160E-07	2	0	
+1.222560E-07	2	0	
+1.435440E-07	2	0	
+1.386480E-07	2	0	
+1.425360E-07	2	0	
+1.453560E-07	2	0	
+1.403220E-07	2	0	
+1.471440E-07	2	0	
+1.434480E-07	2	0	
+1.350480E-07	2	0	
+1.360680E-07	2	0	
+1.462080E-07	2	0	
+1.438980E-07	2	0	
+1.318380E-07	2	0	
+1.421460E-07	2	0	
+1.370460E-07	2	0	
+1.410240E-07	2	0	
+1.517400E-07	2	0	
+1.486380E-07	2	0	
+1.303200E-07	2	0	
+1.259160E-07	2	0	
+1.489620E-07	2	0	
+1.553940E-07	2	0	
+1.402260E-07	2	0	
+1.281120E-07	2	0	
+1.382100E-07	2	0	
+1.423740E-07	2	0	
+1.495866E-06	3	0	
+2.146842E-06	3	0	
+7.963020E-07	3	0	
+1.329780E-07	1	0	
+1.418760E-07	1	0	
+1.631940E-07	1	0	
+1.483020E-07	1	0	
+1.348020E-07	1	0	
+1.454580E-07	1	0	
+1.219680E-07	1	0	
+1.412520E-07	1	0	
+1.352760E-07	1	0	
+1.315260E-07	1	0	
+1.328580E-07	1	0	
+1.343520E-07	1	0	
+1.470360E-07	1	0	
+1.288500E-07	1	0	
+1.460040E-07	1	0	
+1.357080E-07	1	0	
+1.335900E-07	1	0	
+1.432080E-07	1	0	
+1.462440E-07	1	0	
+1.440900E-07	1	0	
+1.366680E-07	1	0	
+1.506540E-07	1	0	
+1.520100E-07	1	0	
+1.338720E-07	1	0	
+1.534680E-07	1	0	
+1.505760E-07	1	0	
+1.401960E-07	1	0	
-1.220592E-06	4	0	
-1.837560E-06	4	0	
-5.040960E-07	4	0	
+1.234260E-07	2	0	
+1.482960E-07	2	0	
+1.394640E-07	2	0	
+1.441680E-07	2	0	
+1.408380E-07	2	0	
+1.308240E-07	2	0	
+1.444860E-07	2	0	
+1.494420E-07	2	0	
+1.519500E-07	2	0	
+1.501380E-07	2	0	
+1.465620E-07	2	0	
+1.535160E-07	2	0	
+1.536120E-07	2	0	
+1.369620E-07	2	0	
+1.424700E-07	2	0	
+1.472940E-07	2	0	
+1.378620E-07	2	0	
+1.448640E-07	2	0	
+1.413540E-07	2	0	
+1.503900E-07	2	0	
+1.400280E-07	2	0	
+1.375980E-07	2	0	
+1.373340E-07	2	0	
+1.453260E-07	2	0	
+1.483140E-07	2	0	
+1.529400E-07	2	0	
+1.557420E-07	2	0	
+1.506426E-06	3	0	
+2.135676E-06	3	0	
+8.004780E-07	3	0	
+1.477800E-07	1	0	
+1.421760E-07	1	0	
+1.395780E-07	1	0	
+1.395240E-07	1	0	
+1.455180E-07	1	0	
+1.492740E-07	1	0	
+1.485000E-07	1	0	
+1.413000E-07	1	0	
+1.531920E-07	1	0	
+1.461840E-07	1	0	
+1.432380E-07	1	0	
+1.487400E-07	1	0	
+1.484940E-07	1	0	
+1.461120E-07	1	0	
+1.419120E-07	1	0	
+1.389960E-07	1	0	
+1.580100E-07	1	0	
+1.502580E-07	1	0	
+1.513680E-07	1	0	
+1.470540E-07	1	0	
+1.442940E-07	1	0	
+1.553280E-07	1	0	
+1.490820E-07	1	0	
+1.407120E-07	1	0	
+1.250700E-07	1	0	
+1.405320E-07	1	0	
+1.586400E-07	1	0	
-1.213818E-06	4	0	
-1.841214E-06	4	0	
-5.125800E-07	4	0	
+1.513320E-07	2	0	
+1.405320E-07	2	0	
+1.488240E-07	2	0	
+1.523340E-07	2	0	
+1.313760E-07	2	0	
+1.405080E-07	2	0	
+1.500540E-07	2	0	
+1.384320E-07	2	0	
+1.351140E-07	2	0	
+1.415340E-07	2	0	
+1.507920E-07	2	0	
+1.296480E-07	2	0	
+1.414440E-07	2	0	
+1.446960E-07	2	0	
+1.436940E-07	2	0	
+1.321680E-07	2	0	
+1.324920E-07	2	0	
+1.315320E-07	2	0	
+1.419180E-07	2	0	
+1.473000E-07	2	0	
