start date: 	2023-08-08
start time: 	19.24.13
stop date: 	2023-08-08
stop time: 	19.45.22
com rel. humid (%):	33.4
com temp (°C):	29.24
cn temp (°C):	31.22
nv temp (°C):	35.47
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_010_1924.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_010_1924_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.710306493
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.341140E-07	1	0	
+2.015460E-07	1	0	
+1.970100E-07	1	0	
+2.228040E-07	1	0	
+1.812420E-07	1	0	
+1.962180E-07	1	0	
+1.991280E-07	1	0	
+1.979460E-07	1	0	
+1.948980E-07	1	0	
+1.902660E-07	1	0	
+2.037000E-07	1	0	
+2.045280E-07	1	0	
+2.415180E-07	1	0	
+2.071020E-07	1	0	
+2.208240E-07	1	0	
+2.037840E-07	1	0	
+2.134560E-07	1	0	
+2.316120E-07	1	0	
+2.057700E-07	1	0	
+1.958640E-07	1	0	
+1.875780E-07	1	0	
+1.897620E-07	1	0	
+1.855680E-07	1	0	
+1.915440E-07	1	0	
+1.929060E-07	1	0	
+1.979880E-07	1	0	
+1.970400E-07	1	0	
+2.201520E-07	1	0	
+3.160680E-06	4	8	
+3.673272E-06	4	8	
+1.823358E-06	4	0	
+1.108860E-07	2	0	
+1.664580E-07	2	0	
+1.795320E-07	2	0	
+1.836720E-07	2	0	
+2.010420E-07	2	0	
+1.991520E-07	2	0	
+2.007360E-07	2	0	
+2.064960E-07	2	0	
+2.042820E-07	2	0	
+2.342940E-07	2	0	
+2.262900E-07	2	0	
+2.219640E-07	2	0	
+2.272320E-07	2	0	
+1.972200E-07	2	0	
+2.143500E-07	2	0	
+2.209080E-07	2	0	
+2.135340E-07	2	0	
+2.378040E-07	2	0	
+2.092740E-07	2	0	
+2.253600E-07	2	0	
+1.901100E-07	2	0	
+1.978620E-07	2	0	
+2.034600E-07	2	0	
+1.970340E-07	2	0	
+1.903980E-07	2	0	
+2.144160E-07	2	0	
+1.862760E-07	2	0	
-3.042048E-06	3	8	
-3.623634E-06	3	8	
-1.576368E-06	3	0	
+2.431980E-07	1	0	
+1.793220E-07	1	0	
+1.900380E-07	1	0	
+2.029800E-07	1	0	
+1.992600E-07	1	0	
+1.909860E-07	1	0	
+2.013420E-07	1	0	
+2.280540E-07	1	0	
+2.114400E-07	1	0	
+2.222040E-07	1	0	
+2.024220E-07	1	0	
+2.099100E-07	1	0	
+2.169060E-07	1	0	
+2.143980E-07	1	0	
+2.213100E-07	1	0	
+2.184780E-07	1	0	
+2.057460E-07	1	0	
+2.052120E-07	1	0	
+2.025000E-07	1	0	
+2.201700E-07	1	0	
+2.184240E-07	1	0	
+2.326860E-07	1	0	
+1.954860E-07	1	0	
+2.144160E-07	1	0	
+2.089380E-07	1	0	
+1.884660E-07	1	0	
+1.943040E-07	1	0	
+3.160116E-06	4	8	
+3.673302E-06	4	8	
+1.811652E-06	4	0	
+1.503840E-07	2	0	
+1.612620E-07	2	0	
+1.642980E-07	2	0	
+1.707660E-07	2	0	
+1.899180E-07	2	0	
+1.704420E-07	2	0	
+1.839360E-07	2	0	
+1.677420E-07	2	0	
+1.547640E-07	2	0	
+2.017920E-07	2	0	
+2.146320E-07	2	0	
+1.895460E-07	2	0	
