start date: 	2023-08-08
start time: 	18.49.47
stop date: 	2023-08-08
stop time: 	19.10.56
com rel. humid (%):	33.5
com temp (°C):	29.19
cn temp (°C):	31.22
nv temp (°C):	35.41
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_009_1849.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_009_1849_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.707445470
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.336880E-07	1	0	
+2.264160E-07	1	0	
+1.963920E-07	1	0	
+2.070780E-07	1	0	
+2.107500E-07	1	0	
+2.122380E-07	1	0	
+2.365380E-07	1	0	
+1.934880E-07	1	0	
+1.984680E-07	1	0	
+2.282100E-07	1	0	
+2.252700E-07	1	0	
+2.303640E-07	1	0	
+2.291700E-07	1	0	
+2.213640E-07	1	0	
+1.882440E-07	1	0	
+1.846620E-07	1	0	
+2.131860E-07	1	0	
+1.902420E-07	1	0	
+1.753320E-07	1	0	
+1.760760E-07	1	0	
+1.840020E-07	1	0	
+2.169720E-07	1	0	
+1.945680E-07	1	0	
+2.068200E-07	1	0	
+2.044860E-07	1	0	
+1.942140E-07	1	0	
+1.935660E-07	1	0	
+1.716240E-07	1	0	
+2.958594E-06	4	0	
+3.665940E-06	4	8	
+1.639812E-06	4	0	
+1.881300E-07	2	0	
+2.134440E-07	2	0	
+2.084460E-07	2	0	
+2.216340E-07	2	0	
+2.258760E-07	2	0	
+2.072220E-07	2	0	
+2.241240E-07	2	0	
+2.231520E-07	2	0	
+2.231760E-07	2	0	
+1.772400E-07	2	0	
+2.014380E-07	2	0	
+2.279880E-07	2	0	
+2.222400E-07	2	0	
+2.078160E-07	2	0	
+2.045940E-07	2	0	
+1.937040E-07	2	0	
+1.939800E-07	2	0	
+1.487400E-07	2	0	
+1.821720E-07	2	0	
+1.686840E-07	2	0	
+2.196840E-07	2	0	
+1.913880E-07	2	0	
+1.670460E-07	2	0	
+1.961640E-07	2	0	
+1.689420E-07	2	0	
+1.840500E-07	2	0	
+1.559940E-07	2	0	
-2.821092E-06	3	0	
-3.617100E-06	3	8	
-1.371642E-06	3	0	
+2.098740E-07	1	0	
+2.153880E-07	1	0	
+2.504700E-07	1	0	
+2.410260E-07	1	0	
+2.135640E-07	1	0	
+2.029740E-07	1	0	
+1.975380E-07	1	0	
+2.038200E-07	1	0	
+2.222220E-07	1	0	
+2.083740E-07	1	0	
+2.243820E-07	1	0	
+2.242440E-07	1	0	
+2.032320E-07	1	0	
+2.172120E-07	1	0	
+1.967040E-07	1	0	
+1.933860E-07	1	0	
+2.182500E-07	1	0	
+2.159580E-07	1	0	
+1.905600E-07	1	0	
+2.120880E-07	1	0	
+1.832040E-07	1	0	
+2.049960E-07	1	0	
+1.657020E-07	1	0	
+1.666680E-07	1	0	
+1.781040E-07	1	0	
+1.657320E-07	1	0	
+1.877280E-07	1	0	
+2.966232E-06	4	0	
