start date: 	2023-08-08
start time: 	15.40.59
stop date: 	2023-08-08
stop time: 	16.02.09
com rel. humid (%):	33.6
com temp (°C):	29.18
cn temp (°C):	31.16
nv temp (°C):	35.37
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.3e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_004_1540.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-08_CCC\230808_004_1540_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.459551554
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.668800E-07	1	0	
+2.695020E-07	1	0	
+2.824920E-07	1	0	
+2.581740E-07	1	0	
+2.531940E-07	1	0	
+2.766840E-07	1	0	
+2.905620E-07	1	0	
+2.845680E-07	1	0	
+2.781780E-07	1	0	
+2.749080E-07	1	0	
+2.822040E-07	1	0	
+2.580720E-07	1	0	
+2.649840E-07	1	0	
+2.544660E-07	1	0	
+2.590080E-07	1	0	
+2.573100E-07	1	0	
+2.714760E-07	1	0	
+3.052920E-07	1	0	
+3.134220E-07	1	0	
+2.907660E-07	1	0	
+3.068700E-07	1	0	
+3.039360E-07	1	0	
+2.959560E-07	1	0	
+2.772720E-07	1	0	
+2.898180E-07	1	0	
+2.963640E-07	1	0	
+2.888760E-07	1	0	
+2.884680E-07	1	0	
+3.000690E-06	4	8	
+3.665964E-06	4	8	
+1.686624E-06	4	0	
+2.501820E-07	2	0	
+2.594940E-07	2	0	
+2.726700E-07	2	0	
+2.978520E-07	2	0	
+2.985540E-07	2	0	
+2.813880E-07	2	0	
+2.868240E-07	2	0	
+2.863380E-07	2	0	
+3.065040E-07	2	0	
+2.895120E-07	2	0	
+2.673720E-07	2	0	
+2.824620E-07	2	0	
+2.830680E-07	2	0	
+2.981760E-07	2	0	
+2.751240E-07	2	0	
+2.892960E-07	2	0	
+2.774460E-07	2	0	
+2.968200E-07	2	0	
+3.107160E-07	2	0	
+3.073020E-07	2	0	
+3.059340E-07	2	0	
+3.083580E-07	2	0	
+2.998800E-07	2	0	
+2.820300E-07	2	0	
+3.180120E-07	2	0	
+3.014340E-07	2	0	
+3.202740E-07	2	0	
-2.777874E-06	3	0	
-3.617166E-06	3	8	
-1.261884E-06	3	0	
+3.219420E-07	1	0	
+3.211260E-07	1	0	
+3.031620E-07	1	0	
+3.051600E-07	1	0	
+3.024900E-07	1	0	
+2.732280E-07	1	0	
+2.811240E-07	1	0	
+2.844840E-07	1	0	
+2.840220E-07	1	0	
+3.038100E-07	1	0	
+2.921700E-07	1	0	
+2.801580E-07	1	0	
+2.960520E-07	1	0	
+2.834880E-07	1	0	
+2.874840E-07	1	0	
+2.882040E-07	1	0	
+3.053220E-07	1	0	
+2.997300E-07	1	0	
+2.840280E-07	1	0	
+2.777460E-07	1	0	
+3.104220E-07	1	0	
+2.931960E-07	1	0	
+3.095760E-07	1	0	
+3.014580E-07	1	0	
+2.994420E-07	1	0	
+3.065580E-07	1	0	
+3.158220E-07	1	0	
+2.994540E-06	4	0	
+3.665970E-06	4	8	
+1.714848E-06	4	0	
+2.904360E-07	2	0	
+2.977680E-07	2	0	
+3.119820E-07	2	0	
+3.081600E-07	2	0	
+2.959440E-07	2	0	
+3.000540E-07	2	0	
+3.129180E-07	2	0	
+3.015600E-07	2	0	
+2.931000E-07	2	0	
+2.880300E-07	2	0	
+2.763000E-07	2	0	
+2.760240E-07	2	0	
+2.655000E-07	2	0	
+2.645640E-07	2	0	
+2.506320E-07	2	0	
+2.616240E-07	2	0	
+2.790780E-07	2	0	
+2.862720E-07	2	0	
+2.740260E-07	2	0	
+2.784180E-07	2	0	
+2.918040E-07	2	0	
+3.021060E-07	2	0	
+2.985120E-07	2	0	
+2.981400E-07	2	0	
+3.053760E-07	2	0	
+3.219060E-07	2	0	
+3.161460E-07	2	0	
-2.764014E-06	3	0	
-3.617166E-06	3	8	
-1.258914E-06	3	0	
+3.301080E-07	1	0	
+3.210240E-07	1	0	
+3.343920E-07	1	0	
+3.064080E-07	1	0	
+3.472320E-07	1	0	
+2.972760E-07	1	0	
+2.937420E-07	1	0	
+3.232680E-07	1	0	
+3.118440E-07	1	0	
+3.206340E-07	1	0	
+2.866260E-07	1	0	
+2.964480E-07	1	0	
+3.028260E-07	1	0	
+3.168000E-07	1	0	
+2.944380E-07	1	0	
+2.967420E-07	1	0	
+3.053580E-07	1	0	
+3.049800E-07	1	0	
+3.093060E-07	1	0	
+2.986920E-07	1	0	
+3.106380E-07	1	0	
+3.111120E-07	1	0	
+3.278100E-07	1	0	
+3.191640E-07	1	0	
+3.051960E-07	1	0	
+3.114420E-07	1	0	
+2.867340E-07	1	0	
+2.997150E-06	4	0	
+3.665976E-06	4	8	
+1.713306E-06	4	0	
+2.860680E-07	2	0	
+3.037200E-07	2	0	
+3.088080E-07	2	0	
+3.153060E-07	2	0	
+3.255060E-07	2	0	
+3.154980E-07	2	0	
+3.094440E-07	2	0	
+3.070920E-07	2	0	
+3.208140E-07	2	0	
+3.319920E-07	2	0	
+3.278460E-07	2	0	
+3.690060E-07	2	0	
+2.881080E-07	2	0	
+2.823360E-07	2	0	
+3.147960E-07	2	0	
+2.912760E-07	2	0	
+2.992920E-07	2	0	
+3.063780E-07	2	0	
+2.970000E-07	2	0	
+2.832240E-07	2	0	
+2.895360E-07	2	0	
+2.982960E-07	2	0	
+2.920260E-07	2	0	
+3.089640E-07	2	0	
+2.907240E-07	2	0	
+3.047340E-07	2	0	
+3.058680E-07	2	0	
-2.783688E-06	3	0	
-3.617166E-06	3	8	
-1.306884E-06	3	0	
+2.893620E-07	1	0	
+2.736060E-07	1	0	
+2.772420E-07	1	0	
+2.549100E-07	1	0	
+2.604540E-07	1	0	
+2.940900E-07	1	0	
+2.884560E-07	1	0	
+2.988360E-07	1	0	
+2.771460E-07	1	0	
+2.748840E-07	1	0	
+2.821260E-07	1	0	
+2.824320E-07	1	0	
+2.716800E-07	1	0	
+2.562240E-07	1	0	
+2.683980E-07	1	0	
+2.794140E-07	1	0	
+2.922480E-07	1	0	
+2.701980E-07	1	0	
+2.986860E-07	1	0	
+2.658240E-07	1	0	
+2.783340E-07	1	0	
+3.049800E-07	1	0	
+2.792460E-07	1	0	
+3.023160E-07	1	0	
+2.853900E-07	1	0	
+2.817180E-07	1	0	
+2.864280E-07	1	0	
+2.991342E-06	4	0	
+3.665970E-06	4	8	
+1.704678E-06	4	0	
