start date: 	2023-08-10
start time: 	14.05.29
stop date: 	2023-08-10
stop time: 	14.26.38
com rel. humid (%):	34.0
com temp (°C):	28.88
cn temp (°C):	30.91
nv temp (°C):	35.09
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1216
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_001_1405.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_001_1405_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	21.331499796
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.130420E-07	1	0	
+2.139840E-07	1	0	
+2.087640E-07	1	0	
+2.074140E-07	1	0	
+2.102040E-07	1	0	
+2.119560E-07	1	0	
+2.131980E-07	1	0	
+2.174100E-07	1	0	
+2.165220E-07	1	0	
+2.056980E-07	1	0	
+2.075040E-07	1	0	
+2.089980E-07	1	0	
+1.969680E-07	1	0	
+2.067480E-07	1	0	
+2.114700E-07	1	0	
+2.168880E-07	1	0	
+2.001480E-07	1	0	
+2.095380E-07	1	0	
+2.057580E-07	1	0	
+2.032380E-07	1	0	
+2.084400E-07	1	0	
+2.096160E-07	1	0	
+2.097360E-07	1	0	
+2.025060E-07	1	0	
+2.052540E-07	1	0	
+2.165520E-07	1	0	
+2.111580E-07	1	0	
+2.098860E-07	1	0	
-1.159062E-06	4	0	
-1.768986E-06	4	0	
-4.496880E-07	4	0	
+2.081340E-07	2	0	
+2.081700E-07	2	0	
+2.114880E-07	2	0	
+2.115840E-07	2	0	
+2.129160E-07	2	0	
+2.077740E-07	2	0	
+1.995480E-07	2	0	
+1.906440E-07	2	0	
+1.981920E-07	2	0	
+2.106540E-07	2	0	
+2.090220E-07	2	0	
+2.106900E-07	2	0	
+2.035740E-07	2	0	
+1.979460E-07	2	0	
+2.201040E-07	2	0	
+2.146680E-07	2	0	
+2.066340E-07	2	0	
+1.999260E-07	2	0	
+1.959600E-07	2	0	
+2.007780E-07	2	0	
+2.141220E-07	2	0	
+2.049300E-07	2	0	
+2.031840E-07	2	0	
+2.030580E-07	2	0	
+2.149140E-07	2	0	
+2.144580E-07	2	0	
+1.950720E-07	2	0	
+1.570338E-06	3	0	
+2.202918E-06	3	0	
+8.609100E-07	3	0	
+1.971600E-07	1	0	
+1.978440E-07	1	0	
+1.927920E-07	1	0	
+1.896300E-07	1	0	
+1.935540E-07	1	0	
+2.113800E-07	1	0	
+1.928160E-07	1	0	
+1.863540E-07	1	0	
+2.029200E-07	1	0	
+1.923480E-07	1	0	
+1.966260E-07	1	0	
+1.878180E-07	1	0	
+2.008440E-07	1	0	
+1.966320E-07	1	0	
+2.028180E-07	1	0	
+1.933560E-07	1	0	
+2.003340E-07	1	0	
+2.009340E-07	1	0	
+2.041260E-07	1	0	
+2.053320E-07	1	0	
+2.036940E-07	1	0	
+2.032620E-07	1	0	
+1.925820E-07	1	0	
+2.011740E-07	1	0	
+1.957620E-07	1	0	
+1.946760E-07	1	0	
+1.960680E-07	1	0	
-1.165674E-06	4	0	
-1.781856E-06	4	0	
-4.593900E-07	4	0	
+2.070420E-07	2	0	
+2.084040E-07	2	0	
+1.992180E-07	2	0	
+2.070720E-07	2	0	
+2.136660E-07	2	0	
+1.955220E-07	2	0	
+1.974780E-07	2	0	
+2.035860E-07	2	0	
+2.067960E-07	2	0	
+1.985760E-07	2	0	
+2.103960E-07	2	0	
+1.907820E-07	2	0	
+2.065800E-07	2	0	
+1.980720E-07	2	0	
+1.983180E-07	2	0	
+1.980060E-07	2	0	
+1.921380E-07	2	0	
+2.007780E-07	2	0	
+2.002500E-07	2	0	
+1.960860E-07	2	0	
+1.995720E-07	2	0	
+2.084700E-07	2	0	
+1.962120E-07	2	0	
+2.082540E-07	2	0	
+2.079420E-07	2	0	
+2.122200E-07	2	0	
+2.107740E-07	2	0	
+1.575378E-06	3	0	
+2.197932E-06	3	0	
+8.629200E-07	3	0	
+1.996860E-07	1	0	
+1.898040E-07	1	0	
+1.993080E-07	1	0	
+2.065260E-07	1	0	
+2.031060E-07	1	0	
+2.023140E-07	1	0	
+1.983720E-07	1	0	
+2.000160E-07	1	0	
+2.019840E-07	1	0	
+2.033580E-07	1	0	
+2.087940E-07	1	0	
+2.073300E-07	1	0	
+2.076180E-07	1	0	
+2.062020E-07	1	0	
+2.077740E-07	1	0	
+2.092860E-07	1	0	
+1.969440E-07	1	0	
+2.039100E-07	1	0	
+2.010780E-07	1	0	
+2.101200E-07	1	0	
+2.107380E-07	1	0	
+2.011260E-07	1	0	
+1.974180E-07	1	0	
+1.971180E-07	1	0	
+2.074020E-07	1	0	
+1.958640E-07	1	0	
+1.883400E-07	1	0	
-1.164486E-06	4	0	
-1.779990E-06	4	0	
-4.536060E-07	4	0	
+1.921920E-07	2	0	
+2.082960E-07	2	0	
+1.981980E-07	2	0	
+2.051100E-07	2	0	
+2.009460E-07	2	0	
+2.055600E-07	2	0	
+2.076540E-07	2	0	
+2.105520E-07	2	0	
+2.103540E-07	2	0	
+2.098140E-07	2	0	
+2.136600E-07	2	0	
+2.144580E-07	2	0	
+2.128680E-07	2	0	
+2.092740E-07	2	0	
+2.007120E-07	2	0	
+1.991820E-07	2	0	
+2.185260E-07	2	0	
+2.094840E-07	2	0	
+2.002980E-07	2	0	
+2.016060E-07	2	0	
+2.153160E-07	2	0	
+2.135040E-07	2	0	
+2.084940E-07	2	0	
+2.061660E-07	2	0	
+2.083680E-07	2	0	
+2.029020E-07	2	0	
+2.074260E-07	2	0	
+1.565082E-06	3	0	
+2.191380E-06	3	0	
+8.539860E-07	3	0	
+1.932960E-07	1	0	
+1.923660E-07	1	0	
+2.062920E-07	1	0	
+2.039280E-07	1	0	
+1.947900E-07	1	0	
+1.913760E-07	1	0	
+1.888440E-07	1	0	
+1.927920E-07	1	0	
+1.919100E-07	1	0	
+2.001300E-07	1	0	
+1.881300E-07	1	0	
+1.848120E-07	1	0	
+1.873320E-07	1	0	
+1.790520E-07	1	0	
+1.874940E-07	1	0	
+1.868820E-07	1	0	
+1.865760E-07	1	0	
+1.910280E-07	1	0	
+1.863060E-07	1	0	
+1.801920E-07	1	0	
+1.774380E-07	1	0	
+1.866480E-07	1	0	
+1.903860E-07	1	0	
+1.828560E-07	1	0	
+1.896300E-07	1	0	
+1.853700E-07	1	0	
+1.837380E-07	1	0	
-1.169640E-06	4	0	
-1.791042E-06	4	0	
-4.678740E-07	4	0	
+1.844580E-07	2	0	
+1.756740E-07	2	0	
+2.045460E-07	2	0	
+2.014800E-07	2	0	
+1.808700E-07	2	0	
+1.913280E-07	2	0	
+2.060640E-07	2	0	
+1.954500E-07	2	0	
+1.962480E-07	2	0	
+1.985640E-07	2	0	
+1.859760E-07	2	0	
+1.975680E-07	2	0	
+2.008980E-07	2	0	
+2.029140E-07	2	0	
+2.113320E-07	2	0	
+2.015760E-07	2	0	
+1.945920E-07	2	0	
+2.008320E-07	2	0	
+2.088600E-07	2	0	
+1.971900E-07	2	0	
+2.037660E-07	2	0	
+2.116140E-07	2	0	
+2.053500E-07	2	0	
+2.027220E-07	2	0	
+2.008380E-07	2	0	
+2.013240E-07	2	0	
+2.059800E-07	2	0	
+1.567890E-06	3	0	
+2.195622E-06	3	0	
+8.584740E-07	3	0	
+2.032080E-07	1	0	
+2.023860E-07	1	0	
+1.880880E-07	1	0	
+1.886820E-07	1	0	
+1.952760E-07	1	0	
+2.030700E-07	1	0	
+1.816080E-07	1	0	
+1.940640E-07	1	0	
+1.988580E-07	1	0	
+1.954740E-07	1	0	
+1.922220E-07	1	0	
+1.887600E-07	1	0	
+1.859460E-07	1	0	
+1.792440E-07	1	0	
+1.848720E-07	1	0	
+1.885800E-07	1	0	
+1.832640E-07	1	0	
+1.883220E-07	1	0	
+1.825440E-07	1	0	
+1.815300E-07	1	0	
+1.870800E-07	1	0	
+1.849740E-07	1	0	
+1.939020E-07	1	0	
+1.857960E-07	1	0	
+1.838820E-07	1	0	
+1.925580E-07	1	0	
+1.858620E-07	1	0	
-1.181208E-06	4	0	
-1.787430E-06	4	0	
-4.675080E-07	4	0	
+1.977900E-07	2	0	
+2.060700E-07	2	0	
+1.908600E-07	2	0	
+1.976280E-07	2	0	
+1.891560E-07	2	0	
+1.907160E-07	2	0	
+1.964160E-07	2	0	
+1.921080E-07	2	0	
+1.943760E-07	2	0	
+1.859580E-07	2	0	
+1.809000E-07	2	0	
+1.975260E-07	2	0	
+1.925040E-07	2	0	
+1.824180E-07	2	0	
+1.857060E-07	2	0	
+1.845120E-07	2	0	
+1.962840E-07	2	0	
+1.969500E-07	2	0	
+1.952880E-07	2	0	
+1.858260E-07	2	0	
+1.850520E-07	2	0	
+1.942560E-07	2	0	
+1.944300E-07	2	0	
+1.868580E-07	2	0	
+1.900680E-07	2	0	
+1.928820E-07	2	0	
+1.951560E-07	2	0	
+1.563156E-06	3	0	
+2.189022E-06	3	0	
+8.503620E-07	3	0	
+1.962840E-07	1	0	
+1.833420E-07	1	0	
+1.809900E-07	1	0	
+1.783920E-07	1	0	
+1.769820E-07	1	0	
+1.833480E-07	1	0	
+1.853820E-07	1	0	
+1.868880E-07	1	0	
+1.864320E-07	1	0	
+1.842360E-07	1	0	
+1.851000E-07	1	0	
+1.839780E-07	1	0	
+1.822800E-07	1	0	
+1.848600E-07	1	0	
+1.717140E-07	1	0	
+1.863420E-07	1	0	
+1.748520E-07	1	0	
+1.797720E-07	1	0	
+1.795740E-07	1	0	
+1.792020E-07	1	0	
+1.768440E-07	1	0	
+1.841880E-07	1	0	
+1.893060E-07	1	0	
+1.771020E-07	1	0	
+1.784820E-07	1	0	
+1.778460E-07	1	0	
+1.690020E-07	1	0	
-1.175802E-06	4	0	
-1.791438E-06	4	0	
-4.854600E-07	4	0	
+1.804620E-07	2	0	
+1.807860E-07	2	0	
+1.811400E-07	2	0	
+1.830720E-07	2	0	
+1.826880E-07	2	0	
+1.794780E-07	2	0	
+1.913280E-07	2	0	
+1.934820E-07	2	0	
+1.774620E-07	2	0	
+1.760460E-07	2	0	
+1.907940E-07	2	0	
+1.912080E-07	2	0	
+1.894380E-07	2	0	
+1.871940E-07	2	0	
+1.949460E-07	2	0	
+1.962000E-07	2	0	
+1.936560E-07	2	0	
+1.948860E-07	2	0	
+1.835940E-07	2	0	
+2.037960E-07	2	0	
+1.930740E-07	2	0	
+2.033820E-07	2	0	
+1.943220E-07	2	0	
+1.883820E-07	2	0	
+1.849080E-07	2	0	
+1.997700E-07	2	0	
+2.040060E-07	2	0	
+1.558920E-06	3	0	
+2.186904E-06	3	0	
+8.665500E-07	3	0	
+1.935840E-07	1	0	
+1.885140E-07	1	0	
+1.999800E-07	1	0	
+1.899360E-07	1	0	
+1.873320E-07	1	0	
+1.921020E-07	1	0	
+1.942980E-07	1	0	
+1.961100E-07	1	0	
+1.885020E-07	1	0	
+1.920480E-07	1	0	
+1.936140E-07	1	0	
+1.932660E-07	1	0	
+1.962300E-07	1	0	
+1.961280E-07	1	0	
+1.914600E-07	1	0	
+1.859280E-07	1	0	
+1.848060E-07	1	0	
+1.919040E-07	1	0	
+1.800180E-07	1	0	
+1.790340E-07	1	0	
+1.828380E-07	1	0	
+1.857660E-07	1	0	
+1.835760E-07	1	0	
+1.773600E-07	1	0	
+1.861620E-07	1	0	
+1.782600E-07	1	0	
+1.890840E-07	1	0	
-1.180062E-06	4	0	
-1.804992E-06	4	0	
-4.752060E-07	4	0	
+1.882020E-07	2	0	
+1.864320E-07	2	0	
+1.800780E-07	2	0	
+1.891920E-07	2	0	
+1.869660E-07	2	0	
+1.785960E-07	2	0	
+1.860660E-07	2	0	
+1.876860E-07	2	0	
+1.891620E-07	2	0	
+1.844340E-07	2	0	
+1.866600E-07	2	0	
+1.857060E-07	2	0	
+1.826160E-07	2	0	
+1.848060E-07	2	0	
+1.912320E-07	2	0	
+1.773720E-07	2	0	
+1.810740E-07	2	0	
+1.771260E-07	2	0	
+1.828260E-07	2	0	
+1.826640E-07	2	0	
+1.860180E-07	2	0	
+1.791720E-07	2	0	
+1.744680E-07	2	0	
+1.795560E-07	2	0	
+1.885140E-07	2	0	
+1.752900E-07	2	0	
+1.792920E-07	2	0	
+1.546590E-06	3	0	
+2.165904E-06	3	0	
+8.307660E-07	3	0	
+1.721820E-07	1	0	
+1.685100E-07	1	0	
+1.670220E-07	1	0	
+1.783440E-07	1	0	
+1.754520E-07	1	0	
+1.697700E-07	1	0	
+1.666860E-07	1	0	
+1.677780E-07	1	0	
+1.642080E-07	1	0	
+1.702500E-07	1	0	
+1.686480E-07	1	0	
+1.763700E-07	1	0	
+1.756680E-07	1	0	
+1.720620E-07	1	0	
+1.669680E-07	1	0	
+1.664220E-07	1	0	
+1.581180E-07	1	0	
+1.686780E-07	1	0	
+1.633020E-07	1	0	
+1.649100E-07	1	0	
+1.635660E-07	1	0	
+1.805100E-07	1	0	
+1.685460E-07	1	0	
+1.487340E-07	1	0	
+1.545180E-07	1	0	
+1.394160E-07	1	0	
+1.437300E-07	1	0	
-1.218000E-06	4	0	
-1.848660E-06	4	0	
-5.245560E-07	4	0	
+1.489800E-07	2	0	
+1.544520E-07	2	0	
+1.420140E-07	2	0	
+1.359300E-07	2	0	
+1.456860E-07	2	0	
+1.446240E-07	2	0	
+1.553700E-07	2	0	
+1.494000E-07	2	0	
+1.543080E-07	2	0	
+1.497720E-07	2	0	
+1.539960E-07	2	0	
+1.484400E-07	2	0	
+1.643220E-07	2	0	
+1.643940E-07	2	0	
+1.575480E-07	2	0	
+1.672620E-07	2	0	
+1.677780E-07	2	0	
+1.652760E-07	2	0	
+1.705140E-07	2	0	
+1.683420E-07	2	0	
+1.659480E-07	2	0	
+1.711320E-07	2	0	
+1.718880E-07	2	0	
+1.783980E-07	2	0	
+1.719420E-07	2	0	
+1.732860E-07	2	0	
+1.695000E-07	2	0	
+1.534968E-06	3	0	
+2.159562E-06	3	0	
+8.372100E-07	3	0	
+1.686540E-07	1	0	
+1.624680E-07	1	0	
+1.658640E-07	1	0	
+1.607580E-07	1	0	
+1.827840E-07	1	0	
+1.743480E-07	1	0	
+1.807200E-07	1	0	
+1.686720E-07	1	0	
+1.693260E-07	1	0	
+1.743900E-07	1	0	
+1.727940E-07	1	0	
+1.751460E-07	1	0	
+1.759020E-07	1	0	
+1.808580E-07	1	0	
+1.759200E-07	1	0	
+1.739760E-07	1	0	
+1.765140E-07	1	0	
+1.879740E-07	1	0	
+1.839660E-07	1	0	
+1.719360E-07	1	0	
+1.668840E-07	1	0	
+1.743840E-07	1	0	
+1.841040E-07	1	0	
+1.660140E-07	1	0	
+1.769640E-07	1	0	
+1.738140E-07	1	0	
+1.739760E-07	1	0	
-1.181544E-06	4	0	
-1.803102E-06	4	0	
-4.805640E-07	4	0	
+1.729860E-07	2	0	
+1.793940E-07	2	0	
+1.813860E-07	2	0	
+1.814820E-07	2	0	
+1.776420E-07	2	0	
+1.855980E-07	2	0	
+1.683960E-07	2	0	
+1.860840E-07	2	0	
+1.771860E-07	2	0	
+1.733700E-07	2	0	
+1.741860E-07	2	0	
+1.743420E-07	2	0	
+1.743780E-07	2	0	
+1.740300E-07	2	0	
+1.697460E-07	2	0	
+1.775940E-07	2	0	
+1.789320E-07	2	0	
+1.773120E-07	2	0	
+1.753260E-07	2	0	
+1.686780E-07	2	0	
+1.737240E-07	2	0	
+1.787160E-07	2	0	
+1.817580E-07	2	0	
+1.793280E-07	2	0	
+1.855200E-07	2	0	
+1.867080E-07	2	0	
+1.669380E-07	2	0	
+1.537068E-06	3	0	
+2.173800E-06	3	0	
+8.329080E-07	3	0	
+1.729200E-07	1	0	
+1.712160E-07	1	0	
+1.627800E-07	1	0	
+1.707060E-07	1	0	
+1.709640E-07	1	0	
+1.578900E-07	1	0	
+1.670700E-07	1	0	
+1.616880E-07	1	0	
+1.706400E-07	1	0	
+1.579080E-07	1	0	
+1.625280E-07	1	0	
+1.690920E-07	1	0	
+1.648380E-07	1	0	
+1.508040E-07	1	0	
+1.677360E-07	1	0	
+1.680720E-07	1	0	
+1.694160E-07	1	0	
+1.595580E-07	1	0	
+1.637700E-07	1	0	
+1.672440E-07	1	0	
+1.568580E-07	1	0	
+1.660440E-07	1	0	
+1.707720E-07	1	0	
+1.616340E-07	1	0	
+1.652400E-07	1	0	
+1.647840E-07	1	0	
+1.685760E-07	1	0	
-1.202106E-06	4	0	
-1.817772E-06	4	0	
-4.918920E-07	4	0	
+1.681800E-07	2	0	
+1.713960E-07	2	0	
+1.707060E-07	2	0	
+1.685100E-07	2	0	
+1.632900E-07	2	0	
+1.645500E-07	2	0	
+1.775640E-07	2	0	
+1.673160E-07	2	0	
+1.658640E-07	2	0	
+1.685160E-07	2	0	
+1.683600E-07	2	0	
+1.741920E-07	2	0	
+1.702860E-07	2	0	
+1.785180E-07	2	0	
+1.679760E-07	2	0	
+1.775460E-07	2	0	
+1.773540E-07	2	0	
+1.835400E-07	2	0	
+1.593360E-07	2	0	
+1.838580E-07	2	0	
+1.736640E-07	2	0	
+1.796100E-07	2	0	
+1.666260E-07	2	0	
+1.799640E-07	2	0	
+1.747200E-07	2	0	
+1.763100E-07	2	0	
+1.672440E-07	2	0	
+1.538166E-06	3	0	
+2.168688E-06	3	0	
+8.282520E-07	3	0	
+1.655400E-07	1	0	
+1.606380E-07	1	0	
+1.600680E-07	1	0	
+1.651800E-07	1	0	
+1.690740E-07	1	0	
+1.800060E-07	1	0	
+1.689240E-07	1	0	
+1.672080E-07	1	0	
+1.637760E-07	1	0	
+1.584660E-07	1	0	
+1.656000E-07	1	0	
+1.659420E-07	1	0	
+1.593240E-07	1	0	
+1.588620E-07	1	0	
+1.605900E-07	1	0	
+1.803000E-07	1	0	
+1.622520E-07	1	0	
+1.643160E-07	1	0	
+1.674000E-07	1	0	
+1.679220E-07	1	0	
+1.710060E-07	1	0	
+1.687020E-07	1	0	
+1.692660E-07	1	0	
+1.714920E-07	1	0	
+1.647300E-07	1	0	
+1.733700E-07	1	0	
+1.726380E-07	1	0	
-1.187964E-06	4	0	
-1.815252E-06	4	0	
-4.754220E-07	4	0	
+1.803660E-07	2	0	
+1.729560E-07	2	0	
+1.858440E-07	2	0	
+1.797480E-07	2	0	
+1.826580E-07	2	0	
+1.720980E-07	2	0	
+1.858200E-07	2	0	
+1.773180E-07	2	0	
+1.753200E-07	2	0	
+1.824600E-07	2	0	
+1.800180E-07	2	0	
+1.752240E-07	2	0	
+1.789380E-07	2	0	
+1.777440E-07	2	0	
+1.875960E-07	2	0	
+1.908420E-07	2	0	
+1.845660E-07	2	0	
+1.876140E-07	2	0	
+1.825740E-07	2	0	
+1.906020E-07	2	0	
+1.822560E-07	2	0	
+1.846980E-07	2	0	
+1.798740E-07	2	0	
+1.795680E-07	2	0	
+1.850040E-07	2	0	
+1.856640E-07	2	0	
+1.916400E-07	2	0	
+1.549854E-06	3	0	
+2.186094E-06	3	0	
+8.378640E-07	3	0	
+1.860960E-07	1	0	
+1.891500E-07	1	0	
+1.860060E-07	1	0	
+1.772220E-07	1	0	
+1.745340E-07	1	0	
+1.882440E-07	1	0	
+1.853340E-07	1	0	
+1.808340E-07	1	0	
+1.887180E-07	1	0	
+1.782480E-07	1	0	
+1.839360E-07	1	0	
+1.847220E-07	1	0	
+1.783140E-07	1	0	
+1.798980E-07	1	0	
+1.808640E-07	1	0	
+1.957860E-07	1	0	
+1.732800E-07	1	0	
+1.834740E-07	1	0	
+1.896540E-07	1	0	
+1.881660E-07	1	0	
+1.804500E-07	1	0	
+1.818960E-07	1	0	
+1.768920E-07	1	0	
+1.754460E-07	1	0	
+1.750680E-07	1	0	
+1.809000E-07	1	0	
+1.801320E-07	1	0	
-1.188648E-06	4	0	
-1.800402E-06	4	0	
-4.747980E-07	4	0	
+1.887060E-07	2	0	
+1.855140E-07	2	0	
+1.824240E-07	2	0	
+1.858260E-07	2	0	
+1.891200E-07	2	0	
+1.833480E-07	2	0	
+1.840680E-07	2	0	
+1.888500E-07	2	0	
+1.817700E-07	2	0	
+1.762260E-07	2	0	
+1.879320E-07	2	0	
+1.868820E-07	2	0	
