start date: 	2023-08-10
start time: 	16.20.30
stop date: 	2023-08-10
stop time: 	16.41.39
com rel. humid (%):	34.0
com temp (°C):	29.02
cn temp (°C):	31.06
nv temp (°C):	35.19
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_005_1620.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_005_1620_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-23.269366007
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.207160E-07	1	0	
+2.200740E-07	1	0	
+2.164020E-07	1	0	
+2.292960E-07	1	0	
+2.197800E-07	1	0	
+2.281260E-07	1	0	
+2.128260E-07	1	0	
+2.230260E-07	1	0	
+2.346180E-07	1	0	
+2.154600E-07	1	0	
+2.191080E-07	1	0	
+2.301720E-07	1	0	
+2.080740E-07	1	0	
+2.063700E-07	1	0	
+2.144160E-07	1	0	
+2.079600E-07	1	0	
+2.088420E-07	1	0	
+2.105100E-07	1	0	
+2.157420E-07	1	0	
+2.081220E-07	1	0	
+2.050440E-07	1	0	
+2.252760E-07	1	0	
+2.126940E-07	1	0	
+2.174100E-07	1	0	
+2.004240E-07	1	0	
+2.139720E-07	1	0	
+2.057340E-07	1	0	
+2.147640E-07	1	0	
+1.061154E-06	4	0	
+1.447746E-06	4	0	
+6.080700E-07	4	0	
+1.968900E-07	2	0	
+2.043540E-07	2	0	
+2.088120E-07	2	0	
+2.232660E-07	2	0	
+2.158560E-07	2	0	
+2.048400E-07	2	0	
+2.024820E-07	2	0	
+1.997940E-07	2	0	
+1.964520E-07	2	0	
+1.870440E-07	2	0	
+1.920840E-07	2	0	
+2.028840E-07	2	0	
+2.115900E-07	2	0	
+2.054940E-07	2	0	
