start date: 	2023-08-10
start time: 	15.14.05
stop date: 	2023-08-10
stop time: 	15.35.14
com rel. humid (%):	34.1
com temp (°C):	28.91
cn temp (°C):	31.00
nv temp (°C):	35.19
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_003_1514.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_003_1514_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-23.261736613
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.809420E-07	1	0	
+1.880520E-07	1	0	
+1.708200E-07	1	0	
+1.696080E-07	1	0	
+1.808280E-07	1	0	
+1.714620E-07	1	0	
+1.679040E-07	1	0	
+1.692960E-07	1	0	
+1.672740E-07	1	0	
+1.819320E-07	1	0	
+1.857780E-07	1	0	
+1.723980E-07	1	0	
+1.705800E-07	1	0	
+1.702860E-07	1	0	
+1.725180E-07	1	0	
+1.675500E-07	1	0	
+1.711020E-07	1	0	
+1.862040E-07	1	0	
+1.802520E-07	1	0	
+1.747860E-07	1	0	
+1.728360E-07	1	0	
+1.889940E-07	1	0	
+1.773960E-07	1	0	
+1.829700E-07	1	0	
+1.769280E-07	1	0	
+1.917840E-07	1	0	
+1.901580E-07	1	0	
+1.790100E-07	1	0	
-2.463096E-06	4	0	
-3.615612E-06	4	8	
-1.118772E-06	4	0	
+1.726500E-07	2	0	
+1.868760E-07	2	0	
+1.825860E-07	2	0	
+1.879620E-07	2	0	
+1.785420E-07	2	0	
+1.825260E-07	2	0	
+1.769160E-07	2	0	
+1.946520E-07	2	0	
+1.857600E-07	2	0	
+1.833180E-07	2	0	
+1.787580E-07	2	0	
+1.891500E-07	2	0	
