start date: 	2023-08-10
start time: 	20.10.21
stop date: 	2023-08-10
stop time: 	20.31.29
com rel. humid (%):	34.0
com temp (°C):	29.11
cn temp (°C):	31.12
nv temp (°C):	35.28
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_012_2010.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_012_2010_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.675921183
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.815840E-07	1	0	
+1.822920E-07	1	0	
+1.636860E-07	1	0	
+1.702260E-07	1	0	
+1.746660E-07	1	0	
+1.752480E-07	1	0	
+1.818420E-07	1	0	
+1.849320E-07	1	0	
+1.778400E-07	1	0	
+1.813980E-07	1	0	
+1.806120E-07	1	0	
+1.817460E-07	1	0	
+1.888800E-07	1	0	
+1.802160E-07	1	0	
+1.695540E-07	1	0	
+1.774320E-07	1	0	
+1.841820E-07	1	0	
+1.788360E-07	1	0	
+1.741560E-07	1	0	
+1.682820E-07	1	0	
+1.811040E-07	1	0	
+1.729680E-07	1	0	
+1.749540E-07	1	0	
+1.853940E-07	1	0	
+1.787820E-07	1	0	
+1.798020E-07	1	0	
+1.787820E-07	1	0	
+1.801320E-07	1	0	
+1.034388E-06	4	0	
+1.411662E-06	4	0	
+5.769060E-07	4	0	
+1.797660E-07	2	0	
+1.739280E-07	2	0	
+1.820220E-07	2	0	
+1.773300E-07	2	0	
+1.818000E-07	2	0	
+1.784220E-07	2	0	
+1.878360E-07	2	0	
+1.930920E-07	2	0	
+1.781700E-07	2	0	
+1.810800E-07	2	0	
+1.796040E-07	2	0	
+1.734720E-07	2	0	
+1.890120E-07	2	0	
+1.840500E-07	2	0	
+1.786920E-07	2	0	
+1.861860E-07	2	0	
+1.549680E-07	2	0	
+1.674000E-07	2	0	
+1.763400E-07	2	0	
+1.695120E-07	2	0	
+1.673100E-07	2	0	
+1.810680E-07	2	0	
+1.812540E-07	2	0	
+1.818840E-07	2	0	
+1.621320E-07	2	0	
+1.671000E-07	2	0	
+1.681800E-07	2	0	
-6.927960E-07	3	0	
-1.056138E-06	3	0	
-2.259960E-07	3	0	
+1.765560E-07	1	0	
+1.654200E-07	1	0	
+1.751400E-07	1	0	
+1.657620E-07	1	0	
+1.697760E-07	1	0	
+1.654800E-07	1	0	
+1.771500E-07	1	0	
+1.740540E-07	1	0	
+1.742880E-07	1	0	
+1.861800E-07	1	0	
+1.732200E-07	1	0	
+1.624080E-07	1	0	
+1.665780E-07	1	0	
+1.684740E-07	1	0	
+1.570620E-07	1	0	
+1.750200E-07	1	0	
+1.720560E-07	1	0	
