start date: 	2023-08-10
start time: 	16.53.48
stop date: 	2023-08-10
stop time: 	17.14.57
com rel. humid (%):	34.1
com temp (°C):	29.06
cn temp (°C):	31.09
nv temp (°C):	35.19
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_006_1653.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_006_1653_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-23.254107218
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.771620E-07	1	0	
+1.775520E-07	1	0	
+1.835940E-07	1	0	
+1.754760E-07	1	0	
+1.756680E-07	1	0	
+1.701900E-07	1	0	
+1.678080E-07	1	0	
+1.798440E-07	1	0	
+1.799040E-07	1	0	
+1.736760E-07	1	0	
+1.651080E-07	1	0	
+1.688580E-07	1	0	
+1.696920E-07	1	0	
+1.589640E-07	1	0	
+1.671900E-07	1	0	
+1.759440E-07	1	0	
+1.409280E-07	1	0	
+1.813500E-07	1	0	
+1.739040E-07	1	0	
+1.661820E-07	1	0	
+1.661280E-07	1	0	
+1.520400E-07	1	0	
+1.621980E-07	1	0	
+1.616760E-07	1	0	
+1.665960E-07	1	0	
+1.551300E-07	1	0	
+1.635720E-07	1	0	
+1.609920E-07	1	0	
+1.898094E-06	4	0	
+2.632530E-06	4	0	
+9.530880E-07	4	0	
+1.586520E-07	2	0	
+1.637880E-07	2	0	
+1.662900E-07	2	0	
+1.612020E-07	2	0	
+1.702080E-07	2	0	
+1.645260E-07	2	0	
+1.700760E-07	2	0	
+1.858140E-07	2	0	
+1.656240E-07	2	0	
+1.706220E-07	2	0	
+1.412940E-07	2	0	
+1.619280E-07	2	0	
+1.570020E-07	2	0	
+1.499400E-07	2	0	
+1.707060E-07	2	0	
+1.564980E-07	2	0	
+1.584240E-07	2	0	
