start date: 	2023-08-10
start time: 	17.53.50
stop date: 	2023-08-10
stop time: 	18.14.59
com rel. humid (%):	34.0
com temp (°C):	29.11
cn temp (°C):	31.12
nv temp (°C):	35.25
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_008_1753.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_008_1753_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.718889562
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.151180E-07	1	0	
+1.905000E-07	1	0	
+2.046120E-07	1	0	
+2.101020E-07	1	0	
+2.031060E-07	1	0	
+2.227920E-07	1	0	
+2.232600E-07	1	0	
+2.142900E-07	1	0	
+2.007000E-07	1	0	
+2.016720E-07	1	0	
+2.100780E-07	1	0	
+2.188020E-07	1	0	
+1.996020E-07	1	0	
+2.166900E-07	1	0	
+2.046420E-07	1	0	
+2.008320E-07	1	0	
+2.040420E-07	1	0	
+1.987920E-07	1	0	
+2.118900E-07	1	0	
+2.078460E-07	1	0	
+2.150460E-07	1	0	
+2.141400E-07	1	0	
+1.986840E-07	1	0	
+2.064480E-07	1	0	
+1.989720E-07	1	0	
+1.958280E-07	1	0	
+2.095080E-07	1	0	
+2.078340E-07	1	0	
+1.052022E-06	4	0	
+1.434294E-06	4	0	
+5.860020E-07	4	0	
+1.870980E-07	2	0	
+1.894260E-07	2	0	
+1.932480E-07	2	0	
+1.888020E-07	2	0	
+1.973640E-07	2	0	
+1.891920E-07	2	0	
+2.030280E-07	2	0	
+1.903860E-07	2	0	
+1.871940E-07	2	0	
+1.917060E-07	2	0	
+1.970700E-07	2	0	
+2.005200E-07	2	0	
+1.927920E-07	2	0	
+1.899420E-07	2	0	
+1.998240E-07	2	0	
+1.967760E-07	2	0	
+2.029920E-07	2	0	
+1.977600E-07	2	0	
+2.214180E-07	2	0	
+2.020800E-07	2	0	
+1.967580E-07	2	0	
+2.040180E-07	2	0	
+2.086800E-07	2	0	
+2.046840E-07	2	0	
+2.073180E-07	2	0	
+2.024880E-07	2	0	
+1.983600E-07	2	0	
-6.559140E-07	3	0	
-1.028100E-06	3	0	
-2.077380E-07	3	0	
+2.170920E-07	1	0	
+2.005320E-07	1	0	
+1.819680E-07	1	0	
+2.036220E-07	1	0	
+1.967700E-07	1	0	
+1.886160E-07	1	0	
+1.973520E-07	1	0	
+2.004480E-07	1	0	
+1.971960E-07	1	0	
+1.979520E-07	1	0	
+1.816260E-07	1	0	
+2.022240E-07	1	0	
+2.006220E-07	1	0	
+2.005920E-07	1	0	
+1.823400E-07	1	0	
+1.922700E-07	1	0	
+1.900140E-07	1	0	
+1.972980E-07	1	0	
+1.996440E-07	1	0	
+1.931160E-07	1	0	
+1.988100E-07	1	0	
+1.923120E-07	1	0	
+1.801500E-07	1	0	
+1.917240E-07	1	0	
+1.928940E-07	1	0	
+1.931880E-07	1	0	
+1.905600E-07	1	0	
+1.048722E-06	4	0	
+1.430868E-06	4	0	
+5.931480E-07	4	0	
+1.767780E-07	2	0	
+1.884840E-07	2	0	
+1.834380E-07	2	0	
+1.874640E-07	2	0	
+1.930800E-07	2	0	
+1.811880E-07	2	0	
+1.661040E-07	2	0	
+1.803600E-07	2	0	
+1.964520E-07	2	0	
+1.898160E-07	2	0	
+1.917840E-07	2	0	
+1.855140E-07	2	0	
+1.904100E-07	2	0	
+1.888500E-07	2	0	
+1.985160E-07	2	0	
+1.850580E-07	2	0	
+2.051880E-07	2	0	
+2.166540E-07	2	0	
+2.087760E-07	2	0	
+2.041440E-07	2	0	
+1.973220E-07	2	0	
+2.143380E-07	2	0	
+2.003880E-07	2	0	
+2.035560E-07	2	0	
+1.991640E-07	2	0	
+2.113320E-07	2	0	
+2.007060E-07	2	0	
-6.488220E-07	3	0	
-1.029564E-06	3	0	
-1.970100E-07	3	0	
+2.056320E-07	1	0	
+2.088120E-07	1	0	
+2.090400E-07	1	0	
+2.127360E-07	1	0	
+2.023740E-07	1	0	
+2.022960E-07	1	0	
+2.107860E-07	1	0	
+2.106000E-07	1	0	
+2.150880E-07	1	0	
+2.085180E-07	1	0	
+1.989840E-07	1	0	
+1.900440E-07	1	0	
+2.114160E-07	1	0	
+2.019780E-07	1	0	
+1.978860E-07	1	0	
+2.038740E-07	1	0	
+2.052600E-07	1	0	
+2.207820E-07	1	0	
+2.132220E-07	1	0	
+2.049180E-07	1	0	
+2.092380E-07	1	0	
+2.179500E-07	1	0	
+2.123760E-07	1	0	
+2.097360E-07	1	0	
+1.965360E-07	1	0	
+2.063700E-07	1	0	
+2.174160E-07	1	0	
+1.076322E-06	4	0	
+1.448376E-06	4	0	
+6.072360E-07	4	0	
+2.141760E-07	2	0	
+2.156460E-07	2	0	
+2.194620E-07	2	0	
+2.175120E-07	2	0	
+2.050920E-07	2	0	
+2.080380E-07	2	0	
+1.939740E-07	2	0	
+2.049660E-07	2	0	
+2.170920E-07	2	0	
+2.128620E-07	2	0	
+1.986120E-07	2	0	
+2.049600E-07	2	0	
+2.163840E-07	2	0	
+2.228880E-07	2	0	
+1.976940E-07	2	0	
+1.973580E-07	2	0	
+2.031180E-07	2	0	
+2.044740E-07	2	0	
+2.066340E-07	2	0	
+1.994760E-07	2	0	
+2.131500E-07	2	0	
+1.829460E-07	2	0	
+2.027940E-07	2	0	
+2.158800E-07	2	0	
+2.154420E-07	2	0	
+2.082060E-07	2	0	
+2.008680E-07	2	0	
-6.430980E-07	3	0	
-1.031352E-06	3	0	
-1.921080E-07	3	0	
+2.083620E-07	1	0	
+2.228040E-07	1	0	
+2.178480E-07	1	0	
+2.084160E-07	1	0	
+2.135220E-07	1	0	
+2.086620E-07	1	0	
+2.216880E-07	1	0	
+2.192820E-07	1	0	
+1.935300E-07	1	0	
+2.049240E-07	1	0	
+2.108040E-07	1	0	
+2.076420E-07	1	0	
+2.089440E-07	1	0	
+2.148720E-07	1	0	
+2.333520E-07	1	0	
+2.264640E-07	1	0	
+2.132520E-07	1	0	
+2.138460E-07	1	0	
+2.067900E-07	1	0	
+2.198040E-07	1	0	
+2.074560E-07	1	0	
+2.080920E-07	1	0	
+2.238240E-07	1	0	
+2.164200E-07	1	0	
+2.191680E-07	1	0	
+2.129100E-07	1	0	
+2.208360E-07	1	0	
+1.074498E-06	4	0	
+1.464066E-06	4	0	
+6.243780E-07	4	0	
+2.233200E-07	2	0	
+2.129220E-07	2	0	
+2.001840E-07	2	0	
+1.958280E-07	2	0	
+2.164740E-07	2	0	
+2.268120E-07	2	0	
+2.196540E-07	2	0	
+2.076120E-07	2	0	
+2.235900E-07	2	0	
+2.286360E-07	2	0	
+2.109900E-07	2	0	
+2.103420E-07	2	0	
+1.986480E-07	2	0	
+2.008200E-07	2	0	
+2.213040E-07	2	0	
+1.948920E-07	2	0	
+2.064600E-07	2	0	
+2.072280E-07	2	0	
+2.050980E-07	2	0	
+2.113500E-07	2	0	
