start date: 	2023-08-10
start time: 	21.13.41
stop date: 	2023-08-10
stop time: 	21.34.50
com rel. humid (%):	33.9
com temp (°C):	29.06
cn temp (°C):	31.16
nv temp (°C):	35.25
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply, turned off magnet ps
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1216
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_014_2113.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-10_CCC\230810_014_2113_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	21.323870402
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.001360E-07	1	0	
+1.953900E-07	1	0	
+1.949280E-07	1	0	
+2.020860E-07	1	0	
+2.051280E-07	1	0	
+1.966200E-07	1	0	
+2.093820E-07	1	0	
+2.050860E-07	1	0	
+2.036640E-07	1	0	
+2.028300E-07	1	0	
+2.141400E-07	1	0	
+2.021220E-07	1	0	
+1.956900E-07	1	0	
+1.890960E-07	1	0	
+1.931880E-07	1	0	
+1.829040E-07	1	0	
+2.048880E-07	1	0	
+2.213760E-07	1	0	
+1.983360E-07	1	0	
+2.016480E-07	1	0	
+1.916400E-07	1	0	
+2.046180E-07	1	0	
+2.009040E-07	1	0	
+2.080560E-07	1	0	
+2.056020E-07	1	0	
+2.031120E-07	1	0	
+1.971900E-07	1	0	
+1.968120E-07	1	0	
+1.925520E-06	4	0	
+2.675376E-06	4	0	
+1.012170E-06	4	0	
+1.986780E-07	2	0	
+2.012700E-07	2	0	
+2.093580E-07	2	0	
+2.021940E-07	2	0	
+2.066100E-07	2	0	
+2.037660E-07	2	0	
+2.037600E-07	2	0	
+2.150280E-07	2	0	
+2.019120E-07	2	0	
+1.955880E-07	2	0	
+2.125260E-07	2	0	
+2.045880E-07	2	0	
+2.138940E-07	2	0	
+2.149020E-07	2	0	
+2.014860E-07	2	0	
+2.075280E-07	2	0	
+2.107980E-07	2	0	
+2.161500E-07	2	0	
+2.086680E-07	2	0	
+2.142360E-07	2	0	
+2.052180E-07	2	0	
+2.116320E-07	2	0	
+2.053140E-07	2	0	
+1.924620E-07	2	0	
+2.103480E-07	2	0	
+2.201100E-07	2	0	
+2.119680E-07	2	0	
-1.514742E-06	3	0	
-2.260326E-06	3	0	
-5.874300E-07	3	0	
+2.107680E-07	1	0	
+2.132280E-07	1	0	
+2.015100E-07	1	0	
+2.144700E-07	1	0	
+2.069040E-07	1	0	
+2.021040E-07	1	0	
+2.117880E-07	1	0	
+1.900800E-07	1	0	
+2.054100E-07	1	0	
+2.092860E-07	1	0	
+2.060100E-07	1	0	
+2.034600E-07	1	0	
+2.040420E-07	1	0	
+2.043060E-07	1	0	
+2.083740E-07	1	0	
+1.983360E-07	1	0	
+1.938660E-07	1	0	
+2.076540E-07	1	0	
+2.112960E-07	1	0	
+2.182980E-07	1	0	
+2.129400E-07	1	0	
+1.968300E-07	1	0	
+1.967100E-07	1	0	
+2.048040E-07	1	0	
+1.979760E-07	1	0	
+2.040600E-07	1	0	
+2.066400E-07	1	0	
+1.924128E-06	4	0	
+2.673894E-06	4	0	
+1.002588E-06	4	0	
+2.050200E-07	2	0	
+2.041440E-07	2	0	
+1.995300E-07	2	0	
+1.950060E-07	2	0	
+2.023860E-07	2	0	
+2.035860E-07	2	0	
+2.104740E-07	2	0	
+2.032500E-07	2	0	
+2.058420E-07	2	0	
+1.988280E-07	2	0	
+2.022360E-07	2	0	
+2.044320E-07	2	0	
+2.042640E-07	2	0	
+2.180160E-07	2	0	
+2.111940E-07	2	0	
+2.035440E-07	2	0	
+1.962600E-07	2	0	
+2.052960E-07	2	0	
+1.903800E-07	2	0	
+1.965900E-07	2	0	
+1.926300E-07	2	0	
+1.909740E-07	2	0	
+2.157420E-07	2	0	
+2.097240E-07	2	0	
+2.222220E-07	2	0	
+2.174880E-07	2	0	
+2.235840E-07	2	0	
-1.492056E-06	3	0	
-2.262810E-06	3	0	
-5.994540E-07	3	0	
+2.106540E-07	1	0	
+1.965180E-07	1	0	
+2.089080E-07	1	0	
+2.148780E-07	1	0	
+2.065500E-07	1	0	
+1.997280E-07	1	0	
+2.062740E-07	1	0	
+2.003040E-07	1	0	
+2.203320E-07	1	0	
+1.991520E-07	1	0	
+2.124060E-07	1	0	
+2.010180E-07	1	0	
+2.027880E-07	1	0	
+2.178300E-07	1	0	
+2.195940E-07	1	0	
+2.027820E-07	1	0	
+1.956900E-07	1	0	
+2.015820E-07	1	0	
+2.072700E-07	1	0	
+2.051520E-07	1	0	
+2.115420E-07	1	0	
+2.115540E-07	1	0	
+2.012640E-07	1	0	
+2.019060E-07	1	0	
+2.090220E-07	1	0	
+1.944360E-07	1	0	
+2.181240E-07	1	0	
+1.915104E-06	4	0	
+2.676522E-06	4	0	
+1.006464E-06	4	0	
+2.076900E-07	2	0	
+2.169480E-07	2	0	
+2.141640E-07	2	0	
+2.046840E-07	2	0	
+2.009940E-07	2	0	
+2.166000E-07	2	0	
+2.006760E-07	2	0	
+1.963920E-07	2	0	
+2.096580E-07	2	0	
+2.020140E-07	2	0	
+2.066940E-07	2	0	
+2.054760E-07	2	0	
+2.196840E-07	2	0	
+2.101620E-07	2	0	
+2.234940E-07	2	0	
+2.076660E-07	2	0	
+2.022480E-07	2	0	
+2.185680E-07	2	0	
+2.234460E-07	2	0	
+1.983960E-07	2	0	
+2.100180E-07	2	0	
+1.977960E-07	2	0	
+2.093340E-07	2	0	
+2.130600E-07	2	0	
+1.969200E-07	2	0	
+2.078040E-07	2	0	
+2.060220E-07	2	0	
-1.494072E-06	3	0	
-2.247318E-06	3	0	
-5.999280E-07	3	0	
+2.160900E-07	1	0	
+2.286660E-07	1	0	
+2.079840E-07	1	0	
+2.162280E-07	1	0	
+2.049660E-07	1	0	
+2.186520E-07	1	0	
+2.307000E-07	1	0	
+2.011620E-07	1	0	
+2.129340E-07	1	0	
+2.081580E-07	1	0	
+2.087700E-07	1	0	
+2.170740E-07	1	0	
+2.069280E-07	1	0	
+1.997880E-07	1	0	
+2.168340E-07	1	0	
+2.092080E-07	1	0	
+2.055960E-07	1	0	
+1.982760E-07	1	0	
+1.966380E-07	1	0	
+2.318100E-07	1	0	
+2.179920E-07	1	0	
+2.038920E-07	1	0	
+2.193060E-07	1	0	
+2.038440E-07	1	0	
+2.130900E-07	1	0	
+1.974600E-07	1	0	
+1.968600E-07	1	0	
+1.933872E-06	4	0	
+2.677548E-06	4	0	
+1.004832E-06	4	0	
+2.205240E-07	2	0	
+2.048280E-07	2	0	
+2.274900E-07	2	0	
+2.219640E-07	2	0	
