start date: 	2023-08-11
start time: 	18.23.26
stop date: 	2023-08-11
stop time: 	18.44.34
com rel. humid (%):	33.5
com temp (°C):	29.05
cn temp (°C):	31.16
nv temp (°C):	35.16
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1642_002
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_009_1823.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_009_1823_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	0.000000000
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2062
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.313160E-07	1	0	
+1.422840E-07	1	0	
+1.520880E-07	1	0	
+1.232520E-07	1	0	
+1.474620E-07	1	0	
+1.339260E-07	1	0	
+1.280820E-07	1	0	
+1.297680E-07	1	0	
+1.362480E-07	1	0	
+1.367760E-07	1	0	
+1.451100E-07	1	0	
+1.401600E-07	1	0	
+1.436940E-07	1	0	
+1.466280E-07	1	0	
+1.384260E-07	1	0	
+1.450860E-07	1	0	
+1.350960E-07	1	0	
+1.357620E-07	1	0	
+1.463640E-07	1	0	
+1.453920E-07	1	0	
+1.339860E-07	1	0	
+1.260240E-07	1	0	
+1.290960E-07	1	0	
+1.409580E-07	1	0	
+1.294500E-07	1	0	
+1.357500E-07	1	0	
+1.422180E-07	1	0	
+1.318020E-07	1	0	
-2.338080E-06	4	0	
-3.480024E-06	4	8	
-1.058958E-06	4	0	
+1.405140E-07	2	0	
+1.389900E-07	2	0	
+1.371600E-07	2	0	
+1.373280E-07	2	0	
+1.522680E-07	2	0	
+1.486860E-07	2	0	
+1.495800E-07	2	0	
+1.538160E-07	2	0	
+1.418460E-07	2	0	
+1.509720E-07	2	0	
+1.552020E-07	2	0	
+1.555320E-07	2	0	
+1.457460E-07	2	0	
+1.550640E-07	2	0	
+1.538520E-07	2	0	
+1.423320E-07	2	0	
+1.523460E-07	2	0	
+1.472220E-07	2	0	
+1.517460E-07	2	0	
+1.563900E-07	2	0	
+1.551060E-07	2	0	
+1.512060E-07	2	0	
+1.540080E-07	2	0	
+1.411320E-07	2	0	
+1.636680E-07	2	0	
+1.469880E-07	2	0	
+1.484640E-07	2	0	
+2.585784E-06	3	0	
+3.664998E-06	3	8	
+1.337940E-06	3	0	
+1.362540E-07	1	0	
+1.492380E-07	1	0	
+1.471860E-07	1	0	
+1.471080E-07	1	0	
+1.390620E-07	1	0	
+1.429800E-07	1	0	
+1.446060E-07	1	0	
+1.441320E-07	1	0	
+1.457760E-07	1	0	
+1.440420E-07	1	0	
+1.345980E-07	1	0	
+1.337160E-07	1	0	
+1.371480E-07	1	0	
+1.417080E-07	1	0	
+1.539360E-07	1	0	
+1.409100E-07	1	0	
+1.330500E-07	1	0	
+1.495920E-07	1	0	
+1.455300E-07	1	0	
+1.453020E-07	1	0	
+1.388100E-07	1	0	
+1.417260E-07	1	0	
+1.422780E-07	1	0	
+1.513380E-07	1	0	
+1.439940E-07	1	0	
+1.448340E-07	1	0	
+1.334580E-07	1	0	
-2.335644E-06	4	0	
-3.461682E-06	4	8	
-1.058784E-06	4	0	
+1.520820E-07	2	0	
+1.576500E-07	2	0	
+1.524600E-07	2	0	
+1.652040E-07	2	0	
+1.620420E-07	2	0	
+1.500540E-07	2	0	
+1.522980E-07	2	0	
+1.621920E-07	2	0	
+1.603860E-07	2	0	
+1.636920E-07	2	0	
+1.682820E-07	2	0	
+1.569480E-07	2	0	
+1.444320E-07	2	0	
+1.581420E-07	2	0	
+1.571280E-07	2	0	
+1.621500E-07	2	0	
+1.574040E-07	2	0	
+1.631520E-07	2	0	
+1.655700E-07	2	0	
+1.696140E-07	2	0	
+1.678260E-07	2	0	
+1.572120E-07	2	0	
+1.528560E-07	2	0	
+1.659120E-07	2	0	
+1.672920E-07	2	0	
+1.658460E-07	2	0	
+1.638600E-07	2	0	
+2.592912E-06	3	0	
+3.665118E-06	3	8	
+1.353852E-06	3	0	
+1.546440E-07	1	0	
+1.540620E-07	1	0	
+1.571820E-07	1	0	
+1.612980E-07	1	0	
+1.652520E-07	1	0	
+1.537320E-07	1	0	
+1.550700E-07	1	0	
+1.567860E-07	1	0	
+1.603440E-07	1	0	
+1.566720E-07	1	0	
+1.529940E-07	1	0	
+1.643280E-07	1	0	
+1.569180E-07	1	0	
+1.564200E-07	1	0	
+1.604700E-07	1	0	
+1.604940E-07	1	0	
+1.599060E-07	1	0	
+1.597260E-07	1	0	
+1.506960E-07	1	0	
+1.517820E-07	1	0	
+1.490820E-07	1	0	
+1.515240E-07	1	0	
+1.563840E-07	1	0	
+1.577580E-07	1	0	
+1.541580E-07	1	0	
+1.580160E-07	1	0	
+1.565700E-07	1	0	
-2.326470E-06	4	0	
-3.449904E-06	4	8	
