start date: 	2023-08-11
start time: 	16.42.18
stop date: 	2023-08-11
stop time: 	17.03.27
com rel. humid (%):	33.6
com temp (°C):	29.01
cn temp (°C):	31.12
nv temp (°C):	35.31
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1206
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_006_1642.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_006_1642_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	26.603411417
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.017620E-07	1	0	
+1.932960E-07	1	0	
+2.065800E-07	1	0	
+1.916340E-07	1	0	
+1.936500E-07	1	0	
+1.863600E-07	1	0	
+1.864740E-07	1	0	
+1.896900E-07	1	0	
+1.973280E-07	1	0	
+1.970580E-07	1	0	
+1.872720E-07	1	0	
+1.878960E-07	1	0	
+1.962120E-07	1	0	
+1.872180E-07	1	0	
+1.901400E-07	1	0	
+1.863000E-07	1	0	
+1.951680E-07	1	0	
+1.825680E-07	1	0	
+1.936920E-07	1	0	
+1.963200E-07	1	0	
+1.681860E-07	1	0	
+1.874520E-07	1	0	
+1.791240E-07	1	0	
+1.905900E-07	1	0	
+1.773780E-07	1	0	
+1.847040E-07	1	0	
+1.903320E-07	1	0	
+1.766220E-07	1	0	
-2.463402E-06	4	0	
-3.615906E-06	4	8	
-1.131168E-06	4	0	
+1.677780E-07	2	0	
+1.761300E-07	2	0	
+1.761180E-07	2	0	
+1.904700E-07	2	0	
+1.860180E-07	2	0	
+1.834020E-07	2	0	
+1.847700E-07	2	0	
+1.905540E-07	2	0	
+1.871340E-07	2	0	
+1.984920E-07	2	0	
+1.916040E-07	2	0	
+1.944120E-07	2	0	
+1.966920E-07	2	0	
+1.909920E-07	2	0	
+2.020380E-07	2	0	
+1.938780E-07	2	0	
+1.998060E-07	2	0	
+1.979940E-07	2	0	
+1.926120E-07	2	0	
+1.995360E-07	2	0	
+1.940580E-07	2	0	
+1.958040E-07	2	0	
+1.840980E-07	2	0	
+1.885680E-07	2	0	
+1.927920E-07	2	0	
+1.920780E-07	2	0	
+1.913700E-07	2	0	
+2.687052E-06	3	0	
+3.665874E-06	3	8	
+1.456128E-06	3	0	
+2.036280E-07	1	0	
+2.143260E-07	1	0	
+2.001660E-07	1	0	
+1.971420E-07	1	0	
+1.938000E-07	1	0	
+1.984920E-07	1	0	
+1.929600E-07	1	0	
+1.905420E-07	1	0	
+2.020560E-07	1	0	
+2.044200E-07	1	0	
+1.921920E-07	1	0	
+1.864380E-07	1	0	
+1.843080E-07	1	0	
+1.895100E-07	1	0	
+1.903140E-07	1	0	
+1.852620E-07	1	0	
+1.911360E-07	1	0	
+1.813620E-07	1	0	
+1.900920E-07	1	0	
+1.975800E-07	1	0	
+1.933440E-07	1	0	
+1.878900E-07	1	0	
+1.895640E-07	1	0	
+1.908360E-07	1	0	
+1.937580E-07	1	0	
+1.925460E-07	1	0	
+1.982100E-07	1	0	
-2.462976E-06	4	0	
-3.615750E-06	4	8	
-1.120500E-06	4	0	
+1.799280E-07	2	0	
+1.875180E-07	2	0	
+1.866660E-07	2	0	
+1.848660E-07	2	0	
+1.915380E-07	2	0	
+1.955580E-07	2	0	
+1.971720E-07	2	0	
+1.857120E-07	2	0	
+1.932120E-07	2	0	
+1.979160E-07	2	0	
+1.954380E-07	2	0	
+1.869960E-07	2	0	
+1.914600E-07	2	0	
+1.827780E-07	2	0	
+2.060820E-07	2	0	
+1.944180E-07	2	0	
+1.985760E-07	2	0	
