start date: 	2023-08-11
start time: 	14.35.13
stop date: 	2023-08-11
stop time: 	14.56.22
com rel. humid (%):	33.5
com temp (°C):	29.01
cn temp (°C):	31.00
nv temp (°C):	35.50
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_002_1435.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_002_1435_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.459551554
delta (I2*R2) (V): 	2.000061037
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.112280E-07	1	0	
+1.087080E-07	1	0	
+1.106100E-07	1	0	
+1.099200E-07	1	0	
+1.164840E-07	1	0	
+1.130940E-07	1	0	
+1.101300E-07	1	0	
+1.067400E-07	1	0	
+1.121220E-07	1	0	
+1.092060E-07	1	0	
+1.088760E-07	1	0	
+1.129740E-07	1	0	
+1.118340E-07	1	0	
+1.017780E-07	1	0	
+1.182480E-07	1	0	
+1.239780E-07	1	0	
+1.115220E-07	1	0	
+1.137540E-07	1	0	
+1.071240E-07	1	0	
+1.111800E-07	1	0	
+1.189380E-07	1	0	
+1.125360E-07	1	0	
+1.121940E-07	1	0	
+1.055820E-07	1	0	
+1.097100E-07	1	0	
+1.108140E-07	1	0	
+1.192020E-07	1	0	
+1.220640E-07	1	0	
-2.500752E-06	4	0	
-3.616080E-06	4	8	
-1.167612E-06	4	0	
+1.188000E-07	2	0	
+1.239660E-07	2	0	
+1.176360E-07	2	0	
+1.256640E-07	2	0	
+1.185360E-07	2	0	
+1.290420E-07	2	0	
+1.152180E-07	2	0	
+1.271100E-07	2	0	
+1.216800E-07	2	0	
+1.233720E-07	2	0	
+1.318380E-07	2	0	
+1.234920E-07	2	0	
+1.227420E-07	2	0	
+1.254000E-07	2	0	
+1.251120E-07	2	0	
+1.312800E-07	2	0	
+1.393620E-07	2	0	
+1.377660E-07	2	0	
+1.379580E-07	2	0	
+1.430880E-07	2	0	
+1.359240E-07	2	0	
+1.365780E-07	2	0	
+1.436040E-07	2	0	
+1.452840E-07	2	0	
+1.395540E-07	2	0	
+1.396740E-07	2	0	
+1.485540E-07	2	0	
+2.656962E-06	3	0	
+3.665796E-06	3	8	
+1.406784E-06	3	0	
+1.556940E-07	1	0	
+1.441740E-07	1	0	
+1.434120E-07	1	0	
+1.433220E-07	1	0	
+1.295940E-07	1	0	
+1.438440E-07	1	0	
+1.410420E-07	1	0	
+1.467300E-07	1	0	
+1.401180E-07	1	0	
+1.404000E-07	1	0	
+1.391640E-07	1	0	
+1.417260E-07	1	0	
+1.444020E-07	1	0	
+1.520400E-07	1	0	
+1.330740E-07	1	0	
+1.389180E-07	1	0	
+1.284660E-07	1	0	
+1.459560E-07	1	0	
+1.314360E-07	1	0	
+1.333140E-07	1	0	
+1.410960E-07	1	0	
+1.371780E-07	1	0	
+1.299960E-07	1	0	
+1.245000E-07	1	0	
+1.280460E-07	1	0	
+1.319880E-07	1	0	
+1.289460E-07	1	0	
-2.488086E-06	4	0	
-3.616032E-06	4	8	
-1.164618E-06	4	0	
+1.233600E-07	2	0	
+1.283460E-07	2	0	
+1.222440E-07	2	0	
+1.252260E-07	2	0	
+1.311960E-07	2	0	
+1.330980E-07	2	0	
+1.172880E-07	2	0	
+1.270980E-07	2	0	
+1.313820E-07	2	0	
+1.294020E-07	2	0	
+1.280280E-07	2	0	
+1.358040E-07	2	0	
+1.298580E-07	2	0	
+1.465800E-07	2	0	
+1.284960E-07	2	0	
+1.219860E-07	2	0	
+1.290900E-07	2	0	
+1.316340E-07	2	0	
+1.396440E-07	2	0	
+1.271100E-07	2	0	
+1.187880E-07	2	0	
+1.281960E-07	2	0	
+1.272960E-07	2	0	
+1.323480E-07	2	0	
+1.292820E-07	2	0	
+1.267980E-07	2	0	
+1.334940E-07	2	0	
+2.658882E-06	3	0	
+3.665796E-06	3	8	
+1.394826E-06	3	0	
+1.414020E-07	1	0	
+1.395000E-07	1	0	
+1.290660E-07	1	0	
+1.365180E-07	1	0	
+1.494780E-07	1	0	
+1.210740E-07	1	0	
+1.215420E-07	1	0	
+1.347600E-07	1	0	
+1.351740E-07	1	0	
+1.346040E-07	1	0	
+1.239120E-07	1	0	
+1.402980E-07	1	0	
+1.343280E-07	1	0	
+1.260060E-07	1	0	
+1.208100E-07	1	0	
+1.409040E-07	1	0	
+1.235820E-07	1	0	
+1.350720E-07	1	0	
+1.220460E-07	1	0	
+1.266960E-07	1	0	
+1.341480E-07	1	0	
+1.257180E-07	1	0	
+1.282680E-07	1	0	
+1.274160E-07	1	0	
+1.199340E-07	1	0	
+1.309620E-07	1	0	
+1.325640E-07	1	0	
-2.488038E-06	4	0	
-3.616068E-06	4	8	
-1.168830E-06	4	0	
+1.248840E-07	2	0	
+1.263420E-07	2	0	
+1.187460E-07	2	0	
+1.107180E-07	2	0	
+1.117260E-07	2	0	
+1.126020E-07	2	0	
+1.260660E-07	2	0	
+1.184040E-07	2	0	
+1.236480E-07	2	0	
+1.320480E-07	2	0	
+1.311780E-07	2	0	
+1.300020E-07	2	0	
+1.373400E-07	2	0	
+1.321080E-07	2	0	
+1.245000E-07	2	0	
+1.237620E-07	2	0	
+1.218360E-07	2	0	
+1.338600E-07	2	0	
+1.209900E-07	2	0	
+1.187880E-07	2	0	
+1.318920E-07	2	0	
+1.111140E-07	2	0	
+1.129500E-07	2	0	
+1.205760E-07	2	0	
+1.236600E-07	2	0	
+1.136760E-07	2	0	
+1.141020E-07	2	0	
+2.646174E-06	3	0	
+3.665772E-06	3	8	
+1.390362E-06	3	0	
+1.240140E-07	1	0	
+1.130100E-07	1	0	
+1.138500E-07	1	0	
+1.060800E-07	1	0	
+1.120140E-07	1	0	
+1.036440E-07	1	0	
+1.107240E-07	1	0	
+1.076880E-07	1	0	
+1.136460E-07	1	0	
+1.217280E-07	1	0	
+1.173060E-07	1	0	
+1.102560E-07	1	0	
+9.727200E-08	1	0	
+1.091880E-07	1	0	
+1.195620E-07	1	0	
+1.043760E-07	1	0	
+1.152060E-07	1	0	
+1.106640E-07	1	0	
+1.091640E-07	1	0	
+1.069980E-07	1	0	
+1.083960E-07	1	0	
+1.060920E-07	1	0	
+1.067700E-07	1	0	
+1.184040E-07	1	0	
+1.206720E-07	1	0	
+1.122720E-07	1	0	
+1.080420E-07	1	0	
-2.495910E-06	4	0	
-3.616152E-06	4	8	
-1.187958E-06	4	0	
+9.670200E-08	2	0	
+1.121700E-07	2	0	
+1.097580E-07	2	0	
+9.671400E-08	2	0	
+1.030200E-07	2	0	
+9.971400E-08	2	0	
+1.113180E-07	2	0	
+9.832200E-08	2	0	
+1.083660E-07	2	0	
+1.038060E-07	2	0	
+1.003320E-07	2	0	
+1.067040E-07	2	0	
+1.029480E-07	2	0	
+1.155960E-07	2	0	
+1.097820E-07	2	0	
+1.145100E-07	2	0	
+1.079820E-07	2	0	
+1.036560E-07	2	0	
+1.077300E-07	2	0	
+1.084980E-07	2	0	
+1.117680E-07	2	0	
+1.088880E-07	2	0	
+1.084200E-07	2	0	
+1.122840E-07	2	0	
+1.133040E-07	2	0	
+1.294020E-07	2	0	
+1.237680E-07	2	0	
+2.658012E-06	3	0	
+3.665790E-06	3	8	
+1.403712E-06	3	0	
+1.406040E-07	1	0	
+1.435140E-07	1	0	
+1.311600E-07	1	0	
+1.296420E-07	1	0	
+1.371060E-07	1	0	
+1.432140E-07	1	0	
+1.368120E-07	1	0	
+1.304820E-07	1	0	
+1.357440E-07	1	0	
+1.293660E-07	1	0	
+1.208880E-07	1	0	
+1.141980E-07	1	0	
+1.182780E-07	1	0	
+1.182300E-07	1	0	
+1.226460E-07	1	0	
+1.182240E-07	1	0	
+1.194660E-07	1	0	
+1.110960E-07	1	0	
+1.144260E-07	1	0	
+1.171080E-07	1	0	
+1.212660E-07	1	0	
+1.177140E-07	1	0	
+1.208040E-07	1	0	
+1.222860E-07	1	0	
+1.183920E-07	1	0	
+1.169820E-07	1	0	
+1.231200E-07	1	0	
-2.490162E-06	4	0	
-3.616104E-06	4	8	
-1.174350E-06	4	0	
+1.232460E-07	2	0	
+1.143780E-07	2	0	
+1.136940E-07	2	0	
+1.087860E-07	2	0	
+1.134420E-07	2	0	
+1.154160E-07	2	0	
+1.199460E-07	2	0	
+1.206480E-07	2	0	
+1.247460E-07	2	0	
+1.324080E-07	2	0	
+1.188240E-07	2	0	
+1.232700E-07	2	0	
+1.104000E-07	2	0	
+1.234020E-07	2	0	
+1.282680E-07	2	0	
+1.131720E-07	2	0	
+1.126920E-07	2	0	
+1.216440E-07	2	0	
+1.287420E-07	2	0	
+1.173420E-07	2	0	
+1.201380E-07	2	0	
+1.143840E-07	2	0	
+1.160100E-07	2	0	
+1.364700E-07	2	0	
+1.302840E-07	2	0	
+1.254120E-07	2	0	
+1.228320E-07	2	0	
+2.649126E-06	3	0	
+3.665790E-06	3	8	
+1.388880E-06	3	0	
+1.361940E-07	1	0	
+1.238520E-07	1	0	
+1.254900E-07	1	0	
+1.260720E-07	1	0	
+1.385340E-07	1	0	
+1.173420E-07	1	0	
+1.201080E-07	1	0	
+1.213980E-07	1	0	
+1.219620E-07	1	0	
+1.354920E-07	1	0	
+1.344480E-07	1	0	
+1.263360E-07	1	0	
+1.184640E-07	1	0	
+1.142520E-07	1	0	
+1.397040E-07	1	0	
+1.228860E-07	1	0	
+1.371780E-07	1	0	
+1.460640E-07	1	0	
+1.325220E-07	1	0	
+1.424880E-07	1	0	
+1.250400E-07	1	0	
+1.394400E-07	1	0	
+1.353360E-07	1	0	
+1.320480E-07	1	0	
+1.338780E-07	1	0	
+1.392840E-07	1	0	
+1.458180E-07	1	0	
-2.483304E-06	4	0	
-3.616086E-06	4	8	
-1.161516E-06	4	0	
+1.357860E-07	2	0	
+1.293180E-07	2	0	
+1.315800E-07	2	0	
+1.402200E-07	2	0	
+1.430160E-07	2	0	
