start date: 	2023-08-11
start time: 	20.07.52
stop date: 	2023-08-11
stop time: 	20.29.00
com rel. humid (%):	33.5
com temp (°C):	29.04
cn temp (°C):	31.09
nv temp (°C):	35.22
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_012_2007.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_012_2007_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.70172342
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.819800E-07	1	0	
+1.714620E-07	1	0	
+1.748520E-07	1	0	
+1.775400E-07	1	0	
+1.795620E-07	1	0	
+1.622400E-07	1	0	
+1.757940E-07	1	0	
+1.734480E-07	1	0	
+1.831800E-07	1	0	
+1.722540E-07	1	0	
+1.734060E-07	1	0	
+1.762920E-07	1	0	
+1.674240E-07	1	0	
+1.818540E-07	1	0	
+1.821660E-07	1	0	
+1.783860E-07	1	0	
+1.898880E-07	1	0	
+1.727460E-07	1	0	
+1.819860E-07	1	0	
+1.907940E-07	1	0	
+1.922820E-07	1	0	
+1.860300E-07	1	0	
+1.830060E-07	1	0	
+1.706520E-07	1	0	
+1.835640E-07	1	0	
+1.879920E-07	1	0	
+1.794840E-07	1	0	
+1.887300E-07	1	0	
-1.179504E-06	4	0	
-1.802154E-06	4	0	
-4.812780E-07	4	0	
+1.874640E-07	2	0	
+1.862340E-07	2	0	
+1.856340E-07	2	0	
+1.771680E-07	2	0	
+2.003220E-07	2	0	
+1.858440E-07	2	0	
+1.795980E-07	2	0	
+1.886820E-07	2	0	
+1.964520E-07	2	0	
+1.822380E-07	2	0	
+1.979760E-07	2	0	
+1.957500E-07	2	0	
+1.942140E-07	2	0	
+2.090460E-07	2	0	
+2.011320E-07	2	0	
+2.063760E-07	2	0	
+2.068980E-07	2	0	
+2.034120E-07	2	0	
+1.922340E-07	2	0	
+2.029980E-07	2	0	
+2.012340E-07	2	0	
+1.993920E-07	2	0	
+2.018820E-07	2	0	
+1.889520E-07	2	0	
+2.038260E-07	2	0	
+1.969500E-07	2	0	
+2.017080E-07	2	0	
+1.574124E-06	3	0	
+2.200824E-06	3	0	
+8.646480E-07	3	0	
+2.129100E-07	1	0	
