start date: 	2023-08-11
start time: 	15.05.56
stop date: 	2023-08-11
stop time: 	15.27.05
com rel. humid (%):	33.5
com temp (°C):	29.00
cn temp (°C):	31.19
nv temp (°C):	35.31
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_003_1505.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_003_1505_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.459551554
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+1.419960E-07	1	0	
+1.287840E-07	1	0	
+1.270680E-07	1	0	
+1.386960E-07	1	0	
+1.365000E-07	1	0	
+1.338660E-07	1	0	
+1.258380E-07	1	0	
+1.397760E-07	1	0	
+1.231860E-07	1	0	
+1.278120E-07	1	0	
+1.304940E-07	1	0	
+1.271580E-07	1	0	
+1.350780E-07	1	0	
+1.360740E-07	1	0	
+1.305240E-07	1	0	
+1.355340E-07	1	0	
+1.343100E-07	1	0	
+1.261320E-07	1	0	
+1.332660E-07	1	0	
+1.322940E-07	1	0	
+1.279560E-07	1	0	
+1.221060E-07	1	0	
+1.229100E-07	1	0	
+1.262700E-07	1	0	
+1.300800E-07	1	0	
+1.375020E-07	1	0	
+1.261320E-07	1	0	
+1.291080E-07	1	0	
-1.228764E-06	4	0	
-1.834014E-06	4	0	
-5.172420E-07	4	0	
+1.425240E-07	2	0	
+1.275180E-07	2	0	
+1.321140E-07	2	0	
+1.255500E-07	2	0	
+1.313880E-07	2	0	
+1.355760E-07	2	0	
+1.274880E-07	2	0	
+1.351680E-07	2	0	
+1.245540E-07	2	0	
+1.489740E-07	2	0	
+1.403220E-07	2	0	
+1.381680E-07	2	0	
+1.302060E-07	2	0	
+1.351500E-07	2	0	
+1.399560E-07	2	0	
+1.470360E-07	2	0	
+1.433940E-07	2	0	
+1.369980E-07	2	0	
+1.232160E-07	2	0	
+1.326000E-07	2	0	
+1.356960E-07	2	0	
+1.300860E-07	2	0	
+1.269180E-07	2	0	
+1.271040E-07	2	0	
+1.384320E-07	2	0	
+1.261620E-07	2	0	
+1.286640E-07	2	0	
+1.489944E-06	3	0	
+2.123232E-06	3	0	
+7.952700E-07	3	0	
+1.330800E-07	1	0	
+1.384860E-07	1	0	
+1.320240E-07	1	0	
+1.246140E-07	1	0	
+1.299720E-07	1	0	
+1.200780E-07	1	0	
+1.342200E-07	1	0	
+1.303260E-07	1	0	
+1.224900E-07	1	0	
+1.240020E-07	1	0	
+1.284180E-07	1	0	
+1.338900E-07	1	0	
+1.207320E-07	1	0	
+1.337520E-07	1	0	
+1.321140E-07	1	0	
+1.234140E-07	1	0	
+1.375800E-07	1	0	
+1.282260E-07	1	0	
+1.323180E-07	1	0	
+1.323480E-07	1	0	
+1.262280E-07	1	0	
+1.311000E-07	1	0	
+1.330260E-07	1	0	
+1.349100E-07	1	0	
+1.302180E-07	1	0	
+1.251060E-07	1	0	
+1.359360E-07	1	0	
-1.232136E-06	4	0	
-1.827762E-06	4	0	
-5.305200E-07	4	0	
+1.295640E-07	2	0	
+1.391220E-07	2	0	
+1.503120E-07	2	0	
+1.338840E-07	2	0	
+1.287240E-07	2	0	
+1.312500E-07	2	0	
+1.294440E-07	2	0	
+1.277100E-07	2	0	
+1.396980E-07	2	0	
+1.457940E-07	2	0	
+1.351980E-07	2	0	
+1.320360E-07	2	0	
+1.350840E-07	2	0	
+1.402200E-07	2	0	
+1.322880E-07	2	0	
+1.383360E-07	2	0	
+1.447140E-07	2	0	
+1.351260E-07	2	0	
+1.430880E-07	2	0	
+1.321140E-07	2	0	
+1.472040E-07	2	0	
+1.320720E-07	2	0	
+1.347360E-07	2	0	
+1.369980E-07	2	0	
+1.378920E-07	2	0	
+1.290960E-07	2	0	
+1.233660E-07	2	0	
+1.501434E-06	3	0	
+2.128932E-06	3	0	
+8.080020E-07	3	0	
+1.404960E-07	1	0	
+1.422060E-07	1	0	
+1.322220E-07	1	0	
+1.456800E-07	1	0	
+1.534380E-07	1	0	
+1.507500E-07	1	0	
+1.464540E-07	1	0	
+1.369980E-07	1	0	
+1.345320E-07	1	0	
+1.366020E-07	1	0	
+1.377720E-07	1	0	
+1.460340E-07	1	0	
+1.417800E-07	1	0	
+1.351380E-07	1	0	
+1.362960E-07	1	0	
+1.491120E-07	1	0	
+1.436400E-07	1	0	
+1.538280E-07	1	0	
+1.384080E-07	1	0	
+1.343640E-07	1	0	
+1.302480E-07	1	0	
+1.362420E-07	1	0	
+1.358520E-07	1	0	
+1.451040E-07	1	0	
+1.517640E-07	1	0	
+1.389300E-07	1	0	
+1.476540E-07	1	0	
-1.213662E-06	4	0	
-1.836180E-06	4	0	
-5.304960E-07	4	0	
+1.356420E-07	2	0	
+1.540320E-07	2	0	
+1.479360E-07	2	0	
+1.384980E-07	2	0	
+1.351680E-07	2	0	
+1.325160E-07	2	0	
+1.425780E-07	2	0	
+1.414500E-07	2	0	
+1.472580E-07	2	0	
+1.438260E-07	2	0	
+1.394340E-07	2	0	
+1.493640E-07	2	0	
