start date: 	2023-08-11
start time: 	19.29.55
stop date: 	2023-08-11
stop time: 	19.51.05
com rel. humid (%):	33.5
com temp (°C):	29.06
cn temp (°C):	31.00
nv temp (°C):	35.19
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Yel, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_011_1929.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-11_CCC\230811_011_1929_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-23.254107218
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.057340E-07	1	0	
+2.006640E-07	1	0	
+2.133420E-07	1	0	
+2.147280E-07	1	0	
+2.232060E-07	1	0	
+2.069160E-07	1	0	
+2.116320E-07	1	0	
+2.115720E-07	1	0	
+2.046000E-07	1	0	
+2.001720E-07	1	0	
+2.067000E-07	1	0	
+2.028000E-07	1	0	
+2.067540E-07	1	0	
+2.128620E-07	1	0	
+2.082900E-07	1	0	
+2.101320E-07	1	0	
+2.020020E-07	1	0	
+2.111700E-07	1	0	
+2.088900E-07	1	0	
+2.033700E-07	1	0	
+2.064720E-07	1	0	
+2.064900E-07	1	0	
+2.138700E-07	1	0	
+2.136780E-07	1	0	
+2.072160E-07	1	0	
+2.211900E-07	1	0	
+2.102280E-07	1	0	
+2.188200E-07	1	0	
-1.131312E-06	4	0	
-1.754154E-06	4	0	
-4.443120E-07	4	0	
+2.058000E-07	2	0	
+2.083320E-07	2	0	
+2.194740E-07	2	0	
+2.083620E-07	2	0	
+2.061180E-07	2	0	
+2.279700E-07	2	0	
+2.106000E-07	2	0	
+2.199300E-07	2	0	
+2.281920E-07	2	0	
+2.088540E-07	2	0	
+2.094000E-07	2	0	
+2.182080E-07	2	0	
+2.236920E-07	2	0	
+2.282340E-07	2	0	
+2.313120E-07	2	0	
+2.206980E-07	2	0	
+2.228580E-07	2	0	
+2.250000E-07	2	0	
+2.236140E-07	2	0	
+2.238840E-07	2	0	
+2.298000E-07	2	0	
+2.239860E-07	2	0	
+2.218740E-07	2	0	
+2.227320E-07	2	0	
+2.282040E-07	2	0	
+2.231460E-07	2	0	
+2.283480E-07	2	0	
+1.579272E-06	3	0	
+2.214264E-06	3	0	
+8.787960E-07	3	0	
+2.240640E-07	1	0	
+2.270580E-07	1	0	
+2.294760E-07	1	0	
+2.293920E-07	1	0	
+2.292780E-07	1	0	
+2.134320E-07	1	0	
+2.301060E-07	1	0	
+2.334180E-07	1	0	
+2.209980E-07	1	0	
+2.287980E-07	1	0	
+2.354040E-07	1	0	
+2.269560E-07	1	0	
+2.192040E-07	1	0	
+2.248620E-07	1	0	
+2.323500E-07	1	0	
+2.175180E-07	1	0	
+2.254080E-07	1	0	
+2.184420E-07	1	0	
+2.282400E-07	1	0	
+2.227320E-07	1	0	
+2.320800E-07	1	0	
+2.313840E-07	1	0	
+2.332920E-07	1	0	
+2.278140E-07	1	0	
+2.287260E-07	1	0	
+2.282040E-07	1	0	
