f (Hz)	psd [BVD]
0.0018541666666666665	3.9441949486011697e-16
0.001875	2.9293139281640137e-16
0.0018958333333333334	3.946050053618403e-17
0.0019166666666666666	2.1306972841663742e-17
0.0019375	1.0215171392247639e-16
0.001958333333333333	2.0571432260514735e-16
0.0019791666666666664	1.2221636125577679e-16
0.002	2.0047860919774968e-17
0.0020208333333333332	3.5317938504183153e-17
0.0020416666666666665	7.518815993669985e-17
0.0020625	7.4050373190489e-17
0.0020833333333333333	2.1259073581179067e-17
0.0021041666666666665	6.748861482025477e-17
0.0021249999999999997	9.251812326039963e-17
0.0021458333333333334	6.997714867645919e-18
0.0021666666666666666	4.680933478057308e-17
0.0021874999999999998	1.2953415509175224e-16
0.0022083333333333334	8.734930247258911e-17
0.0022291666666666666	5.829817437211842e-17
0.00225	1.9884390079164436e-16
0.0022708333333333335	1.986689869854224e-16
0.0022916666666666667	1.1658732770647295e-16
0.0023125	1.9682255450790183e-16
0.002333333333333333	8.724928921555604e-17
0.0023541666666666667	7.010033843768449e-17
0.002375	6.096942252848396e-17
0.002395833333333333	1.2501826661253538e-16
0.002416666666666667	9.827891817641018e-17
0.0024375	5.131497455590505e-18
0.002458333333333333	2.6218452301656035e-16
0.0024791666666666664	3.0036714099612e-16
0.0025	9.340764923312647e-17
0.0025208333333333333	2.768556362302846e-17
0.0025416666666666665	8.844623433061106e-17
0.0025625	3.168845822515271e-17
0.0025833333333333333	4.518071652538958e-18
0.0026041666666666665	1.0421687941113572e-17
0.0026249999999999997	6.743173311931289e-18
0.0026458333333333334	5.511288249215728e-17
0.0026666666666666666	3.0118561608767127e-17
0.0026875	7.1129039993575975e-19
0.0027083333333333334	1.2526732574716453e-16
0.0027291666666666666	1.640742328559908e-16
0.00275	1.7345283153775538e-17
0.002770833333333333	2.97718969212552e-18
0.0027916666666666667	2.220405978011811e-17
0.0028125	4.5002054331079766e-17
0.002833333333333333	3.993146445827479e-17
0.0028541666666666667	1.3712269597909413e-16
0.002875	1.6947301904273003e-16
0.002895833333333333	9.013944398990525e-17
0.0029166666666666664	2.978750986795603e-17
0.0029375	6.466572827629274e-17
0.002958333333333333	1.0439721999068143e-16
0.0029791666666666664	4.0303329972956124e-17
0.003	6.262333914964547e-17
0.0030208333333333333	1.1944096974370483e-16
0.0030416666666666665	7.055255347510272e-17
0.0030624999999999997	5.926909613689167e-17
0.0030833333333333333	5.461591556827095e-17
0.0031041666666666665	1.0720505956889387e-16
0.0031249999999999997	2.055370681135339e-16
0.0031458333333333334	1.7441866363077593e-17
0.0031666666666666666	1.2809014918662386e-16
0.0031875	3.154136211629056e-16
0.0032083333333333334	1.3677332504430383e-16
0.0032291666666666666	4.830013766227609e-17
0.00325	1.0317383993893735e-16
0.003270833333333333	3.012521256448878e-17
0.0032916666666666667	2.0951815000447845e-17
0.0033125	1.3320495057794291e-16
0.003333333333333333	8.855144102830302e-18
0.0033541666666666668	1.0152874931195902e-16
0.003375	2.7449137241787386e-16
0.003395833333333333	2.7723848514406007e-16
0.0034166666666666664	1.848957868144004e-16
0.0034375	2.198853939010914e-17
0.0034583333333333332	5.380855469483081e-18
0.0034791666666666664	1.0020484010768142e-17
0.0035	1.094323260307307e-17
0.0035208333333333333	1.4915875353177679e-16
0.0035416666666666665	6.542596262742233e-17
0.0035624999999999997	2.912946516796803e-17
0.0035833333333333333	6.148216091963953e-17
0.0036041666666666665	3.292811293938828e-16
0.0036249999999999998	4.3101703703319924e-16
0.0036458333333333334	1.4717460469659905e-17
0.0036666666666666666	2.739641673475443e-16
0.0036875	3.981728130764767e-16
0.003708333333333333	1.4091438066930897e-16
0.0037291666666666667	2.390985029800517e-16
0.00375	1.1027060233712794e-16
0.003770833333333333	4.320242131934384e-17
0.0037916666666666667	1.8295903375236082e-17
0.0038125	1.0470525531135733e-16
0.003833333333333333	4.96231568208539e-18
0.0038541666666666663	1.7807030485196312e-17
0.003875	1.2548849361667735e-16
0.003895833333333333	1.9194664349277726e-16
0.003916666666666666	1.228119241385414e-16
0.0039375	1.212690315839588e-16
0.003958333333333333	1.0081843645619313e-16
0.0039791666666666664	2.947087215243779e-17
0.004	5.523448245609117e-17
0.004020833333333333	1.4439924490405652e-16
0.0040416666666666665	2.7136355799729934e-17
0.0040625	1.2161544466272255e-17
0.004083333333333333	7.912183011895216e-17
0.0041041666666666666	1.7267296601085915e-16
0.004125	2.0355391830771821e-16
0.004145833333333333	7.372024798983157e-17
0.004166666666666667	1.824272093023975e-17
0.0041875	1.4087578819306107e-16
0.004208333333333333	2.96409150919273e-16
0.004229166666666667	6.804195278404752e-17
0.0042499999999999994	7.24872962167057e-17
0.004270833333333333	2.0261700869708964e-16
0.004291666666666667	3.0074517176641195e-17
0.0043124999999999995	4.101302844593716e-17
0.004333333333333333	8.94181349765226e-17
0.004354166666666667	4.20644932305156e-17
0.0043749999999999995	6.777177695646006e-17
0.004395833333333333	2.077220741802274e-16
0.004416666666666667	8.609747082115594e-17
0.0044375	2.1307399438521784e-17
0.004458333333333333	3.911265509360491e-17
0.004479166666666667	6.20262184733526e-17
0.0045	3.4082474887276854e-18
0.004520833333333333	3.380412202587871e-17
0.004541666666666667	1.436436229649863e-16
0.0045625	2.4600506067375006e-16
0.004583333333333333	1.8973965969501712e-17
0.004604166666666666	3.4309956788326067e-18
0.004625	5.241573751064096e-17
0.004645833333333333	3.717715653729654e-16
0.004666666666666666	2.377213721491738e-16
0.0046875	4.8264513174624764e-17
0.0047083333333333335	2.5008658967725812e-18
0.004729166666666666	8.144287187106502e-17
0.00475	3.1567660137717435e-17
0.0047708333333333335	1.8185247776541725e-17
0.004791666666666666	4.4603156900568453e-17
0.0048125	1.5848793099822004e-16
0.004833333333333334	1.2190879311882843e-16
0.004854166666666666	3.065929940238687e-17
0.004875	7.225399297410285e-18
0.004895833333333333	1.3490469123796793e-17
0.004916666666666666	1.0376538046177756e-16
0.0049375	1.5338278341924604e-16
0.004958333333333333	6.799496864935937e-17
0.0049791666666666665	7.683517900130709e-17
0.005	4.27752256721105e-17
0.005020833333333333	1.1191831685431482e-16
0.0050416666666666665	1.1580639948269333e-16
0.0050625	9.370385675346421e-17
0.005083333333333333	3.402047459437228e-17
0.005104166666666667	1.665898478863811e-17
0.005125	8.70812696277127e-18
0.005145833333333333	1.9021470510440407e-17
0.005166666666666667	3.048602934430499e-17
0.005187499999999999	9.268183854233577e-17
0.005208333333333333	1.443743614969717e-17
0.005229166666666667	2.1085233510704062e-16
0.0052499999999999995	2.141706486060726e-16
0.005270833333333333	1.606168747371167e-16
0.005291666666666667	1.3342161254180826e-16
0.0053124999999999995	4.484752042414161e-18
0.005333333333333333	2.2489578655353897e-17
0.005354166666666667	1.9148442999377263e-17
0.005375	1.3757268744103344e-17
0.005395833333333333	5.1717486777532064e-17
0.005416666666666667	7.500902865552403e-17
0.0054375	2.7345664755663685e-17
0.005458333333333333	7.267657138004583e-17
0.005479166666666667	3.834399007968706e-16
0.0055	2.6057739498229265e-16
0.005520833333333333	1.0091217134853159e-17
0.005541666666666666	2.5773047754153093e-17
0.0055625	1.1502820302158497e-16
0.005583333333333333	7.3098904047908e-17
0.005604166666666666	4.5966931143571807e-17
0.005625	6.914613561821141e-17
0.005645833333333333	5.051321906103186e-17
0.005666666666666666	6.696495232400802e-17
0.0056875	5.450902575571179e-17
0.0057083333333333335	2.0304821163689655e-16
0.005729166666666666	1.871620541170488e-16
0.00575	4.905119502405402e-16
0.0057708333333333335	1.9428666378326097e-16
0.005791666666666666	1.2427929065250307e-16
0.0058125	1.9517321746023055e-16
0.005833333333333333	1.0293545684006547e-16
0.005854166666666666	4.4990660790273506e-17
0.005875	3.256530968200833e-17
0.005895833333333333	3.60751767108301e-17
0.005916666666666666	5.266827964833854e-18
0.0059375	3.484386208001363e-17
0.005958333333333333	1.910131259299126e-16
0.0059791666666666665	6.938748995617757e-17
0.006	7.730137479067698e-17
0.006020833333333333	1.288861552083313e-16
0.0060416666666666665	1.995982898818234e-17
0.0060625	6.803439134447126e-17
0.006083333333333333	1.0993307364167719e-17
0.006104166666666667	2.501198126051082e-17
0.006124999999999999	3.3647649065847026e-18
0.006145833333333333	1.9844949283594874e-17
0.006166666666666667	1.8375010868877558e-16
0.006187499999999999	3.135232007439381e-16
0.006208333333333333	2.1371883651976194e-16
0.006229166666666667	2.804828099525262e-16
0.0062499999999999995	2.1545631378075535e-16
0.006270833333333333	1.075157902966523e-16
0.006291666666666667	3.5299785547971995e-17
0.0063124999999999995	8.792622756569721e-17
0.006333333333333333	4.766773957375821e-17
0.006354166666666667	2.487051830946021e-17
0.006375	3.3317344856921036e-16
0.006395833333333333	1.58756859480266e-16
0.006416666666666667	2.3684183530770096e-17
0.0064375	6.724941099936972e-17
0.006458333333333333	6.693694476926486e-17
0.006479166666666666	1.5851302425112742e-17
0.0065	7.409211761209971e-17
0.006520833333333333	4.953584720895373e-17
0.006541666666666666	5.1128870376735225e-18
0.0065625	1.385092222985521e-17
0.006583333333333333	6.512454936349167e-17
0.006604166666666666	3.2272298784789663e-16
0.006625	3.090848256229009e-16
0.0066458333333333335	1.841268372072138e-16
0.006666666666666666	1.885437913945023e-16
0.0066875	2.636067278135927e-17
0.0067083333333333335	8.882835662232007e-18
0.006729166666666666	3.5776737927411434e-17
0.00675	7.993670408709144e-17
0.006770833333333333	2.8488831495697264e-17
0.006791666666666666	6.333684244742284e-17
0.0068125	2.455814748729784e-16
0.006833333333333333	4.0220090978481323e-16
0.006854166666666666	2.0785795412917323e-16
0.006875	9.000384052530797e-17
0.006895833333333333	1.260726194240353e-16
0.0069166666666666664	2.5188616737814693e-17
0.0069375	1.7571029970052867e-16
0.006958333333333333	8.125497265945698e-17
0.0069791666666666665	1.2599119547165605e-16
0.007	3.737876256483876e-16
0.007020833333333333	2.8636056246211346e-16
0.0070416666666666666	5.587277331361992e-17
0.007062499999999999	8.633169611327601e-17
0.007083333333333333	2.880405580237215e-16
0.007104166666666667	1.2324894029770602e-16
0.007124999999999999	2.2440006047950353e-17
0.007145833333333333	3.9748012827770836e-17
0.007166666666666667	3.9545610519833586e-17
0.0071874999999999994	5.485221671224444e-18
0.007208333333333333	3.919685437501342e-19
0.007229166666666667	1.5405812580512068e-17
0.0072499999999999995	6.326554950356297e-17
0.007270833333333333	8.707454069416566e-17
0.007291666666666667	6.345340053435644e-18
0.0073124999999999996	1.419941116713326e-17
0.007333333333333333	1.7102333012686698e-17
0.007354166666666667	7.468317385762901e-17
0.007375	3.484980036774453e-16
0.007395833333333333	2.1158234682976583e-16
0.007416666666666666	7.837902325293372e-17
0.0074375	1.255562903090191e-16
0.007458333333333333	2.2054347063917842e-16
0.007479166666666666	1.9010568226406457e-17
0.0075	2.9545710596880396e-17
0.007520833333333333	3.7364663346851744e-17
0.007541666666666666	2.2847351047596426e-17
0.0075625	2.7118578157248468e-17
0.007583333333333333	4.2344165129551616e-17
0.007604166666666666	4.804223056569652e-17
0.007625	3.906367045275993e-16
0.0076458333333333335	1.7036749429764223e-16
0.007666666666666666	2.7697557664049027e-18
0.0076875	1.0522937821877617e-16
0.007708333333333333	1.9392243381719868e-16
0.007729166666666666	2.2651456133509642e-17
0.00775	3.724044964126116e-17
0.007770833333333333	7.875964756349333e-17
0.007791666666666666	1.1623537472322727e-16
0.0078125	3.76818980678937e-17
0.007833333333333333	5.364405978074424e-17
0.007854166666666666	3.68838998051428e-16
0.007875	2.9122073887763857e-16
0.007895833333333333	3.6865027825878634e-17
0.007916666666666666	6.055419017063902e-17
0.0079375	2.3689455328478213e-17
0.007958333333333333	1.278535476152206e-16
0.007979166666666666	1.5049630068048168e-16
0.008	3.017692800095492e-17
0.008020833333333333	3.42097270500106e-17
0.008041666666666666	7.08355225525725e-18
0.0080625	1.4606496169808354e-16
0.008083333333333333	1.8206680930434846e-16
0.008104166666666666	1.0674556345789173e-16
0.008125	4.21131714199077e-17
0.008145833333333333	1.9568856703656539e-16
0.008166666666666666	2.263608819238434e-16
0.0081875	4.581317352807956e-16
0.008208333333333333	8.725028569514836e-17
0.008229166666666666	7.342219452681117e-17
0.00825	8.672483194565325e-17
0.008270833333333333	2.1754565970450244e-16
0.008291666666666666	2.0542277262629504e-16
0.0083125	9.496561213356863e-17
0.008333333333333333	4.8244089183438607e-17

f (Hz)	psd [BV I-]
0.0	9.158541130911342e-16
0.000625	2.71431653968184e-15
0.00125	1.3485449254753973e-15
0.001875	1.3104669948200515e-15
0.0025	8.683230362019382e-17
0.003125	3.5287369704564464e-16
0.00375	1.2652140213323564e-16
0.004375	1.9991565954561937e-17
0.005	6.18188806286531e-16
0.005625	4.987025124440354e-16
0.00625	1.0068478555296606e-16
0.006875	1.2780319788670567e-16
0.0075	4.049003279925532e-17
0.008125	1.4428724674665297e-16
0.00875	2.661962442580088e-16
0.009375	3.8825496621171494e-16
0.01	1.9799630068488375e-16
0.010625	5.4664256765000324e-17
0.01125	1.306349973625083e-16
0.011875	5.526412741017763e-16
0.0125	5.058446640344477e-16
0.013125	3.901683711543517e-16
0.01375	5.973842068446461e-16
0.014375	4.59856547572677e-16
0.015	1.9295504012392844e-16
0.015625	8.766848372659991e-17
0.01625	3.0730217999751463e-16
0.016875	2.1877062229338568e-16
0.0175	1.050541464822086e-16
0.018125	1.9324808097574002e-16
0.01875	7.679004780132206e-18
0.019375	1.1305460909637129e-16
0.02	8.694869601419827e-17
0.020625	8.100503315949212e-17
0.02125	1.3799434530459244e-16
0.021875000000000002	2.204666521100857e-16
0.0225	1.2301472099788584e-16
0.023125	2.663180450932384e-17
0.02375	6.506378182759105e-17
0.024375	1.4919888601390394e-17
0.025	8.840093079026466e-18
0.025625000000000002	2.5277662887471393e-17
0.02625	6.081616887662943e-17
0.026875	8.967880611614822e-17
0.0275	2.7199684905690697e-17
0.028125	6.436965178303015e-17
0.02875	2.259280607783578e-16
0.029375000000000002	2.024912160790238e-16
0.03	1.0111170675879095e-16
0.030625	2.4520091204707814e-17
0.03125	4.4427304400536623e-17
0.031875	5.905039687134363e-17
0.0325	1.574654907544893e-17
0.033125	1.6602429881020968e-16
0.03375	4.123521921012583e-16
0.034375	8.323785459388106e-17
0.035	1.8045073634164295e-17
0.035625000000000004	4.334422915696082e-17
0.03625	2.773928534703437e-16
0.036875	3.084124002885113e-16
0.0375	1.9007582542982182e-16
0.038125	7.380428690692699e-17
0.03875	6.863965489242476e-17
0.039375	1.5892302840525637e-16
0.04	1.0489652292049389e-16
0.040625	1.457992888469941e-16
0.04125	3.8604020304198607e-16
0.041875	1.9583412582457103e-16
0.0425	6.254796700435221e-17
0.043125000000000004	1.536324049332642e-16
0.043750000000000004	4.629190242006223e-17
0.044375	2.364603340202806e-17
0.045	1.5621369014741442e-16
0.045625	1.987948113015242e-16
0.04625	3.108465852112156e-17
0.046875	9.090620393957185e-17
0.0475	1.228715117802109e-17
0.048125	6.455684154350166e-17
0.04875	1.8518101476470586e-16
0.049375	3.5033790422626493e-17
0.05	1.5694266081497194e-18
0.050625	8.73957196588198e-17
0.051250000000000004	4.861281593017217e-17
0.051875000000000004	9.252796971541825e-17
0.0525	1.9317375878119327e-16
0.053125	4.974929228499602e-16
0.05375	1.0506106768785324e-15
0.054375	5.346508060844344e-16
0.055	3.281024746543183e-16
0.055625	4.008435804860836e-16
0.05625	2.7243132159865895e-16
0.056875	8.564309481857476e-17
0.0575	1.2305943785148984e-16
0.058125	6.097554798056288e-17
0.058750000000000004	4.4473571761457594e-17
0.059375000000000004	1.8694650003197448e-16
0.06	8.988304705738865e-17
0.060625	1.6089973475832118e-16
0.06125	1.2425239293470387e-17
0.061875	8.929709874984452e-17
0.0625	1.3893627423984102e-17
0.063125	6.19694754407316e-18
0.06375	3.663400093688708e-17
0.064375	7.999157497285338e-17
0.065	4.886019150653661e-17
0.065625	3.22019659037876e-17
0.06625	1.8565527539559716e-18
0.066875	4.229338629645838e-18
0.0675	2.165291729720024e-18
0.068125	1.8539532368726112e-17
0.06875	2.8950311491626006e-17
0.069375	1.7581570537888042e-17
0.07	9.428186594331058e-18
0.07062500000000001	4.7124690423789836e-18
0.07125000000000001	1.8767210697775686e-17
0.07187500000000001	1.8505327575279373e-17
0.0725	1.028579909459387e-17
0.073125	4.609185456208667e-17
0.07375	1.3857129192604131e-16
0.074375	5.495613461671019e-17
0.075	2.2981967110832607e-19
0.075625	1.3001704817707224e-17
0.07625	1.3171335649477773e-16
0.076875	1.7125952001116974e-16
0.0775	5.1005752387242745e-17
0.078125	4.78385104735611e-17
0.07875	1.0291073139282861e-16
0.079375	1.0044037720709472e-16
0.08	1.1482651571787084e-16
0.080625	6.4647223611745374e-18
0.08125	1.1290421923674564e-16
0.081875	1.3207334631068508e-16
0.0825	2.3655845455013104e-17
0.083125	2.5600823467161258e-17
0.08375	3.073444996567099e-17
0.084375	3.572371432636579e-18
0.085	3.3430814574621488e-18
0.085625	3.12070590693333e-18
0.08625000000000001	1.0943618047102183e-17
0.08687500000000001	1.224914729558998e-17
0.08750000000000001	1.790257635696669e-17
0.088125	5.774021635519775e-17
0.08875	1.9779478996062174e-17
0.089375	3.788987633117192e-18
0.09	1.0084032957607862e-17
0.090625	4.432642542548879e-17
0.09125	5.034578979519876e-17
0.091875	4.9653536375130955e-17
0.0925	7.391927834814298e-18
0.093125	1.4397306616082023e-17
0.09375	1.9575249217981257e-18
0.094375	5.9740540790313755e-18
0.095	6.02111660540508e-18
0.095625	5.568836555772926e-18
0.09625	1.7518659343816695e-17
0.096875	5.565114440744989e-17
0.0975	4.82679735609983e-17
0.098125	1.5042920505069945e-18
0.09875	1.7082269771843673e-17
0.099375	8.380206825045745e-18
0.1	9.106719919097272e-18
0.100625	1.5350699043770987e-17
0.10125	6.27610547204712e-18
0.10187500000000001	2.0360921118846312e-17
0.10250000000000001	1.440977194773512e-17
0.10312500000000001	1.742665310543339e-17
0.10375000000000001	3.590896814219253e-17
0.104375	6.576828637476127e-17
0.105	4.641432918503352e-17
0.105625	1.764890624810046e-17
0.10625	2.246867210607665e-18
0.106875	2.1832224544673546e-17
0.1075	1.9758424523196993e-17
0.108125	2.1135387615140897e-18
0.10875	2.561732927860681e-18
0.109375	4.811007131014078e-18
0.11	2.3630065804901315e-17
0.110625	5.222637307588396e-18
0.11125	3.565856019074307e-18
0.111875	1.5516089451343317e-17
0.1125	1.443381934401838e-17
0.113125	6.7343455061861515e-18
0.11375	1.89455708573689e-17
0.114375	1.005922007491308e-17
0.115	4.449784343645199e-19
0.115625	1.0949330740211323e-17
0.11625	4.742581065051644e-18
0.116875	6.495050499897888e-19
0.11750000000000001	2.655333264983942e-18
0.11812500000000001	5.087794976476633e-19
0.11875000000000001	1.2801450962957785e-17
0.11937500000000001	9.615634908969715e-18
0.12	7.126691500771077e-18
0.120625	2.0052632326171544e-18
0.12125	2.241094788456543e-17
0.121875	2.4560884683674548e-17
0.1225	1.1998312004452244e-17
0.123125	2.8258399793912215e-17
0.12375	3.5550841951223e-17
0.124375	2.4251161818540713e-17
0.125	1.3743741988398469e-17
0.12562500000000001	3.4482759660204992e-18
0.12625	1.7254827900600448e-17
0.12687500000000002	5.300740281286717e-18
0.1275	8.383783719290216e-18
0.128125	1.5928524929274122e-17
0.12875	8.09350424525468e-18
0.129375	2.774543549203751e-17
0.13	5.152618153743151e-17
0.130625	2.2779368892381644e-17
0.13125	9.34705249288582e-18
0.131875	5.3854106611937444e-18
0.1325	4.16886816236262e-18
0.133125	7.165148125438756e-18
0.13375	5.78640565074994e-19
0.134375	4.397069477241167e-18
0.135	5.6459550027734965e-18
0.135625	2.333676707400124e-18
0.13625	5.625717863685087e-18
0.136875	1.2986573453179398e-17
0.1375	5.805573071846881e-18
0.138125	1.8587500402378976e-19
0.13875	5.503715906110289e-18
0.139375	3.358396452554653e-17
0.14	3.0715676369592803e-17
0.140625	2.365522608998616e-19
0.14125000000000001	1.4540968163367094e-17
0.141875	6.930324033216517e-18
0.14250000000000002	5.476135548745163e-18
0.143125	2.211304000454786e-19
0.14375000000000002	5.812908401847117e-18
0.144375	1.5216001483642712e-17
0.145	1.1318055732371024e-17
0.145625	4.402103485461656e-18
0.14625	1.2701149822897602e-18
0.146875	1.8318680525394867e-17
0.1475	1.478446142353888e-17
0.148125	1.4345494168749117e-17
0.14875	2.0205548610052303e-17
0.149375	6.761605371553397e-18
0.15	2.790613871537918e-18
0.150625	1.2229710625217797e-17
0.15125	2.462825248560855e-17
0.151875	1.687976975775418e-17
0.1525	8.187614848484839e-18
0.153125	3.854909667387148e-17
0.15375	3.5607424290657694e-17
0.154375	8.810351088154644e-18
0.155	3.0241254138127008e-18
0.155625	1.0228457132502621e-18
0.15625	1.1942463943166948e-17
0.15687500000000001	5.669953657818845e-18
0.1575	1.891549711657978e-18
0.15812500000000002	6.1108797858587254e-18
0.15875	5.955119540876711e-18
0.15937500000000002	2.130212243835032e-18
0.16	2.127409796457576e-18
0.160625	4.97143289333163e-18
0.16125	1.8989737631554234e-17
0.161875	1.4015890386342155e-17
0.1625	6.600242724579598e-18
0.163125	1.1316073917313019e-17
0.16375	9.838458232075186e-18
0.164375	3.479210956323891e-18
0.165	3.2602276071242262e-18
0.165625	5.482080134747144e-18
0.16625	2.711878835407752e-18
0.166875	1.1624465780383228e-18
0.1675	2.3806028399159904e-18
0.168125	6.781153517584868e-18
0.16875	3.741009356076859e-18
0.169375	6.53389583169278e-18
0.17	3.3785744877689927e-19
0.170625	3.0325650280752123e-18
0.17125	4.1066754438657225e-19
0.171875	6.21107982116188e-18
0.17250000000000001	1.7264451545978062e-18
0.173125	1.0037654345907661e-17
0.17375000000000002	8.003486494279183e-18
0.174375	1.0304520991240131e-17
0.17500000000000002	5.768988796961439e-19
0.175625	1.0300239510451218e-18
0.17625	4.6943398387516936e-18
0.176875	2.844522506562483e-18
0.1775	4.1298002685602175e-19
0.178125	8.006957696715386e-19
0.17875	1.448738997286699e-18
0.179375	1.0487567992786059e-18
0.18	4.30390630587757e-18
0.180625	1.8125147587581852e-18
0.18125	5.108843796520706e-19
0.181875	9.317413914081622e-19
0.1825	8.176088288970116e-18
0.183125	1.640898904902728e-17
0.18375	8.745332363409506e-18
0.184375	3.1809028102654696e-19
0.185	3.188193942738954e-18
0.185625	5.795391658824934e-19
0.18625	1.2760368074602586e-17
0.186875	1.7977654543529287e-17
0.1875	4.365923989138568e-18
0.18812500000000001	1.2837709127794e-17
0.18875	2.3614311089427733e-18
0.18937500000000002	7.329222063267131e-18
0.19	3.8283486293980546e-18
0.19062500000000002	2.8302158066489084e-18
0.19125	6.649898569299236e-18
0.19187500000000002	9.852119936247822e-18
0.1925	7.957478672561953e-18
0.193125	5.6774132907742346e-18
0.19375	9.63859683898068e-18
0.194375	5.750582225519911e-18
0.195	1.570649250285949e-18
0.195625	5.03661251338581e-18
0.19625	1.1628155047035487e-18
0.196875	2.6610460832194167e-19
0.1975	3.8383849853284875e-18
0.198125	3.43842921366987e-18
0.19875	2.7238377296074724e-18
0.199375	3.6946775491115875e-18
0.2	3.775518016828089e-18
0.200625	9.659875669927534e-20
0.20125	7.088757913544095e-19
0.201875	1.1567296607335902e-19
0.2025	5.658203791128835e-19
0.203125	2.1391506066697724e-18
0.20375000000000001	4.6758816335683605e-18
0.204375	2.287005720230586e-18
0.20500000000000002	2.5801525687649354e-18
0.205625	2.427426719387117e-19
0.20625000000000002	9.833847241663752e-19
0.206875	3.873595493839038e-18
0.20750000000000002	3.4784017692808254e-18
0.208125	1.6221126697524062e-18
0.20875	9.446638516287797e-18
0.209375	1.0606516553850313e-17
0.21	4.549285027822122e-19
0.210625	5.588163908995832e-19
0.21125	4.3856318318417916e-18
0.211875	7.628217077430907e-18
0.2125	3.935432246891989e-18
0.213125	2.9408420743840753e-18
0.21375	8.969333172661077e-18
0.214375	9.153727799438456e-18
0.215	1.8594419516025963e-18
0.215625	2.9096996155058987e-21
0.21625	2.2312516191745045e-19
0.216875	1.6129943402112482e-18
0.2175	6.016797642668085e-18
0.218125	1.0390010447788746e-17
0.21875	2.029565975491071e-18
0.21937500000000001	2.4966405448314145e-18
0.22	2.952515092763514e-18
0.22062500000000002	7.149639627685713e-19
0.22125	3.2266086334166235e-19
