start date: 	2023-08-07
start time: 	18.17.31
stop date: 	2023-08-07
stop time: 	18.38.39
com rel. humid (%):	34.3
com temp (°C):	29.09
cn temp (°C):	31.25
nv temp (°C):	35.47
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Wht, V-=Yel, I+=Blk, I-=Wht, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_007_1817.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_007_1817_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.660662394
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.540520E-07	1	0	
+2.609040E-07	1	0	
+2.618580E-07	1	0	
+2.520840E-07	1	0	
+2.435040E-07	1	0	
+2.591520E-07	1	0	
+2.786340E-07	1	0	
+2.649540E-07	1	0	
+2.631780E-07	1	0	
+2.635680E-07	1	0	
+2.642760E-07	1	0	
+2.524140E-07	1	0	
+2.264820E-07	1	0	
+2.480940E-07	1	0	
+2.425500E-07	1	0	
+2.793900E-07	1	0	
+2.134440E-07	1	0	
+2.313480E-07	1	0	
+2.496300E-07	1	0	
+2.416080E-07	1	0	
+2.695200E-07	1	0	
+2.876640E-07	1	0	
+2.461440E-07	1	0	
+2.193840E-07	1	0	
+2.360280E-07	1	0	
+2.089740E-07	1	0	
+2.449380E-07	1	0	
+2.290200E-07	1	0	
+3.013416E-06	4	8	
+3.665964E-06	4	8	
+1.732488E-06	4	0	
+2.375400E-07	2	0	
+2.442960E-07	2	0	
+2.497560E-07	2	0	
+2.360340E-07	2	0	
+2.429100E-07	2	0	
+2.252040E-07	2	0	
+2.264640E-07	2	0	
+2.408580E-07	2	0	
+2.443740E-07	2	0	
+2.796540E-07	2	0	
+2.456640E-07	2	0	
+2.611800E-07	2	0	
+2.490720E-07	2	0	
+2.656680E-07	2	0	
+2.616480E-07	2	0	
+2.141820E-07	2	0	
+2.484900E-07	2	0	
+2.505480E-07	2	0	
