start date: 	2023-08-07
start time: 	17.27.18
stop date: 	2023-08-07
stop time: 	17.41.54
com rel. humid (%):	34.6
com temp (°C):	29.08
cn temp (°C):	31.31
nv temp (°C):	35.53
bvd averages: 	     13
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Wht, V-=Yel, I+=Blk, I-=Wht, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_005_1727.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_005_1727_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.752215128
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.919840E-07	1	0	
+2.563920E-07	1	0	
+2.656860E-07	1	0	
+2.653320E-07	1	0	
+2.947560E-07	1	0	
+2.841960E-07	1	0	
+2.697060E-07	1	0	
+2.935500E-07	1	0	
+3.245700E-07	1	0	
+3.055980E-07	1	0	
+2.759880E-07	1	0	
+2.654340E-07	1	0	
+2.682960E-07	1	0	
+2.946960E-07	1	0	
+2.600400E-07	1	0	
+3.254520E-07	1	0	
+2.914260E-07	1	0	
+2.737140E-07	1	0	
+2.597700E-07	1	0	
+2.758080E-07	1	0	
+2.998500E-07	1	0	
+2.907360E-07	1	0	
+2.811420E-07	1	0	
+2.842320E-07	1	0	
+3.055680E-07	1	0	
+2.751780E-07	1	0	
+2.733420E-07	1	0	
+2.762520E-07	1	0	
+3.034644E-06	4	8	
+3.665946E-06	4	8	
+1.808286E-06	4	0	
+3.061140E-07	2	0	
+3.227280E-07	2	0	
+3.214560E-07	2	0	
+3.350400E-07	2	0	
+3.119760E-07	2	0	
+3.115020E-07	2	0	
+3.260100E-07	2	0	
+3.363660E-07	2	0	
+3.342120E-07	2	0	
+2.991180E-07	2	0	
+3.154260E-07	2	0	
+3.205800E-07	2	0	
+3.146220E-07	2	0	
+3.075240E-07	2	0	
+2.998440E-07	2	0	
+3.100920E-07	2	0	
+3.069960E-07	2	0	
+3.053820E-07	2	0	
+3.152760E-07	2	0	
+3.332220E-07	2	0	
+3.142080E-07	2	0	
+3.366300E-07	2	0	
+3.243360E-07	2	0	
+3.299880E-07	2	0	
+3.293100E-07	2	0	
+3.306660E-07	2	0	
+3.393660E-07	2	0	
-2.821206E-06	3	0	
-3.617112E-06	3	8	
-1.376634E-06	3	0	
+2.857140E-07	1	0	
+2.852760E-07	1	0	
+3.272520E-07	1	0	
+2.961300E-07	1	0	
+3.013140E-07	1	0	
+2.860620E-07	1	0	
+2.637840E-07	1	0	
+2.713980E-07	1	0	
+2.617860E-07	1	0	
+2.533860E-07	1	0	
+2.503140E-07	1	0	
+2.467680E-07	1	0	
+2.934480E-07	1	0	
+2.732520E-07	1	0	
+2.446200E-07	1	0	
+2.656320E-07	1	0	
+2.658660E-07	1	0	
+2.567100E-07	1	0	
+2.791380E-07	1	0	
+2.490360E-07	1	0	
+2.439660E-07	1	0	
+2.591880E-07	1	0	
+2.679120E-07	1	0	
+2.449620E-07	1	0	
+2.604660E-07	1	0	
+2.766540E-07	1	0	
+2.817120E-07	1	0	
+3.030900E-06	4	8	
+3.665946E-06	4	8	
+1.805610E-06	4	0	
+3.018120E-07	2	0	
+3.237420E-07	2	0	
+3.384480E-07	2	0	
+3.272520E-07	2	0	
+3.268620E-07	2	0	
+3.111240E-07	2	0	
+3.112440E-07	2	0	
+3.111000E-07	2	0	
+3.343680E-07	2	0	
+3.289380E-07	2	0	
+2.853000E-07	2	0	
+3.059760E-07	2	0	
+3.129660E-07	2	0	
+3.051660E-07	2	0	
+3.012060E-07	2	0	
+3.093780E-07	2	0	
+3.071520E-07	2	0	
+3.029520E-07	2	0	
+2.942880E-07	2	0	
+2.996400E-07	2	0	
+2.938380E-07	2	0	
+2.878920E-07	2	0	
+2.992620E-07	2	0	
+2.985180E-07	2	0	
+3.006060E-07	2	0	
+3.213180E-07	2	0	
+3.078840E-07	2	0	
-2.813232E-06	3	0	
-3.617106E-06	3	8	
-1.380084E-06	3	0	
+2.764560E-07	1	0	
+2.818500E-07	1	0	
+2.607360E-07	1	0	
+2.820360E-07	1	0	
+2.972940E-07	1	0	
+2.615340E-07	1	0	
+2.506260E-07	1	0	
+2.614320E-07	1	0	
+2.634840E-07	1	0	
+2.665380E-07	1	0	
+2.766600E-07	1	0	
+2.455560E-07	1	0	
+2.451240E-07	1	0	
+2.456340E-07	1	0	
+2.488440E-07	1	0	
+2.661060E-07	1	0	
+2.645220E-07	1	0	
+2.507160E-07	1	0	
+2.543280E-07	1	0	
+2.690400E-07	1	0	
+2.595540E-07	1	0	
+2.429700E-07	1	0	
+2.233200E-07	1	0	
+2.344020E-07	1	0	
+2.515140E-07	1	0	
+2.470980E-07	1	0	
+2.346900E-07	1	0	
+3.020532E-06	4	8	
+3.665958E-06	4	8	
+1.790370E-06	4	0	
+3.017760E-07	2	0	
+3.123180E-07	2	0	
+3.329760E-07	2	0	
+3.409800E-07	2	0	
+2.880480E-07	2	0	
+2.955000E-07	2	0	
+3.055980E-07	2	0	
+3.163200E-07	2	0	
+3.271140E-07	2	0	
+3.333240E-07	2	0	
+3.469320E-07	2	0	
+3.645840E-07	2	0	
+3.439800E-07	2	0	
+3.097620E-07	2	0	
+3.485940E-07	2	0	
+3.098580E-07	2	0	
+2.785980E-07	2	0	
+3.125880E-07	2	0	
+3.126180E-07	2	0	
+3.017700E-07	2	0	
+2.887800E-07	2	0	
+2.944440E-07	2	0	
+2.822040E-07	2	0	
+2.985360E-07	2	0	
+2.796600E-07	2	0	
+2.802840E-07	2	0	
+3.056400E-07	2	0	
-2.822994E-06	3	0	
-3.617112E-06	3	8	
-1.418538E-06	3	0	
+2.731860E-07	1	0	
+2.630520E-07	1	0	
+2.814180E-07	1	0	
+2.693220E-07	1	0	
+2.867760E-07	1	0	
+2.986260E-07	1	0	
+3.232500E-07	1	0	
+2.915820E-07	1	0	
+2.719200E-07	1	0	
+2.878980E-07	1	0	
+2.671860E-07	1	0	
+3.037740E-07	1	0	
+2.522400E-07	1	0	
+2.750700E-07	1	0	
+2.743500E-07	1	0	
+3.216300E-07	1	0	
+2.711760E-07	1	0	
+2.824560E-07	1	0	
+2.908560E-07	1	0	
+2.976300E-07	1	0	
+3.355920E-07	1	0	
+3.040020E-07	1	0	
+2.865480E-07	1	0	
+2.869740E-07	1	0	
+3.083640E-07	1	0	
+3.130560E-07	1	0	
+3.117900E-07	1	0	
+3.033420E-06	4	8	
+3.665946E-06	4	8	
+1.813044E-06	4	0	
+3.186180E-07	2	0	
+3.451920E-07	2	0	
+3.260880E-07	2	0	
+3.016080E-07	2	0	
+2.998260E-07	2	0	
+3.489780E-07	2	0	
+3.554100E-07	2	0	
+3.470460E-07	2	0	
+3.415440E-07	2	0	
+3.602580E-07	2	0	
+3.537660E-07	2	0	
+3.396720E-07	2	0	
+3.473340E-07	2	0	
