start date: 	2023-08-07
start time: 	15.49.31
stop date: 	2023-08-07
stop time: 	16.10.40
com rel. humid (%):	34.7
com temp (°C):	29.07
cn temp (°C):	31.25
nv temp (°C):	35.47
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs Yellow  set, B = 11.56 T (84.4 A), Psample = 3.0e-3 mbar
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1214
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_002_1549.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-07_CCC\230807_002_1549_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	19.660662394
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.232600E-07	1	0	
+2.300040E-07	1	0	
+2.288040E-07	1	0	
+2.299440E-07	1	0	
+2.328960E-07	1	0	
+2.313660E-07	1	0	
+2.312940E-07	1	0	
+2.296740E-07	1	0	
+2.222040E-07	1	0	
+2.308740E-07	1	0	
+2.310420E-07	1	0	
+2.301120E-07	1	0	
+2.290620E-07	1	0	
+2.280600E-07	1	0	
+2.229180E-07	1	0	
+2.228100E-07	1	0	
+2.213520E-07	1	0	
+2.246820E-07	1	0	
+2.217480E-07	1	0	
+2.277120E-07	1	0	
+2.263140E-07	1	0	
+2.191020E-07	1	0	
+2.238420E-07	1	0	
+2.233080E-07	1	0	
+2.256300E-07	1	0	
+2.203560E-07	1	0	
+2.317260E-07	1	0	
+2.273880E-07	1	0	
-1.136172E-06	4	0	
-1.756248E-06	4	0	
-4.264020E-07	4	0	
+2.270880E-07	2	0	
+2.245380E-07	2	0	
+2.277060E-07	2	0	
+2.297400E-07	2	0	
+2.294400E-07	2	0	
+2.297880E-07	2	0	
+2.342760E-07	2	0	
+2.250780E-07	2	0	
+2.332320E-07	2	0	
+2.345940E-07	2	0	
+2.312100E-07	2	0	
+2.349960E-07	2	0	
+2.321760E-07	2	0	
+2.370060E-07	2	0	
+2.352780E-07	2	0	
+2.388000E-07	2	0	
+2.305800E-07	2	0	
+2.372880E-07	2	0	
+2.287620E-07	2	0	
+2.315520E-07	2	0	
+2.354700E-07	2	0	
+2.335320E-07	2	0	
+2.404260E-07	2	0	
+2.340300E-07	2	0	
+2.346840E-07	2	0	
+2.361300E-07	2	0	
+2.283780E-07	2	0	
+1.608876E-06	3	0	
+2.236422E-06	3	0	
+9.067020E-07	3	0	
+2.428800E-07	1	0	
+2.426700E-07	1	0	
+2.467260E-07	1	0	
+2.445540E-07	1	0	
+2.475960E-07	1	0	
+2.486340E-07	1	0	
+2.432100E-07	1	0	
+2.419740E-07	1	0	
+2.535780E-07	1	0	
+2.485620E-07	1	0	
+2.436540E-07	1	0	
+2.537700E-07	1	0	
+2.535300E-07	1	0	
+2.563500E-07	1	0	
+2.535840E-07	1	0	
+2.561280E-07	1	0	
+2.611140E-07	1	0	
+2.665440E-07	1	0	
+2.627640E-07	1	0	
+2.625900E-07	1	0	
+2.698080E-07	1	0	
+2.699580E-07	1	0	
+2.709300E-07	1	0	
+2.694000E-07	1	0	
+2.742840E-07	1	0	
+2.766240E-07	1	0	
+2.772060E-07	1	0	
-1.080594E-06	4	0	
-1.703046E-06	4	0	
-3.784020E-07	4	0	
+2.785200E-07	2	0	
+2.877000E-07	2	0	
+2.825400E-07	2	0	
+2.806980E-07	2	0	
+2.814960E-07	2	0	
+2.922120E-07	2	0	
+2.868300E-07	2	0	
+2.843940E-07	2	0	
+2.853540E-07	2	0	
+2.886540E-07	2	0	
+2.861280E-07	2	0	
+2.853180E-07	2	0	
+2.854140E-07	2	0	
+2.830620E-07	2	0	
+2.848140E-07	2	0	
+2.861940E-07	2	0	
+2.817180E-07	2	0	
+2.897340E-07	2	0	
+2.887200E-07	2	0	
+2.916960E-07	2	0	
+2.917680E-07	2	0	
+2.843280E-07	2	0	
+2.841360E-07	2	0	
+2.878260E-07	2	0	
+2.862540E-07	2	0	
+2.852880E-07	2	0	
+2.899560E-07	2	0	
+1.654770E-06	3	0	
+2.287140E-06	3	0	
+9.477540E-07	3	0	
+2.954760E-07	1	0	
+2.865060E-07	1	0	
+2.883420E-07	1	0	
+2.864880E-07	1	0	
+2.880960E-07	1	0	
+2.832180E-07	1	0	
+2.816340E-07	1	0	
+2.915160E-07	1	0	
+2.902260E-07	1	0	
+2.885220E-07	1	0	
+2.908680E-07	1	0	
+2.829780E-07	1	0	
+2.876880E-07	1	0	
+2.866320E-07	1	0	
+2.879580E-07	1	0	
+2.850840E-07	1	0	
+2.782020E-07	1	0	
+2.825280E-07	1	0	
+2.848740E-07	1	0	
+2.861460E-07	1	0	
+2.872200E-07	1	0	
+2.837400E-07	1	0	
+2.825640E-07	1	0	
+2.881740E-07	1	0	
+2.923020E-07	1	0	
+2.914080E-07	1	0	
+2.886180E-07	1	0	
-1.072458E-06	4	0	
-1.689480E-06	4	0	
-3.613260E-07	4	0	
+2.888460E-07	2	0	
+2.921520E-07	2	0	
+2.923860E-07	2	0	
+2.967360E-07	2	0	
+2.949600E-07	2	0	
+2.977020E-07	2	0	
+3.073080E-07	2	0	
+3.046140E-07	2	0	
+3.028560E-07	2	0	
+3.004320E-07	2	0	
+2.894700E-07	2	0	
+2.878140E-07	2	0	
+2.883000E-07	2	0	
+2.917740E-07	2	0	
+3.006120E-07	2	0	
+3.055980E-07	2	0	
+3.044760E-07	2	0	
+3.055200E-07	2	0	
+3.087780E-07	2	0	
+3.117000E-07	2	0	
+3.114960E-07	2	0	
+3.095100E-07	2	0	
+3.046920E-07	2	0	
+3.067200E-07	2	0	
+3.126480E-07	2	0	
+3.101340E-07	2	0	
+3.127860E-07	2	0	
