start date: 	2023-08-14
start time: 	19.27.51
stop date: 	2023-08-14
stop time: 	19.49.00
com rel. humid (%):	33.9
com temp (°C):	29.27
cn temp (°C):	31.28
nv temp (°C):	35.53
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1216
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_007_1927.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_007_1927_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	21.30861161
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+3.019200E-07	1	0	
+2.902860E-07	1	0	
+2.849580E-07	1	0	
+3.046320E-07	1	0	
+2.719920E-07	1	0	
+3.066720E-07	1	0	
+2.950080E-07	1	0	
+2.939280E-07	1	0	
+2.837100E-07	1	0	
+2.805420E-07	1	0	
+2.891880E-07	1	0	
+3.013920E-07	1	0	
+2.994780E-07	1	0	
+2.894220E-07	1	0	
+2.932500E-07	1	0	
+2.953320E-07	1	0	
+2.892060E-07	1	0	
+2.980980E-07	1	0	
+3.005280E-07	1	0	
+2.939400E-07	1	0	
+3.092640E-07	1	0	
+2.967360E-07	1	0	
+2.931000E-07	1	0	
+3.018420E-07	1	0	
+2.990880E-07	1	0	
+2.797140E-07	1	0	
+2.883900E-07	1	0	
+2.889960E-07	1	0	
+1.152246E-06	4	0	
+1.535058E-06	4	0	
+6.931200E-07	4	0	
+2.894880E-07	2	0	
+2.896500E-07	2	0	
+2.917800E-07	2	0	
+2.870580E-07	2	0	
+2.726340E-07	2	0	
+2.942100E-07	2	0	
+2.950440E-07	2	0	
+2.821200E-07	2	0	
+2.799120E-07	2	0	
+2.643600E-07	2	0	
+2.871660E-07	2	0	
+2.895720E-07	2	0	
+2.906940E-07	2	0	
+2.871780E-07	2	0	
+2.832720E-07	2	0	
+2.928300E-07	2	0	
+2.780880E-07	2	0	
+2.890980E-07	2	0	
+2.846460E-07	2	0	
+2.920080E-07	2	0	
+2.857500E-07	2	0	
+3.022020E-07	2	0	
+2.897520E-07	2	0	
+2.924340E-07	2	0	
+2.807460E-07	2	0	
+2.811540E-07	2	0	
+2.932200E-07	2	0	
-5.119260E-07	3	0	
-9.602400E-07	3	0	
-1.073820E-07	3	0	
+2.801280E-07	1	0	
+3.057300E-07	1	0	
+2.881980E-07	1	0	
+2.833680E-07	1	0	
+3.027300E-07	1	0	
+2.939580E-07	1	0	
+2.895120E-07	1	0	
+2.943660E-07	1	0	
