start date: 	2023-08-14
start time: 	20.32.34
stop date: 	2023-08-14
stop time: 	20.53.43
com rel. humid (%):	33.9
com temp (°C):	29.26
cn temp (°C):	31.22
nv temp (°C):	35.41
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1217
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_009_2032.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_009_2032_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-81.174459308
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.382300E-07	1	0	
+2.453580E-07	1	0	
+2.501520E-07	1	0	
+2.408280E-07	1	0	
+2.416800E-07	1	0	
+2.539080E-07	1	0	
+2.422620E-07	1	0	
+2.566860E-07	1	0	
+2.402280E-07	1	0	
+2.360880E-07	1	0	
+2.522880E-07	1	0	
+2.531700E-07	1	0	
+2.436480E-07	1	0	
+2.470320E-07	1	0	
+2.461380E-07	1	0	
+2.433600E-07	1	0	
+2.298540E-07	1	0	
+2.412300E-07	1	0	
+2.477640E-07	1	0	
+2.425740E-07	1	0	
+2.480760E-07	1	0	
+2.620920E-07	1	0	
+2.568900E-07	1	0	
+2.438340E-07	1	0	
+2.510460E-07	1	0	
+2.633100E-07	1	0	
+2.428260E-07	1	0	
+2.550000E-07	1	0	
+1.122876E-06	4	0	
+1.506606E-06	4	0	
+6.546900E-07	4	0	
+2.382300E-07	2	0	
+2.498040E-07	2	0	
+2.522820E-07	2	0	
+2.585520E-07	2	0	
+2.605500E-07	2	0	
+2.410680E-07	2	0	
+2.445780E-07	2	0	
+2.371320E-07	2	0	
+2.387100E-07	2	0	
