start date: 	2023-08-14
start time: 	14.07.38
stop date: 	2023-08-14
stop time: 	14.28.47
com rel. humid (%):	33.8
com temp (°C):	29.01
cn temp (°C):	31.03
nv temp (°C):	35.28
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	334041
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_001_1407.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_001_1407_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-2.711260167
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.163720E-07	1	0	
+2.127660E-07	1	0	
+2.231460E-07	1	0	
+2.407740E-07	1	0	
+2.211780E-07	1	0	
+2.387820E-07	1	0	
+2.313480E-07	1	0	
+2.291880E-07	1	0	
+2.221080E-07	1	0	
+2.341740E-07	1	0	
+2.295780E-07	1	0	
+2.280780E-07	1	0	
+2.331240E-07	1	0	
+2.325240E-07	1	0	
+2.287920E-07	1	0	
+2.202120E-07	1	0	
+2.215980E-07	1	0	
+2.276220E-07	1	0	
+2.149080E-07	1	0	
+2.137980E-07	1	0	
+2.255880E-07	1	0	
+2.190120E-07	1	0	
+2.113680E-07	1	0	
+2.150400E-07	1	0	
+2.159160E-07	1	0	
+2.099100E-07	1	0	
+2.344980E-07	1	0	
+2.136780E-07	1	0	
+1.067520E-06	4	0	
+1.460910E-06	4	0	
+6.206520E-07	4	0	
+2.254500E-07	2	0	
+2.092680E-07	2	0	
+2.202360E-07	2	0	
+2.120220E-07	2	0	
+2.316060E-07	2	0	
+2.112660E-07	2	0	
+2.184480E-07	2	0	
+2.088600E-07	2	0	
+2.289960E-07	2	0	
+2.232240E-07	2	0	
+2.237100E-07	2	0	
