start date: 	2023-08-14
start time: 	15.09.49
stop date: 	2023-08-14
stop time: 	15.30.58
com rel. humid (%):	33.8
com temp (°C):	29.13
cn temp (°C):	31.09
nv temp (°C):	35.28
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	F005A
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_003_1509.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_003_1509_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	26.092241984
delta (I2*R2) (V): 	1.400067141
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.091360E-07	1	0	
+2.006700E-07	1	0	
+2.052420E-07	1	0	
+1.968840E-07	1	0	
+1.948920E-07	1	0	
+1.903320E-07	1	0	
+1.967040E-07	1	0	
+2.009940E-07	1	0	
+1.845180E-07	1	0	
+1.918800E-07	1	0	
+1.837620E-07	1	0	
+1.845300E-07	1	0	
+1.819080E-07	1	0	
+1.905120E-07	1	0	
+1.971060E-07	1	0	
+1.774680E-07	1	0	
+1.895880E-07	1	0	
+1.890180E-07	1	0	
+1.909380E-07	1	0	
+1.927500E-07	1	0	
+1.859160E-07	1	0	
+1.915020E-07	1	0	
+1.931640E-07	1	0	
+1.989120E-07	1	0	
+1.956660E-07	1	0	
+2.005140E-07	1	0	
+1.965300E-07	1	0	
+2.072460E-07	1	0	
+1.364340E-06	4	0	
+1.882446E-06	4	0	
+7.475400E-07	4	0	
+2.070360E-07	2	0	
+2.101500E-07	2	0	
+2.113440E-07	2	0	
+1.991520E-07	2	0	
+2.122980E-07	2	0	
+2.062980E-07	2	0	
+1.997460E-07	2	0	
+2.011320E-07	2	0	
+1.953900E-07	2	0	
+1.912920E-07	2	0	
+1.944420E-07	2	0	
+1.974960E-07	2	0	
+1.785720E-07	2	0	
+1.923900E-07	2	0	
+1.757220E-07	2	0	
+1.726860E-07	2	0	
+1.704060E-07	2	0	
+1.777260E-07	2	0	
+1.795620E-07	2	0	
+1.696080E-07	2	0	
+1.714260E-07	2	0	
+1.731720E-07	2	0	
+1.665240E-07	2	0	
+1.790220E-07	2	0	
+1.762080E-07	2	0	
+1.807380E-07	2	0	
+1.866540E-07	2	0	
-9.872100E-07	3	0	
-1.499058E-06	3	0	
-3.715800E-07	3	0	
+1.831380E-07	1	0	
+1.880400E-07	1	0	
+1.831980E-07	1	0	
+1.863600E-07	1	0	
+1.878240E-07	1	0	
+1.858560E-07	1	0	
+1.895700E-07	1	0	
+1.819260E-07	1	0	
+1.771380E-07	1	0	
+1.737180E-07	1	0	
+1.716720E-07	1	0	
+1.667820E-07	1	0	
+1.686780E-07	1	0	
+1.712460E-07	1	0	
+1.735560E-07	1	0	
+1.648140E-07	1	0	
+1.693020E-07	1	0	
+1.660080E-07	1	0	
+1.816860E-07	1	0	
+1.813620E-07	1	0	
+1.853640E-07	1	0	
+1.806360E-07	1	0	
+1.762500E-07	1	0	
+1.826940E-07	1	0	
+1.775040E-07	1	0	
+1.787040E-07	1	0	
+1.994220E-07	1	0	
+1.374738E-06	4	0	
+1.886934E-06	4	0	
+7.643760E-07	4	0	
+2.232300E-07	2	0	
+2.239800E-07	2	0	
+2.289060E-07	2	0	
+2.417280E-07	2	0	
+2.389320E-07	2	0	
+2.350440E-07	2	0	
+2.332140E-07	2	0	
+2.450100E-07	2	0	
+2.325120E-07	2	0	
+2.410740E-07	2	0	
+2.535840E-07	2	0	
+2.474100E-07	2	0	
+2.453520E-07	2	0	
+2.457300E-07	2	0	
+2.368980E-07	2	0	
+2.543160E-07	2	0	
+2.511060E-07	2	0	
+2.580780E-07	2	0	
+2.626920E-07	2	0	
+2.568780E-07	2	0	
+2.543520E-07	2	0	
+2.533260E-07	2	0	
+2.651400E-07	2	0	
+2.548080E-07	2	0	
+2.519160E-07	2	0	
+2.463180E-07	2	0	
+2.446200E-07	2	0	
-9.444540E-07	3	0	
-1.451166E-06	3	0	
-3.140760E-07	3	0	
+2.373060E-07	1	0	
+2.376060E-07	1	0	
+2.376900E-07	1	0	
+2.292240E-07	1	0	
+2.188380E-07	1	0	
+2.276280E-07	1	0	
+2.198940E-07	1	0	
+2.239020E-07	1	0	
+2.211180E-07	1	0	
+2.189100E-07	1	0	
+2.219820E-07	1	0	
+2.259780E-07	1	0	
+2.322420E-07	1	0	
+2.321460E-07	1	0	
+2.388180E-07	1	0	
+2.280180E-07	1	0	
+2.399460E-07	1	0	
+2.370360E-07	1	0	
+2.377800E-07	1	0	
+2.355780E-07	1	0	
+2.423940E-07	1	0	
+2.312940E-07	1	0	
+2.343900E-07	1	0	
+2.311680E-07	1	0	
+2.333220E-07	1	0	
+2.350980E-07	1	0	
+2.390640E-07	1	0	
+1.407564E-06	4	0	
+1.926642E-06	4	0	
+7.906140E-07	4	0	
+2.422620E-07	2	0	
+2.421420E-07	2	0	
+2.369280E-07	2	0	
+2.398140E-07	2	0	
+2.423700E-07	2	0	
+2.576580E-07	2	0	
+2.665440E-07	2	0	
+2.523120E-07	2	0	
+2.395680E-07	2	0	
+2.534040E-07	2	0	
+2.541060E-07	2	0	
+2.441400E-07	2	0	
+2.419260E-07	2	0	
+2.363700E-07	2	0	
+2.349480E-07	2	0	
+2.232600E-07	2	0	
+2.293080E-07	2	0	
+2.187720E-07	2	0	
+2.246520E-07	2	0	
+2.240340E-07	2	0	
+2.269740E-07	2	0	
+2.150520E-07	2	0	
+2.244300E-07	2	0	
+2.228520E-07	2	0	
+2.315520E-07	2	0	
+2.245020E-07	2	0	
+2.282460E-07	2	0	
-9.443220E-07	3	0	
-1.461876E-06	3	0	
-3.216960E-07	3	0	
+2.279340E-07	1	0	
+2.205720E-07	1	0	
+2.272680E-07	1	0	
+2.330940E-07	1	0	
+2.202000E-07	1	0	
+2.073180E-07	1	0	
+2.048640E-07	1	0	
+2.091240E-07	1	0	
+1.961340E-07	1	0	
+1.937700E-07	1	0	
+2.035020E-07	1	0	
+2.086080E-07	1	0	
+1.944300E-07	1	0	
+1.964700E-07	1	0	
+2.021280E-07	1	0	
+2.146860E-07	1	0	
+2.011680E-07	1	0	
+2.045460E-07	1	0	
+2.038980E-07	1	0	
+2.050440E-07	1	0	
+2.063400E-07	1	0	
+1.982460E-07	1	0	
+2.028600E-07	1	0	
+1.976700E-07	1	0	
+1.987680E-07	1	0	
+2.028540E-07	1	0	
+2.002320E-07	1	0	
+1.375218E-06	4	0	
+1.899306E-06	4	0	
+7.368660E-07	4	0	
+2.147580E-07	2	0	
+2.264100E-07	2	0	
+2.078400E-07	2	0	
+2.059740E-07	2	0	
+2.225040E-07	2	0	
+2.140140E-07	2	0	
+2.170620E-07	2	0	
+2.110500E-07	2	0	
+2.137800E-07	2	0	
+2.163420E-07	2	0	
+2.118240E-07	2	0	
+2.111520E-07	2	0	
+2.012940E-07	2	0	
+2.070480E-07	2	0	
+2.026680E-07	2	0	
+2.163420E-07	2	0	
+1.944420E-07	2	0	
+2.083500E-07	2	0	
+1.956360E-07	2	0	
+1.899900E-07	2	0	
+1.895700E-07	2	0	
+1.982940E-07	2	0	
+2.042280E-07	2	0	
+1.955460E-07	2	0	
+1.931100E-07	2	0	
+2.044560E-07	2	0	
+1.998360E-07	2	0	
-9.789540E-07	3	0	
-1.488030E-06	3	0	
-3.529920E-07	3	0	
+1.914720E-07	1	0	
+1.937820E-07	1	0	
+1.730940E-07	1	0	
+1.823940E-07	1	0	
+1.822260E-07	1	0	
+1.999680E-07	1	0	
+1.937280E-07	1	0	
+1.992120E-07	1	0	
+1.973220E-07	1	0	
+1.983900E-07	1	0	
+2.106900E-07	1	0	
+2.107980E-07	1	0	
+1.995780E-07	1	0	
+2.115780E-07	1	0	
+2.059620E-07	1	0	
+1.929120E-07	1	0	
+1.930980E-07	1	0	
+2.099820E-07	1	0	
+2.040360E-07	1	0	
+1.993380E-07	1	0	
+2.012460E-07	1	0	
+1.984320E-07	1	0	
+2.128920E-07	1	0	
+1.974600E-07	1	0	
+2.045880E-07	1	0	
+1.996980E-07	1	0	
+1.902900E-07	1	0	
+1.359006E-06	4	0	
+1.879608E-06	4	0	
+7.359120E-07	4	0	
+1.915560E-07	2	0	
+1.832700E-07	2	0	
+1.911240E-07	2	0	
+1.831200E-07	2	0	
+1.997460E-07	2	0	
+1.829400E-07	2	0	
+1.905600E-07	2	0	
+1.987680E-07	2	0	
+1.936140E-07	2	0	
+2.054340E-07	2	0	
+2.030640E-07	2	0	
+2.092920E-07	2	0	
+2.107080E-07	2	0	
+2.018820E-07	2	0	
+2.118420E-07	2	0	
+2.080740E-07	2	0	
+2.046120E-07	2	0	
+1.979040E-07	2	0	
+1.870980E-07	2	0	
+1.866840E-07	2	0	
+1.932120E-07	2	0	
+2.020080E-07	2	0	
+2.010540E-07	2	0	
+1.880280E-07	2	0	
+1.882920E-07	2	0	
+1.989300E-07	2	0	
+1.983600E-07	2	0	
-9.704700E-07	3	0	
-1.474896E-06	3	0	
-3.391680E-07	3	0	
+2.075880E-07	1	0	
+2.115720E-07	1	0	
+2.082300E-07	1	0	
+2.051640E-07	1	0	
+1.994280E-07	1	0	
+2.093880E-07	1	0	
+1.943340E-07	1	0	
+2.037900E-07	1	0	
+1.891080E-07	1	0	
+1.968720E-07	1	0	
+1.860900E-07	1	0	
+1.915620E-07	1	0	
+1.737840E-07	1	0	
+1.801440E-07	1	0	
+1.826220E-07	1	0	
+1.756980E-07	1	0	
+1.772340E-07	1	0	
+1.861140E-07	1	0	
+1.935780E-07	1	0	
+1.832820E-07	1	0	
+1.802040E-07	1	0	
+1.751580E-07	1	0	
+1.777140E-07	1	0	
+1.705260E-07	1	0	
+1.705860E-07	1	0	
+1.800180E-07	1	0	
+1.855440E-07	1	0	
+1.348758E-06	4	0	
+1.866624E-06	4	0	
+7.426260E-07	4	0	
+1.972080E-07	2	0	
+1.915680E-07	2	0	
+2.009700E-07	2	0	
+1.815120E-07	2	0	
+1.894140E-07	2	0	
+1.734360E-07	2	0	
+1.688040E-07	2	0	
+1.705620E-07	2	0	
+1.585380E-07	2	0	
+1.555200E-07	2	0	
+1.545180E-07	2	0	
+1.564740E-07	2	0	
+1.577640E-07	2	0	
+1.587840E-07	2	0	
+1.593900E-07	2	0	
+1.589700E-07	2	0	
+1.579020E-07	2	0	
+1.609380E-07	2	0	
+1.695180E-07	2	0	
+1.779480E-07	2	0	
+1.841340E-07	2	0	
+1.856400E-07	2	0	
+1.698600E-07	2	0	
+1.815000E-07	2	0	
+1.824180E-07	2	0	
+1.839600E-07	2	0	
+1.895160E-07	2	0	
-9.790920E-07	3	0	
-1.486398E-06	3	0	
-3.609060E-07	3	0	
+2.098680E-07	1	0	
+2.102940E-07	1	0	
+1.899240E-07	1	0	
+1.929600E-07	1	0	
+1.952340E-07	1	0	
+1.982880E-07	1	0	
+1.948620E-07	1	0	
+1.968240E-07	1	0	
+1.978140E-07	1	0	
+2.103660E-07	1	0	
+2.076840E-07	1	0	
+2.189460E-07	1	0	
+2.077320E-07	1	0	
+2.122740E-07	1	0	
+2.177220E-07	1	0	
+2.130960E-07	1	0	
+2.223840E-07	1	0	
+2.179440E-07	1	0	
+2.224260E-07	1	0	
+2.236200E-07	1	0	
+2.181660E-07	1	0	
+2.134260E-07	1	0	
+2.161620E-07	1	0	
+2.287740E-07	1	0	
+2.201100E-07	1	0	
+2.205960E-07	1	0	
+2.278080E-07	1	0	
+1.401762E-06	4	0	
+1.912038E-06	4	0	
+7.592340E-07	4	0	
+2.212740E-07	2	0	
+2.260560E-07	2	0	
+2.442420E-07	2	0	
+2.264820E-07	2	0	
+2.217720E-07	2	0	
+2.245200E-07	2	0	
+2.232720E-07	2	0	
+2.145180E-07	2	0	
+2.096340E-07	2	0	
+2.059200E-07	2	0	
+2.193000E-07	2	0	
+2.097180E-07	2	0	
+2.207460E-07	2	0	
+2.031120E-07	2	0	
+1.925220E-07	2	0	
+1.955400E-07	2	0	
+1.890600E-07	2	0	
+1.918860E-07	2	0	
+1.936680E-07	2	0	
+1.850100E-07	2	0	
+1.936260E-07	2	0	
+1.860660E-07	2	0	
+1.903740E-07	2	0	
+1.844940E-07	2	0	
+1.814040E-07	2	0	
+1.777200E-07	2	0	
+1.808280E-07	2	0	
-1.004850E-06	3	0	
-1.521822E-06	3	0	
-3.859260E-07	3	0	
+1.610040E-07	1	0	
+1.472460E-07	1	0	
+1.522080E-07	1	0	
+1.467360E-07	1	0	
+1.491180E-07	1	0	
+1.440600E-07	1	0	
+1.563660E-07	1	0	
+1.614600E-07	1	0	
+1.548360E-07	1	0	
+1.657620E-07	1	0	
+1.655460E-07	1	0	
+1.709580E-07	1	0	
+1.614840E-07	1	0	
+1.661040E-07	1	0	
+1.605540E-07	1	0	
+1.661040E-07	1	0	
+1.651560E-07	1	0	
+1.788180E-07	1	0	
+1.792860E-07	1	0	
+1.651980E-07	1	0	
+1.765740E-07	1	0	
+1.830420E-07	1	0	
+1.876080E-07	1	0	
+1.733040E-07	1	0	
+1.656420E-07	1	0	
+1.644600E-07	1	0	
+1.678260E-07	1	0	
+1.341870E-06	4	0	
+1.870926E-06	4	0	
+7.409700E-07	4	0	
+1.882500E-07	2	0	
+1.882500E-07	2	0	
+1.925520E-07	2	0	
+1.856880E-07	2	0	
+1.835400E-07	2	0	
+1.849440E-07	2	0	
+1.815780E-07	2	0	
+1.676100E-07	2	0	
+1.809900E-07	2	0	
+1.774500E-07	2	0	
+1.835220E-07	2	0	
+1.870500E-07	2	0	
+2.077560E-07	2	0	
+1.980900E-07	2	0	
+2.069040E-07	2	0	
+2.076540E-07	2	0	
+2.043480E-07	2	0	
+1.991760E-07	2	0	
+2.123940E-07	2	0	
+2.111460E-07	2	0	
+2.137560E-07	2	0	
+2.172720E-07	2	0	
+2.223600E-07	2	0	
+2.142000E-07	2	0	
+2.238180E-07	2	0	
+2.134740E-07	2	0	
+2.220120E-07	2	0	
-9.448620E-07	3	0	
-1.461558E-06	3	0	
-3.339120E-07	3	0	
+2.156160E-07	1	0	
+2.266500E-07	1	0	
+2.268360E-07	1	0	
+2.151480E-07	1	0	
+2.087520E-07	1	0	
+2.121240E-07	1	0	
+2.052420E-07	1	0	
+2.073900E-07	1	0	
+2.083920E-07	1	0	
+2.104020E-07	1	0	
+2.066400E-07	1	0	
+2.055060E-07	1	0	
+2.028060E-07	1	0	
+2.174280E-07	1	0	
+2.130780E-07	1	0	
+2.057640E-07	1	0	
+2.125680E-07	1	0	
+2.098680E-07	1	0	
+2.232420E-07	1	0	
+2.148240E-07	1	0	
+2.170320E-07	1	0	
+2.130420E-07	1	0	
+2.075760E-07	1	0	
+2.138040E-07	1	0	
+2.040360E-07	1	0	
+2.070840E-07	1	0	
+2.118060E-07	1	0	
+1.380114E-06	4	0	
+1.912920E-06	4	0	
+7.785840E-07	4	0	
+2.196240E-07	2	0	
+2.185620E-07	2	0	
+2.288400E-07	2	0	
+2.243520E-07	2	0	
+2.338740E-07	2	0	
+2.288460E-07	2	0	
+2.170440E-07	2	0	
+2.291580E-07	2	0	
+2.190360E-07	2	0	
+2.314500E-07	2	0	
+2.364600E-07	2	0	
+2.301180E-07	2	0	
+2.290080E-07	2	0	
+2.228040E-07	2	0	
+2.252580E-07	2	0	
+2.348220E-07	2	0	
+2.489040E-07	2	0	
+2.223540E-07	2	0	
+2.203440E-07	2	0	
+2.213460E-07	2	0	
+2.222580E-07	2	0	
+2.281560E-07	2	0	
+2.277240E-07	2	0	
+2.271720E-07	2	0	
+2.145540E-07	2	0	
+2.169120E-07	2	0	
+2.137080E-07	2	0	
-9.420900E-07	3	0	
-1.460046E-06	3	0	
-3.357840E-07	3	0	
+2.140980E-07	1	0	
+2.284500E-07	1	0	
+2.305680E-07	1	0	
+2.217540E-07	1	0	
+2.184900E-07	1	0	
+2.146020E-07	1	0	
+2.194920E-07	1	0	
+2.118360E-07	1	0	
+2.179020E-07	1	0	
+1.995120E-07	1	0	
+1.978980E-07	1	0	
+1.967520E-07	1	0	
+2.032860E-07	1	0	
+2.106900E-07	1	0	
+2.094780E-07	1	0	
+2.148900E-07	1	0	
+2.042160E-07	1	0	
+2.059740E-07	1	0	
+2.223480E-07	1	0	
+2.103480E-07	1	0	
+2.233800E-07	1	0	
+2.225700E-07	1	0	
+2.238120E-07	1	0	
+2.254860E-07	1	0	
+2.256120E-07	1	0	
+2.184840E-07	1	0	
+2.296920E-07	1	0	
+1.383438E-06	4	0	
+1.906050E-06	4	0	
+7.666200E-07	4	0	
+2.105100E-07	2	0	
+2.137320E-07	2	0	
+2.062500E-07	2	0	
+2.088660E-07	2	0	
+2.252580E-07	2	0	
+2.073840E-07	2	0	
+1.970100E-07	2	0	
+2.155740E-07	2	0	
+2.208660E-07	2	0	
+2.214420E-07	2	0	
+2.332980E-07	2	0	
+2.206740E-07	2	0	
+2.294340E-07	2	0	
+2.197020E-07	2	0	
+2.208840E-07	2	0	
+2.295060E-07	2	0	
+2.231820E-07	2	0	
+2.207880E-07	2	0	
+2.193180E-07	2	0	
+2.284380E-07	2	0	
+2.233140E-07	2	0	
+2.160180E-07	2	0	
+2.060160E-07	2	0	
+2.074260E-07	2	0	
+2.107860E-07	2	0	
+2.108220E-07	2	0	
+2.020560E-07	2	0	
-9.637500E-07	3	0	
-1.485468E-06	3	0	
-3.466020E-07	3	0	
+1.992600E-07	1	0	
+2.079660E-07	1	0	
+1.991700E-07	1	0	
+2.088900E-07	1	0	
+2.064420E-07	1	0	
+1.973220E-07	1	0	
+2.078880E-07	1	0	
+2.016300E-07	1	0	
+2.029020E-07	1	0	
+1.988160E-07	1	0	
+2.011380E-07	1	0	
+2.074620E-07	1	0	
+1.935540E-07	1	0	
+1.916640E-07	1	0	
+1.888920E-07	1	0	
+2.008620E-07	1	0	
+1.990740E-07	1	0	
+1.908900E-07	1	0	
+1.886400E-07	1	0	
+1.954800E-07	1	0	
+1.949760E-07	1	0	
+1.869360E-07	1	0	
+1.919520E-07	1	0	
+1.889400E-07	1	0	
+1.947900E-07	1	0	
+1.933680E-07	1	0	
+1.925400E-07	1	0	
+1.361664E-06	4	0	
+1.882230E-06	4	0	
+7.402320E-07	4	0	
+1.949460E-07	2	0	
+2.012460E-07	2	0	
+2.116560E-07	2	0	
+2.131440E-07	2	0	
+1.975980E-07	2	0	
+2.119260E-07	2	0	
+2.016720E-07	2	0	
+2.068320E-07	2	0	
+2.148780E-07	2	0	
+2.131500E-07	2	0	
+2.056680E-07	2	0	
+2.042640E-07	2	0	
+2.157420E-07	2	0	
+2.129040E-07	2	0	
+2.112120E-07	2	0	
+2.110320E-07	2	0	
+2.148600E-07	2	0	
+2.120160E-07	2	0	
+2.203260E-07	2	0	
+1.999980E-07	2	0	
+1.970880E-07	2	0	
