start date: 	2023-08-14
start time: 	21.03.40
stop date: 	2023-08-14
stop time: 	21.24.49
com rel. humid (%):	34.0
com temp (°C):	29.24
cn temp (°C):	31.19
nv temp (°C):	35.50
bvd averages: 	     20
remarks: 	CCC probe connected to GaAs probe, GaAs 8 V+=Red, V-=Wht, I+=Wht, I-=Blk, B = 11.56 T (84.4 A), Psample = 3.0 - 4.0e-3 mbar, using 4G power supply
R1 Info: 	NIST-QHRGaAs13k-8
R2 Info: 	1218
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_010_2103.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-08-14_CCC\230814_010_2103_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-23.276995402
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.111820E-07	1	0	
+2.100960E-07	1	0	
+2.111220E-07	1	0	
+2.113080E-07	1	0	
+2.157240E-07	1	0	
+2.111280E-07	1	0	
+2.145060E-07	1	0	
+2.089860E-07	1	0	
+2.143740E-07	1	0	
+2.143740E-07	1	0	
+2.158860E-07	1	0	
+2.212980E-07	1	0	
+2.049840E-07	1	0	
+2.107200E-07	1	0	
+2.157180E-07	1	0	
+2.128440E-07	1	0	
+2.025420E-07	1	0	
+2.014080E-07	1	0	
+2.096820E-07	1	0	
+2.050320E-07	1	0	
+2.203140E-07	1	0	
+2.191740E-07	1	0	
+2.204820E-07	1	0	
+2.005620E-07	1	0	
+2.062440E-07	1	0	
+2.095500E-07	1	0	
+2.091300E-07	1	0	
+2.153220E-07	1	0	
+1.081350E-06	4	0	
+1.456596E-06	4	0	
+6.114780E-07	4	0	
+1.976940E-07	2	0	
+2.145780E-07	2	0	
+2.105400E-07	2	0	
+2.101320E-07	2	0	
+2.065860E-07	2	0	
+2.070420E-07	2	0	
+2.141040E-07	2	0	
+2.229240E-07	2	0	
+2.133180E-07	2	0	
+2.056980E-07	2	0	
+2.120220E-07	2	0	
+2.050320E-07	2	0	
+2.260140E-07	2	0	
+2.202240E-07	2	0	
+2.263380E-07	2	0	
+2.201100E-07	2	0	
+2.241180E-07	2	0	
+2.191020E-07	2	0	
+2.085060E-07	2	0	
+2.109300E-07	2	0	
