4	4.968000E-8	4.908000E-8	1.627582E-8	3.180084E+1	3.180104E+1	5.425266E-3	1.000031801E+4
5	1.589400E-5	3.218064E-6	3.168990E-6	DELETED			
6	8.568000E-8	5.640000E-8	2.160067E-8	3.178884E+1	3.179860E+1	7.200211E-3	1.000031799E+4
7	5.544000E-8	5.624000E-8	1.932420E-8	3.179892E+1	3.179865E+1	6.441389E-3	1.000031799E+4
8	1.752000E-8	5.070857E-8	2.292082E-8	3.181156E+1	3.180049E+1	7.640262E-3	1.000031800E+4
9	4.776000E-8	5.034000E-8	2.124615E-8	3.180148E+1	3.180062E+1	7.082039E-3	1.000031801E+4
10	5.784000E-8	5.117333E-8	2.003058E-8	3.179812E+1	3.180034E+1	6.676848E-3	1.000031800E+4
11	4.056000E-8	5.011200E-8	1.918092E-8	3.180388E+1	3.180069E+1	6.393631E-3	1.000031801E+4
12	4.416000E-8	4.957091E-8	1.828490E-8	3.180268E+1	3.180087E+1	6.094958E-3	1.000031801E+4
13	4.056000E-8	4.882000E-8	1.762696E-8	3.180388E+1	3.180112E+1	5.875644E-3	1.000031801E+4
14	5.376000E-8	4.920000E-8	1.693205E-8	3.179948E+1	3.180100E+1	5.644009E-3	1.000031801E+4
15	8.352000E-8	5.165143E-8	1.867549E-8	3.178956E+1	3.180018E+1	6.225154E-3	1.000031800E+4
16	6.936000E-8	5.283200E-8	1.856792E-8	3.179428E+1	3.179979E+1	6.189299E-3	1.000031800E+4
17	3.648000E-8	5.181000E-8	1.839823E-8	3.180524E+1	3.180013E+1	6.132735E-3	1.000031800E+4
18	5.568000E-8	5.203765E-8	1.783872E-8	3.179884E+1	3.180005E+1	5.946232E-3	1.000031800E+4
19	6.408000E-8	5.270667E-8	1.753733E-8	3.179604E+1	3.179983E+1	5.845767E-3	1.000031800E+4
20	6.168000E-8	5.317895E-8	1.716710E-8	3.179684E+1	3.179967E+1	5.722357E-3	1.000031800E+4
21	5.184000E-8	5.311200E-8	1.671191E-8	3.180012E+1	3.179969E+1	5.570627E-3	1.000031800E+4
22	7.848000E-8	5.432000E-8	1.720372E-8	3.179124E+1	3.179929E+1	5.734565E-3	1.000031799E+4
23	3.792000E-8	5.357455E-8	1.714934E-8	3.180476E+1	3.179954E+1	5.716437E-3	1.000031800E+4
24	3.888000E-8	5.293565E-8	1.703290E-8	3.180444E+1	3.179975E+1	5.677626E-3	1.000031800E+4
25	5.520000E-8	5.303000E-8	1.666492E-8	3.179900E+1	3.179972E+1	5.554965E-3	1.000031800E+4
26	4.488000E-8	5.270400E-8	1.639527E-8	3.180244E+1	3.179983E+1	5.465081E-3	1.000031800E+4
27	4.968000E-8	5.258769E-8	1.607496E-8	3.180084E+1	3.179987E+1	5.358311E-3	1.000031800E+4
28	6.312000E-8	5.297778E-8	1.589258E-8	3.179636E+1	3.179974E+1	5.297519E-3	1.000031800E+4
29	4.008000E-8	5.251714E-8	1.578483E-8	3.180404E+1	3.179989E+1	5.261601E-3	1.000031800E+4
30	7.680000E-8	5.335448E-8	1.614296E-8	3.179180E+1	3.179961E+1	5.380978E-3	1.000031800E+4
31	4.776000E-8	5.316800E-8	1.589504E-8	3.180148E+1	3.179967E+1	5.298340E-3	1.000031800E+4
32	6.936000E-8	5.369032E-8	1.589617E-8	3.179428E+1	3.179950E+1	5.298714E-3	1.000031799E+4
33	6.048000E-8	5.390250E-8	1.568367E-8	3.179724E+1	3.179943E+1	5.227882E-3	1.000031799E+4
