start date: 	2023-05-28
start time: 	12.31.44
stop date: 	2023-05-28
stop time: 	12.47.53
com rel. humid (%):	30.9
com temp (°C):	28.11
cn temp (°C):	30.37
nv temp (°C):	34.81
bvd averages: 	     15
remarks: 	CCC ground via instr gnd, CMag-9T, B=-5T, T=1.6K, I+=2, I-=13, V+=9, V-=15
R1 Info: 	NIST-QHREG13k-AF2
R2 Info: 	1215
data filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-05-28_CCC\230528_002_1231.txt
config filepath: 	M:\MagniconData\CCCViewerData\cccviewer_measure\2023-05-28_CCC\230528_002_1231_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	24.505660869
delta (I2*R2) (V): 	1.000030519
N1 (Turns):	2065
N2 (Turns):	16
NA (Turns):	1
R1 (Ohm): 	12906.404000
R2 (Ohm): 	100.000000

data(V)	phase	error
+2.237220E-07	1	0	
+2.348280E-07	1	0	
+2.360160E-07	1	0	
+2.408880E-07	1	0	
+2.200800E-07	1	0	
+2.171880E-07	1	0	
+2.261940E-07	1	0	
+2.244300E-07	1	0	
+2.317200E-07	1	0	
+2.152740E-07	1	0	
+2.138940E-07	1	0	
+2.307060E-07	1	0	
+2.071500E-07	1	0	
+2.100840E-07	1	0	
+2.167020E-07	1	0	
+2.106240E-07	1	0	
+2.186820E-07	1	0	
+1.985160E-07	1	0	
+2.390340E-07	1	0	
+2.083260E-07	1	0	
+2.217720E-07	1	0	
+2.160000E-07	1	0	
+2.103900E-07	1	0	
+2.411940E-07	1	0	
+2.028480E-07	1	0	
+2.187180E-07	1	0	
+2.477580E-07	1	0	
+1.991820E-07	1	0	
-2.143842E-06	4	0	
-3.257736E-06	4	8	
-9.249720E-07	4	0	
+2.365320E-07	2	0	
+1.969740E-07	2	0	
+2.240040E-07	2	0	
+2.245980E-07	2	0	
+2.212020E-07	2	0	
+2.325600E-07	2	0	
+2.170320E-07	2	0	
+2.372340E-07	2	0	
+2.325840E-07	2	0	
+2.063460E-07	2	0	
+2.326140E-07	2	0	
+2.074140E-07	2	0	
+2.377260E-07	2	0	
+2.121900E-07	2	0	
+2.363100E-07	2	0	
+2.341440E-07	2	0	
+2.282340E-07	2	0	
+2.292420E-07	2	0	
+2.246400E-07	2	0	
+2.123700E-07	2	0	
+2.280960E-07	2	0	
+2.121840E-07	2	0	
+2.372700E-07	2	0	
